Frame:	Label:	Points:	Bounding Box ID:	Frame path: data4/omelette/
7	spoon	(28,172,17,31)	27	7.jpg
8	table	(0,112,101,142)	29	8.jpg
8	stove	(103,112,154,123)	30	8.jpg
8	pan	(185,120,72,67)	13	8.jpg
8	shell_egg	(44,228,22,24)	7	8.jpg
8	shell_egg	(45,213,23,22)	7	8.jpg
8	frying_pan	(100,89,83,103)	14	8.jpg
8	bowl	(58,124,43,42)	17	8.jpg
8	cutting_board	(16,114,55,63)	19	8.jpg
8	knife	(20,109,52,66)	22	8.jpg
8	milk_carton	(0,217,17,37)	23	8.jpg
8	oil_bottle	(1,160,21,43)	24	8.jpg
8	saltshaker	(15,159,38,54)	26	8.jpg
8	spoon	(28,172,17,31)	27	8.jpg
9	table	(0,112,101,142)	29	9.jpg
9	stove	(103,112,154,123)	30	9.jpg
9	pan	(185,120,72,67)	13	9.jpg
9	shell_egg	(44,228,22,24)	7	9.jpg
9	shell_egg	(45,213,23,22)	7	9.jpg
9	frying_pan	(100,89,83,103)	14	9.jpg
9	bowl	(58,124,43,42)	17	9.jpg
9	cutting_board	(16,114,55,63)	19	9.jpg
9	knife	(20,109,52,66)	22	9.jpg
9	milk_carton	(0,217,17,37)	23	9.jpg
9	oil_bottle	(1,160,21,43)	24	9.jpg
9	saltshaker	(15,159,38,54)	26	9.jpg
9	spoon	(28,172,17,31)	27	9.jpg
10	table	(0,112,101,142)	29	10.jpg
10	stove	(103,112,154,123)	30	10.jpg
10	pan	(185,120,72,67)	13	10.jpg
10	shell_egg	(44,228,22,24)	7	10.jpg
10	shell_egg	(45,213,23,22)	7	10.jpg
10	frying_pan	(100,89,83,103)	14	10.jpg
10	bowl	(58,124,43,42)	17	10.jpg
10	cutting_board	(16,114,55,63)	19	10.jpg
10	knife	(20,109,52,66)	22	10.jpg
10	milk_carton	(0,217,17,37)	23	10.jpg
10	oil_bottle	(1,160,21,43)	24	10.jpg
10	saltshaker	(15,159,38,54)	26	10.jpg
10	spoon	(28,172,17,31)	27	10.jpg
11	table	(0,112,101,142)	29	11.jpg
11	stove	(103,112,154,123)	30	11.jpg
11	pan	(185,120,72,67)	13	11.jpg
11	shell_egg	(44,228,22,24)	7	11.jpg
11	shell_egg	(45,213,23,22)	7	11.jpg
11	frying_pan	(100,89,83,103)	14	11.jpg
11	bowl	(58,124,43,42)	17	11.jpg
11	cutting_board	(16,114,55,63)	19	11.jpg
11	knife	(20,109,52,66)	22	11.jpg
11	milk_carton	(0,217,17,37)	23	11.jpg
11	oil_bottle	(1,160,21,43)	24	11.jpg
11	saltshaker	(15,159,38,54)	26	11.jpg
11	spoon	(28,172,17,31)	27	11.jpg
12	table	(0,112,101,142)	29	12.jpg
12	stove	(103,112,154,123)	30	12.jpg
12	pan	(185,120,72,67)	13	12.jpg
12	shell_egg	(44,228,22,24)	7	12.jpg
12	shell_egg	(45,213,23,22)	7	12.jpg
12	frying_pan	(100,89,83,103)	14	12.jpg
12	bowl	(58,124,43,42)	17	12.jpg
12	cutting_board	(16,114,55,63)	19	12.jpg
12	knife	(20,109,52,66)	22	12.jpg
12	milk_carton	(0,217,17,37)	23	12.jpg
12	oil_bottle	(1,160,21,43)	24	12.jpg
12	saltshaker	(15,159,38,54)	26	12.jpg
12	spoon	(28,172,17,31)	27	12.jpg
13	table	(0,112,101,142)	29	13.jpg
13	stove	(103,112,154,123)	30	13.jpg
13	pan	(185,120,72,67)	13	13.jpg
13	shell_egg	(44,228,22,24)	7	13.jpg
13	shell_egg	(45,213,23,22)	7	13.jpg
13	frying_pan	(100,89,83,103)	14	13.jpg
13	bowl	(58,124,43,42)	17	13.jpg
13	cutting_board	(16,114,55,63)	19	13.jpg
13	knife	(20,109,52,66)	22	13.jpg
13	milk_carton	(0,217,17,37)	23	13.jpg
13	oil_bottle	(1,160,21,43)	24	13.jpg
13	saltshaker	(15,159,38,54)	26	13.jpg
13	spoon	(28,172,17,31)	27	13.jpg
14	table	(0,112,101,142)	29	14.jpg
14	stove	(103,112,154,123)	30	14.jpg
14	pan	(185,120,72,67)	13	14.jpg
14	shell_egg	(44,228,22,24)	7	14.jpg
14	shell_egg	(45,213,23,22)	7	14.jpg
14	frying_pan	(100,89,83,103)	14	14.jpg
14	bowl	(58,124,43,42)	17	14.jpg
14	cutting_board	(16,114,55,63)	19	14.jpg
14	knife	(20,109,52,66)	22	14.jpg
14	milk_carton	(0,217,17,37)	23	14.jpg
14	oil_bottle	(1,160,21,43)	24	14.jpg
14	saltshaker	(15,159,38,54)	26	14.jpg
14	spoon	(28,172,17,31)	27	14.jpg
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	pan	(185,120,72,67)	13	15.jpg
15	shell_egg	(44,228,22,24)	7	15.jpg
15	shell_egg	(45,213,23,22)	7	15.jpg
15	frying_pan	(100,89,83,103)	14	15.jpg
15	bowl	(58,124,43,42)	17	15.jpg
15	cutting_board	(16,114,55,63)	19	15.jpg
15	knife	(20,109,52,66)	22	15.jpg
15	milk_carton	(0,217,17,37)	23	15.jpg
15	oil_bottle	(1,160,21,43)	24	15.jpg
15	saltshaker	(15,159,38,54)	26	15.jpg
15	spoon	(28,172,17,31)	27	15.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	pan	(185,120,72,67)	13	16.jpg
16	shell_egg	(44,228,22,24)	7	16.jpg
16	shell_egg	(45,213,23,22)	7	16.jpg
16	frying_pan	(100,89,83,103)	14	16.jpg
16	bowl	(58,124,43,42)	17	16.jpg
16	cutting_board	(16,114,55,63)	19	16.jpg
16	knife	(20,109,52,66)	22	16.jpg
16	milk_carton	(0,217,17,37)	23	16.jpg
16	oil_bottle	(1,160,21,43)	24	16.jpg
16	saltshaker	(15,159,38,54)	26	16.jpg
16	spoon	(28,172,17,31)	27	16.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	pan	(185,120,72,67)	13	17.jpg
17	shell_egg	(44,228,22,24)	7	17.jpg
17	shell_egg	(45,213,23,22)	7	17.jpg
17	frying_pan	(100,89,83,103)	14	17.jpg
17	bowl	(58,124,43,42)	17	17.jpg
17	cutting_board	(16,114,55,63)	19	17.jpg
17	knife	(20,109,52,66)	22	17.jpg
17	milk_carton	(0,217,17,37)	23	17.jpg
17	oil_bottle	(1,160,21,43)	24	17.jpg
17	saltshaker	(15,159,38,54)	26	17.jpg
17	spoon	(28,172,17,31)	27	17.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	pan	(185,120,72,67)	13	18.jpg
18	shell_egg	(44,228,22,24)	7	18.jpg
18	shell_egg	(45,213,23,22)	7	18.jpg
18	frying_pan	(100,89,83,103)	14	18.jpg
18	bowl	(58,124,43,42)	17	18.jpg
18	cutting_board	(16,114,55,63)	19	18.jpg
18	knife	(20,109,52,66)	22	18.jpg
18	milk_carton	(0,217,17,37)	23	18.jpg
18	oil_bottle	(1,160,21,43)	24	18.jpg
18	saltshaker	(15,159,38,54)	26	18.jpg
18	spoon	(28,172,17,31)	27	18.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	pan	(185,120,72,67)	13	19.jpg
19	shell_egg	(44,228,22,24)	7	19.jpg
19	shell_egg	(45,213,23,22)	7	19.jpg
19	frying_pan	(100,89,83,103)	14	19.jpg
19	bowl	(58,124,43,42)	17	19.jpg
19	cutting_board	(16,114,55,63)	19	19.jpg
19	knife	(20,109,52,66)	22	19.jpg
19	milk_carton	(0,217,17,37)	23	19.jpg
19	oil_bottle	(1,160,21,43)	24	19.jpg
19	saltshaker	(15,159,38,54)	26	19.jpg
19	spoon	(28,172,17,31)	27	19.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	pan	(185,120,72,67)	13	20.jpg
20	shell_egg	(44,228,22,24)	7	20.jpg
20	shell_egg	(45,213,23,22)	7	20.jpg
20	frying_pan	(100,89,83,103)	14	20.jpg
20	bowl	(58,124,43,42)	17	20.jpg
20	cutting_board	(16,114,55,63)	19	20.jpg
20	knife	(20,109,52,66)	22	20.jpg
20	milk_carton	(0,217,17,37)	23	20.jpg
20	oil_bottle	(1,160,21,43)	24	20.jpg
20	saltshaker	(15,159,38,54)	26	20.jpg
20	spoon	(28,172,17,31)	27	20.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	pan	(185,120,72,67)	13	21.jpg
21	shell_egg	(44,228,22,24)	7	21.jpg
21	shell_egg	(45,213,23,22)	7	21.jpg
21	frying_pan	(100,89,83,103)	14	21.jpg
21	bowl	(58,124,43,42)	17	21.jpg
21	cutting_board	(16,114,55,63)	19	21.jpg
21	knife	(20,109,52,66)	22	21.jpg
21	milk_carton	(0,217,17,37)	23	21.jpg
21	oil_bottle	(1,160,21,43)	24	21.jpg
21	saltshaker	(15,159,38,54)	26	21.jpg
21	spoon	(28,172,17,31)	27	21.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	pan	(185,120,72,67)	13	22.jpg
22	shell_egg	(44,228,22,24)	7	22.jpg
22	shell_egg	(45,213,23,22)	7	22.jpg
22	frying_pan	(100,89,83,103)	14	22.jpg
22	bowl	(58,124,43,42)	17	22.jpg
22	cutting_board	(16,114,55,63)	19	22.jpg
22	knife	(20,109,52,66)	22	22.jpg
22	milk_carton	(0,217,17,37)	23	22.jpg
22	oil_bottle	(1,160,21,43)	24	22.jpg
22	saltshaker	(15,159,38,54)	26	22.jpg
22	spoon	(28,172,17,31)	27	22.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	pan	(185,120,72,67)	13	23.jpg
23	shell_egg	(44,228,22,24)	7	23.jpg
23	shell_egg	(45,213,23,22)	7	23.jpg
23	frying_pan	(100,89,83,103)	14	23.jpg
23	bowl	(58,124,43,42)	17	23.jpg
23	cutting_board	(16,114,55,63)	19	23.jpg
23	knife	(20,109,52,66)	22	23.jpg
23	milk_carton	(0,217,17,37)	23	23.jpg
23	oil_bottle	(1,160,21,43)	24	23.jpg
23	saltshaker	(15,159,38,54)	26	23.jpg
23	spoon	(28,172,17,31)	27	23.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	pan	(185,120,72,67)	13	24.jpg
24	shell_egg	(44,228,22,24)	7	24.jpg
24	shell_egg	(45,213,23,22)	7	24.jpg
24	frying_pan	(100,89,83,103)	14	24.jpg
24	bowl	(58,124,43,42)	17	24.jpg
24	cutting_board	(16,114,55,63)	19	24.jpg
24	knife	(20,109,52,66)	22	24.jpg
24	milk_carton	(0,217,17,37)	23	24.jpg
24	oil_bottle	(1,160,21,43)	24	24.jpg
24	saltshaker	(15,159,38,54)	26	24.jpg
24	spoon	(28,172,17,31)	27	24.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	pan	(185,120,72,67)	13	25.jpg
25	shell_egg	(44,228,22,24)	7	25.jpg
25	shell_egg	(45,213,23,22)	7	25.jpg
25	frying_pan	(100,89,83,103)	14	25.jpg
25	bowl	(58,124,43,42)	17	25.jpg
25	cutting_board	(16,114,55,63)	19	25.jpg
25	knife	(20,109,52,66)	22	25.jpg
25	milk_carton	(0,217,17,37)	23	25.jpg
25	oil_bottle	(1,160,21,43)	24	25.jpg
25	saltshaker	(15,159,38,54)	26	25.jpg
25	spoon	(28,172,17,31)	27	25.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	pan	(185,120,72,67)	13	26.jpg
26	shell_egg	(44,228,22,24)	7	26.jpg
26	shell_egg	(45,213,23,22)	7	26.jpg
26	frying_pan	(100,89,83,103)	14	26.jpg
26	bowl	(58,124,43,42)	17	26.jpg
26	cutting_board	(16,114,55,63)	19	26.jpg
26	knife	(20,109,52,66)	22	26.jpg
26	milk_carton	(0,217,17,37)	23	26.jpg
26	oil_bottle	(1,160,21,43)	24	26.jpg
26	saltshaker	(15,159,38,54)	26	26.jpg
26	spoon	(28,172,17,31)	27	26.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	pan	(185,120,72,67)	13	27.jpg
27	shell_egg	(44,228,22,24)	7	27.jpg
27	shell_egg	(45,213,23,22)	7	27.jpg
27	frying_pan	(100,89,83,103)	14	27.jpg
27	bowl	(58,124,43,42)	17	27.jpg
27	cutting_board	(16,114,55,63)	19	27.jpg
27	knife	(20,109,52,66)	22	27.jpg
27	milk_carton	(0,217,17,37)	23	27.jpg
27	oil_bottle	(1,160,21,43)	24	27.jpg
27	saltshaker	(15,159,38,54)	26	27.jpg
27	spoon	(28,172,17,31)	27	27.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	pan	(185,120,72,67)	13	28.jpg
28	shell_egg	(44,228,22,24)	7	28.jpg
28	shell_egg	(45,213,23,22)	7	28.jpg
28	frying_pan	(100,89,83,103)	14	28.jpg
28	bowl	(58,124,43,42)	17	28.jpg
28	cutting_board	(16,114,55,63)	19	28.jpg
28	knife	(20,109,52,66)	22	28.jpg
28	milk_carton	(0,217,17,37)	23	28.jpg
28	oil_bottle	(1,160,21,43)	24	28.jpg
28	saltshaker	(15,159,38,54)	26	28.jpg
28	spoon	(28,172,17,31)	27	28.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	pan	(185,120,72,67)	13	29.jpg
29	shell_egg	(44,228,22,24)	7	29.jpg
29	shell_egg	(45,213,23,22)	7	29.jpg
29	frying_pan	(100,89,83,103)	14	29.jpg
29	bowl	(58,124,43,42)	17	29.jpg
29	cutting_board	(16,114,55,63)	19	29.jpg
29	knife	(20,109,52,66)	22	29.jpg
29	milk_carton	(0,217,17,37)	23	29.jpg
29	oil_bottle	(1,160,21,43)	24	29.jpg
29	saltshaker	(15,159,38,54)	26	29.jpg
29	spoon	(28,172,17,31)	27	29.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	pan	(185,120,72,67)	13	30.jpg
30	shell_egg	(44,228,22,24)	7	30.jpg
30	shell_egg	(45,213,23,22)	7	30.jpg
30	frying_pan	(100,89,83,103)	14	30.jpg
30	bowl	(58,124,43,42)	17	30.jpg
30	cutting_board	(16,114,55,63)	19	30.jpg
30	knife	(20,109,52,66)	22	30.jpg
30	milk_carton	(0,217,17,37)	23	30.jpg
30	oil_bottle	(1,160,21,43)	24	30.jpg
30	saltshaker	(15,159,38,54)	26	30.jpg
30	spoon	(28,172,17,31)	27	30.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	pan	(185,120,72,67)	13	31.jpg
31	shell_egg	(44,228,22,24)	7	31.jpg
31	shell_egg	(45,213,23,22)	7	31.jpg
31	frying_pan	(100,89,83,103)	14	31.jpg
31	bowl	(58,124,43,42)	17	31.jpg
31	cutting_board	(16,114,55,63)	19	31.jpg
31	knife	(20,109,52,66)	22	31.jpg
31	milk_carton	(0,217,17,37)	23	31.jpg
31	oil_bottle	(1,160,21,43)	24	31.jpg
31	saltshaker	(15,159,38,54)	26	31.jpg
31	spoon	(28,172,17,31)	27	31.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	pan	(185,120,72,67)	13	32.jpg
32	shell_egg	(44,228,22,24)	7	32.jpg
32	shell_egg	(45,213,23,22)	7	32.jpg
32	frying_pan	(100,89,83,103)	14	32.jpg
32	bowl	(58,124,43,42)	17	32.jpg
32	cutting_board	(16,114,55,63)	19	32.jpg
32	knife	(20,109,52,66)	22	32.jpg
32	milk_carton	(0,217,17,37)	23	32.jpg
32	oil_bottle	(1,160,21,43)	24	32.jpg
32	saltshaker	(15,159,38,54)	26	32.jpg
32	spoon	(28,172,17,31)	27	32.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	pan	(185,120,72,67)	13	33.jpg
33	shell_egg	(44,228,22,24)	7	33.jpg
33	shell_egg	(45,213,23,22)	7	33.jpg
33	frying_pan	(100,89,83,103)	14	33.jpg
33	bowl	(58,124,43,42)	17	33.jpg
33	cutting_board	(16,114,55,63)	19	33.jpg
33	knife	(20,109,52,66)	22	33.jpg
33	milk_carton	(0,217,17,37)	23	33.jpg
33	oil_bottle	(1,160,21,43)	24	33.jpg
33	saltshaker	(15,159,38,54)	26	33.jpg
33	spoon	(28,172,17,31)	27	33.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	pan	(185,120,72,67)	13	34.jpg
34	shell_egg	(44,228,22,24)	7	34.jpg
34	shell_egg	(45,213,23,22)	7	34.jpg
34	frying_pan	(100,89,83,103)	14	34.jpg
34	bowl	(58,124,43,42)	17	34.jpg
34	cutting_board	(16,114,55,63)	19	34.jpg
34	knife	(20,109,52,66)	22	34.jpg
34	milk_carton	(0,217,17,37)	23	34.jpg
34	oil_bottle	(1,160,21,43)	24	34.jpg
34	saltshaker	(15,159,38,54)	26	34.jpg
34	spoon	(28,172,17,31)	27	34.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	pan	(185,120,72,67)	13	35.jpg
35	shell_egg	(44,228,22,24)	7	35.jpg
35	shell_egg	(45,213,23,22)	7	35.jpg
35	frying_pan	(100,89,83,103)	14	35.jpg
35	bowl	(58,124,43,42)	17	35.jpg
35	cutting_board	(16,114,55,63)	19	35.jpg
35	knife	(20,109,52,66)	22	35.jpg
35	milk_carton	(0,217,17,37)	23	35.jpg
35	oil_bottle	(1,160,21,43)	24	35.jpg
35	saltshaker	(15,159,38,54)	26	35.jpg
35	spoon	(28,172,17,31)	27	35.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	pan	(185,120,72,67)	13	36.jpg
36	shell_egg	(44,228,22,24)	7	36.jpg
36	shell_egg	(45,213,23,22)	7	36.jpg
36	frying_pan	(100,89,83,103)	14	36.jpg
36	bowl	(58,124,43,42)	17	36.jpg
36	cutting_board	(16,114,55,63)	19	36.jpg
36	knife	(20,109,52,66)	22	36.jpg
36	milk_carton	(0,217,17,37)	23	36.jpg
36	oil_bottle	(1,160,21,43)	24	36.jpg
36	saltshaker	(15,159,38,54)	26	36.jpg
36	spoon	(28,172,17,31)	27	36.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	pan	(185,120,72,67)	13	37.jpg
37	shell_egg	(44,228,22,24)	7	37.jpg
37	shell_egg	(45,213,23,22)	7	37.jpg
37	frying_pan	(100,89,83,103)	14	37.jpg
37	bowl	(58,124,43,42)	17	37.jpg
37	cutting_board	(16,114,55,63)	19	37.jpg
37	knife	(20,109,52,66)	22	37.jpg
37	milk_carton	(0,217,17,37)	23	37.jpg
37	oil_bottle	(1,160,21,43)	24	37.jpg
37	saltshaker	(15,159,38,54)	26	37.jpg
37	spoon	(28,172,17,31)	27	37.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	pan	(185,120,72,67)	13	38.jpg
38	shell_egg	(44,228,22,24)	7	38.jpg
38	shell_egg	(45,213,23,22)	7	38.jpg
38	frying_pan	(100,89,83,103)	14	38.jpg
38	bowl	(58,124,43,42)	17	38.jpg
38	cutting_board	(16,114,55,63)	19	38.jpg
38	knife	(20,109,52,66)	22	38.jpg
38	milk_carton	(0,217,17,37)	23	38.jpg
38	oil_bottle	(1,160,21,43)	24	38.jpg
38	saltshaker	(15,159,38,54)	26	38.jpg
38	spoon	(28,172,17,31)	27	38.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	pan	(185,120,72,67)	13	39.jpg
39	shell_egg	(44,228,22,24)	7	39.jpg
39	shell_egg	(45,213,23,22)	7	39.jpg
39	frying_pan	(100,89,83,103)	14	39.jpg
39	bowl	(58,124,43,42)	17	39.jpg
39	cutting_board	(16,114,55,63)	19	39.jpg
39	knife	(20,109,52,66)	22	39.jpg
39	milk_carton	(0,217,17,37)	23	39.jpg
39	oil_bottle	(1,160,21,43)	24	39.jpg
39	saltshaker	(15,159,38,54)	26	39.jpg
39	spoon	(28,172,17,31)	27	39.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	pan	(185,120,72,67)	13	40.jpg
40	shell_egg	(44,228,22,24)	7	40.jpg
40	shell_egg	(45,213,23,22)	7	40.jpg
40	frying_pan	(100,89,83,103)	14	40.jpg
40	bowl	(58,124,43,42)	17	40.jpg
40	cutting_board	(16,114,55,63)	19	40.jpg
40	knife	(20,109,52,66)	22	40.jpg
40	milk_carton	(0,217,17,37)	23	40.jpg
40	oil_bottle	(1,160,21,43)	24	40.jpg
40	saltshaker	(15,159,38,54)	26	40.jpg
40	spoon	(28,172,17,31)	27	40.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	pan	(185,120,72,67)	13	41.jpg
41	shell_egg	(44,228,22,24)	7	41.jpg
41	shell_egg	(45,213,23,22)	7	41.jpg
41	frying_pan	(100,89,83,103)	14	41.jpg
41	bowl	(58,124,43,42)	17	41.jpg
41	cutting_board	(16,114,55,63)	19	41.jpg
41	knife	(20,109,52,66)	22	41.jpg
41	milk_carton	(0,217,17,37)	23	41.jpg
41	oil_bottle	(1,160,21,43)	24	41.jpg
41	saltshaker	(15,159,38,54)	26	41.jpg
41	spoon	(28,172,17,31)	27	41.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	pan	(185,120,72,67)	13	42.jpg
42	shell_egg	(44,228,22,24)	7	42.jpg
42	shell_egg	(45,213,23,22)	7	42.jpg
42	frying_pan	(100,89,83,103)	14	42.jpg
42	bowl	(58,124,43,42)	17	42.jpg
42	cutting_board	(16,114,55,63)	19	42.jpg
42	knife	(20,109,52,66)	22	42.jpg
42	milk_carton	(0,217,17,37)	23	42.jpg
42	oil_bottle	(1,160,21,43)	24	42.jpg
42	saltshaker	(15,159,38,54)	26	42.jpg
42	spoon	(28,172,17,31)	27	42.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	pan	(185,120,72,67)	13	43.jpg
