Frame:	Label:	Points:	Bounding Box ID:	Frame path: data1/scrambled-egg/
11	shell_egg	(29,209,21,20)	7	11.jpg
11	frying_pan	(101,88,83,107)	14	11.jpg
11	saltshaker	(12,164,37,47)	26	11.jpg
12	table	(0,112,101,142)	29	12.jpg
12	stove	(103,112,154,123)	30	12.jpg
12	ham	(59,172,33,37)	12	12.jpg
12	bowl	(61,108,42,42)	17	12.jpg
12	knife	(32,104,27,68)	22	12.jpg
12	cutting_board	(7,112,55,61)	19	12.jpg
12	shell_egg	(29,209,21,20)	7	12.jpg
12	frying_pan	(101,88,83,107)	14	12.jpg
12	saltshaker	(12,164,37,47)	26	12.jpg
13	table	(0,112,101,142)	29	13.jpg
13	stove	(103,112,154,123)	30	13.jpg
13	ham	(59,172,33,37)	12	13.jpg
13	bowl	(61,108,42,42)	17	13.jpg
13	knife	(32,104,27,68)	22	13.jpg
13	cutting_board	(7,112,55,61)	19	13.jpg
13	shell_egg	(29,209,21,20)	7	13.jpg
13	frying_pan	(101,88,83,107)	14	13.jpg
13	saltshaker	(12,164,37,47)	26	13.jpg
14	table	(0,112,101,142)	29	14.jpg
14	stove	(103,112,154,123)	30	14.jpg
14	ham	(59,172,33,37)	12	14.jpg
14	bowl	(61,108,42,42)	17	14.jpg
14	knife	(32,104,27,68)	22	14.jpg
14	cutting_board	(7,112,55,61)	19	14.jpg
14	shell_egg	(29,209,21,20)	7	14.jpg
14	frying_pan	(101,88,83,107)	14	14.jpg
14	saltshaker	(12,164,37,47)	26	14.jpg
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	ham	(59,172,33,37)	12	15.jpg
15	bowl	(61,108,42,42)	17	15.jpg
15	knife	(32,104,27,68)	22	15.jpg
15	cutting_board	(7,112,55,61)	19	15.jpg
15	shell_egg	(29,209,21,20)	7	15.jpg
15	frying_pan	(101,88,83,107)	14	15.jpg
15	saltshaker	(12,164,37,47)	26	15.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	ham	(59,172,33,37)	12	16.jpg
16	bowl	(61,108,42,42)	17	16.jpg
16	knife	(32,104,27,68)	22	16.jpg
16	cutting_board	(7,112,55,61)	19	16.jpg
16	shell_egg	(29,209,21,20)	7	16.jpg
16	frying_pan	(101,88,83,107)	14	16.jpg
16	saltshaker	(12,164,37,47)	26	16.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	ham	(59,172,33,37)	12	17.jpg
17	bowl	(61,108,42,42)	17	17.jpg
17	knife	(32,104,27,68)	22	17.jpg
17	cutting_board	(7,112,55,61)	19	17.jpg
17	shell_egg	(29,209,21,20)	7	17.jpg
17	frying_pan	(101,88,83,107)	14	17.jpg
17	saltshaker	(12,164,37,47)	26	17.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	ham	(59,172,33,37)	12	18.jpg
18	bowl	(61,108,42,42)	17	18.jpg
18	knife	(32,104,27,68)	22	18.jpg
18	cutting_board	(7,112,55,61)	19	18.jpg
18	shell_egg	(29,209,21,20)	7	18.jpg
18	frying_pan	(101,88,83,107)	14	18.jpg
18	saltshaker	(12,164,37,47)	26	18.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	ham	(59,172,33,37)	12	19.jpg
19	bowl	(61,108,42,42)	17	19.jpg
19	knife	(32,104,27,68)	22	19.jpg
19	cutting_board	(7,112,55,61)	19	19.jpg
19	shell_egg	(29,209,21,20)	7	19.jpg
19	frying_pan	(101,88,83,107)	14	19.jpg
19	saltshaker	(12,164,37,47)	26	19.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	ham	(59,172,33,37)	12	20.jpg
20	bowl	(61,108,42,42)	17	20.jpg
20	knife	(32,104,27,68)	22	20.jpg
20	cutting_board	(7,112,55,61)	19	20.jpg
20	shell_egg	(29,209,21,20)	7	20.jpg
20	frying_pan	(101,88,83,107)	14	20.jpg
20	saltshaker	(12,164,37,47)	26	20.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	ham	(59,172,33,37)	12	21.jpg
21	bowl	(61,108,42,42)	17	21.jpg
21	knife	(32,104,27,68)	22	21.jpg
21	cutting_board	(7,112,55,61)	19	21.jpg
21	shell_egg	(29,209,21,20)	7	21.jpg
21	frying_pan	(101,88,83,107)	14	21.jpg
21	saltshaker	(12,164,37,47)	26	21.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	ham	(59,172,33,37)	12	22.jpg
22	bowl	(61,108,42,42)	17	22.jpg
22	knife	(32,104,27,68)	22	22.jpg
22	cutting_board	(7,112,55,61)	19	22.jpg
22	shell_egg	(29,209,21,20)	7	22.jpg
22	frying_pan	(101,88,83,107)	14	22.jpg
22	saltshaker	(12,164,37,47)	26	22.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	ham	(59,172,33,37)	12	23.jpg
23	bowl	(61,108,42,42)	17	23.jpg
23	knife	(32,104,27,68)	22	23.jpg
23	cutting_board	(7,112,55,61)	19	23.jpg
23	shell_egg	(29,209,21,20)	7	23.jpg
23	frying_pan	(101,88,83,107)	14	23.jpg
23	saltshaker	(12,164,37,47)	26	23.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	ham	(59,172,33,37)	12	24.jpg
24	bowl	(61,108,42,42)	17	24.jpg
24	knife	(32,104,27,68)	22	24.jpg
24	cutting_board	(7,112,55,61)	19	24.jpg
24	shell_egg	(29,209,21,20)	7	24.jpg
24	frying_pan	(101,88,83,107)	14	24.jpg
24	saltshaker	(12,164,37,47)	26	24.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	ham	(59,172,33,37)	12	25.jpg
25	bowl	(61,108,42,42)	17	25.jpg
25	knife	(32,104,27,68)	22	25.jpg
25	cutting_board	(7,112,55,61)	19	25.jpg
25	shell_egg	(29,209,21,20)	7	25.jpg
25	frying_pan	(101,88,83,107)	14	25.jpg
25	saltshaker	(12,164,37,47)	26	25.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	ham	(59,172,33,37)	12	26.jpg
26	bowl	(61,108,42,42)	17	26.jpg
26	knife	(32,104,27,68)	22	26.jpg
26	cutting_board	(7,112,55,61)	19	26.jpg
26	shell_egg	(29,209,21,20)	7	26.jpg
26	frying_pan	(101,88,83,107)	14	26.jpg
26	saltshaker	(12,164,37,47)	26	26.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	ham	(59,172,33,37)	12	27.jpg
27	bowl	(61,108,42,42)	17	27.jpg
27	knife	(32,104,27,68)	22	27.jpg
27	cutting_board	(7,112,55,61)	19	27.jpg
27	shell_egg	(29,209,21,20)	7	27.jpg
27	frying_pan	(101,88,83,107)	14	27.jpg
27	saltshaker	(12,164,37,47)	26	27.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	ham	(59,172,33,37)	12	28.jpg
28	bowl	(61,108,42,42)	17	28.jpg
28	knife	(32,104,27,68)	22	28.jpg
28	cutting_board	(7,112,55,61)	19	28.jpg
28	shell_egg	(29,209,21,20)	7	28.jpg
28	frying_pan	(101,88,83,107)	14	28.jpg
28	saltshaker	(12,164,37,47)	26	28.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	ham	(59,172,33,37)	12	29.jpg
29	bowl	(61,108,42,42)	17	29.jpg
29	knife	(32,104,27,68)	22	29.jpg
29	cutting_board	(7,112,55,61)	19	29.jpg
29	shell_egg	(29,209,21,20)	7	29.jpg
29	frying_pan	(101,88,83,107)	14	29.jpg
29	saltshaker	(12,164,37,47)	26	29.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	ham	(59,172,33,37)	12	30.jpg
30	bowl	(61,108,42,42)	17	30.jpg
30	knife	(32,104,27,68)	22	30.jpg
30	cutting_board	(7,112,55,61)	19	30.jpg
30	shell_egg	(29,209,21,20)	7	30.jpg
30	frying_pan	(101,88,83,107)	14	30.jpg
30	saltshaker	(12,164,37,47)	26	30.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	ham	(59,172,33,37)	12	31.jpg
31	bowl	(61,108,42,42)	17	31.jpg
31	knife	(32,104,27,68)	22	31.jpg
31	cutting_board	(7,112,55,61)	19	31.jpg
31	shell_egg	(29,209,21,20)	7	31.jpg
31	frying_pan	(101,88,83,107)	14	31.jpg
31	saltshaker	(12,164,37,47)	26	31.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	ham	(59,172,33,37)	12	32.jpg
32	bowl	(61,108,42,42)	17	32.jpg
32	knife	(32,104,27,68)	22	32.jpg
32	cutting_board	(7,112,55,61)	19	32.jpg
32	shell_egg	(29,209,21,20)	7	32.jpg
32	frying_pan	(101,88,83,107)	14	32.jpg
32	saltshaker	(12,164,37,47)	26	32.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	ham	(59,172,33,37)	12	33.jpg
33	bowl	(61,108,42,42)	17	33.jpg
33	knife	(32,104,27,68)	22	33.jpg
33	cutting_board	(7,112,55,61)	19	33.jpg
33	shell_egg	(29,209,21,20)	7	33.jpg
33	frying_pan	(101,88,83,107)	14	33.jpg
33	saltshaker	(12,164,37,47)	26	33.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	ham	(59,172,33,37)	12	34.jpg
34	bowl	(61,108,42,42)	17	34.jpg
34	knife	(32,104,27,68)	22	34.jpg
34	cutting_board	(7,112,55,61)	19	34.jpg
34	shell_egg	(29,209,21,20)	7	34.jpg
34	frying_pan	(101,88,83,107)	14	34.jpg
34	saltshaker	(12,164,37,47)	26	34.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	ham	(59,172,33,37)	12	35.jpg
35	bowl	(61,108,42,42)	17	35.jpg
35	knife	(32,104,27,68)	22	35.jpg
35	cutting_board	(7,112,55,61)	19	35.jpg
35	shell_egg	(29,209,21,20)	7	35.jpg
35	frying_pan	(101,88,83,107)	14	35.jpg
35	saltshaker	(12,164,37,47)	26	35.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	ham	(59,172,33,37)	12	36.jpg
36	bowl	(61,108,42,42)	17	36.jpg
36	knife	(32,104,27,68)	22	36.jpg
36	cutting_board	(7,112,55,61)	19	36.jpg
36	shell_egg	(29,209,21,20)	7	36.jpg
36	frying_pan	(101,88,83,107)	14	36.jpg
36	saltshaker	(12,164,37,47)	26	36.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	ham	(59,172,33,37)	12	37.jpg
37	bowl	(61,108,42,42)	17	37.jpg
37	knife	(32,104,27,68)	22	37.jpg
37	cutting_board	(7,112,55,61)	19	37.jpg
37	shell_egg	(29,209,21,20)	7	37.jpg
37	frying_pan	(101,88,83,107)	14	37.jpg
37	saltshaker	(12,164,37,47)	26	37.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	ham	(59,172,33,37)	12	38.jpg
38	bowl	(61,108,42,42)	17	38.jpg
38	knife	(32,104,27,68)	22	38.jpg
38	cutting_board	(7,112,55,61)	19	38.jpg
38	shell_egg	(29,209,21,20)	7	38.jpg
38	frying_pan	(101,88,83,107)	14	38.jpg
38	saltshaker	(12,164,37,47)	26	38.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	ham	(59,172,33,37)	12	39.jpg
39	bowl	(61,108,42,42)	17	39.jpg
39	knife	(32,104,27,68)	22	39.jpg
39	cutting_board	(7,112,55,61)	19	39.jpg
39	shell_egg	(29,209,21,20)	7	39.jpg
39	frying_pan	(101,88,83,107)	14	39.jpg
39	saltshaker	(12,164,37,47)	26	39.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	ham	(59,172,33,37)	12	40.jpg
40	bowl	(61,108,42,42)	17	40.jpg
40	knife	(32,104,27,68)	22	40.jpg
40	cutting_board	(7,112,55,61)	19	40.jpg
40	shell_egg	(29,209,21,20)	7	40.jpg
40	frying_pan	(101,88,83,107)	14	40.jpg
40	saltshaker	(12,164,37,47)	26	40.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	ham	(59,172,33,37)	12	41.jpg
41	bowl	(61,108,42,42)	17	41.jpg
41	knife	(32,104,27,68)	22	41.jpg
41	cutting_board	(7,112,55,61)	19	41.jpg
41	shell_egg	(29,209,21,20)	7	41.jpg
41	frying_pan	(101,88,83,107)	14	41.jpg
41	saltshaker	(12,164,37,47)	26	41.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	ham	(59,172,33,37)	12	42.jpg
42	bowl	(61,108,42,42)	17	42.jpg
42	knife	(32,104,27,68)	22	42.jpg
42	cutting_board	(7,112,55,61)	19	42.jpg
42	shell_egg	(29,209,21,20)	7	42.jpg
42	frying_pan	(101,88,83,107)	14	42.jpg
42	saltshaker	(12,164,37,47)	26	42.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	ham	(59,172,33,37)	12	43.jpg
43	bowl	(61,108,42,42)	17	43.jpg
43	knife	(32,104,27,68)	22	43.jpg
43	cutting_board	(7,112,55,61)	19	43.jpg
43	shell_egg	(29,209,21,20)	7	43.jpg
43	frying_pan	(101,88,83,107)	14	43.jpg
43	saltshaker	(12,164,37,47)	26	43.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	ham	(59,172,33,37)	12	44.jpg
44	bowl	(61,108,42,42)	17	44.jpg
44	knife	(32,104,27,68)	22	44.jpg
44	cutting_board	(7,112,55,61)	19	44.jpg
44	shell_egg	(29,209,21,20)	7	44.jpg
44	frying_pan	(101,88,83,107)	14	44.jpg
44	saltshaker	(12,164,37,47)	26	44.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	ham	(59,172,33,37)	12	45.jpg
45	bowl	(61,108,42,42)	17	45.jpg
45	knife	(32,104,27,68)	22	45.jpg
45	cutting_board	(7,112,55,61)	19	45.jpg
45	shell_egg	(29,209,21,20)	7	45.jpg
45	frying_pan	(101,88,83,107)	14	45.jpg
45	saltshaker	(12,164,37,47)	26	45.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	ham	(59,172,33,37)	12	46.jpg
46	bowl	(61,108,42,42)	17	46.jpg
46	knife	(32,104,27,68)	22	46.jpg
46	cutting_board	(7,112,55,61)	19	46.jpg
46	shell_egg	(29,209,21,20)	7	46.jpg
46	frying_pan	(101,88,83,107)	14	46.jpg
46	saltshaker	(12,164,37,47)	26	46.jpg
47	table	(0,112,101,142)	29	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	ham	(59,172,33,37)	12	47.jpg
47	bowl	(61,108,42,42)	17	47.jpg
47	knife	(32,104,27,68)	22	47.jpg
47	cutting_board	(7,112,55,61)	19	47.jpg
47	shell_egg	(29,209,21,20)	7	47.jpg
47	frying_pan	(101,88,83,107)	14	47.jpg
47	saltshaker	(12,164,37,47)	26	47.jpg
48	table	(0,112,101,142)	29	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	ham	(59,172,33,37)	12	48.jpg
48	bowl	(61,108,42,42)	17	48.jpg
48	knife	(32,104,27,68)	22	48.jpg
48	cutting_board	(7,112,55,61)	19	48.jpg
48	shell_egg	(29,209,21,20)	7	48.jpg
48	frying_pan	(101,88,83,107)	14	48.jpg
48	saltshaker	(12,164,37,47)	26	48.jpg
49	table	(0,112,101,142)	29	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	ham	(59,172,33,37)	12	49.jpg
49	bowl	(61,108,42,42)	17	49.jpg
49	knife	(32,104,27,68)	22	49.jpg
49	cutting_board	(7,112,55,61)	19	49.jpg
49	shell_egg	(29,209,21,20)	7	49.jpg
49	frying_pan	(101,88,83,107)	14	49.jpg
49	saltshaker	(12,164,37,47)	26	49.jpg
50	table	(0,112,101,142)	29	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	ham	(59,172,33,37)	12	50.jpg
50	bowl	(61,108,42,42)	17	50.jpg
50	knife	(32,104,27,68)	22	50.jpg
50	cutting_board	(7,112,55,61)	19	50.jpg
50	shell_egg	(29,209,21,20)	7	50.jpg
50	frying_pan	(101,88,83,107)	14	50.jpg
50	saltshaker	(12,164,37,47)	26	50.jpg
51	table	(0,112,101,142)	29	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	ham	(59,172,33,37)	12	51.jpg
51	bowl	(61,108,42,42)	17	51.jpg
51	knife	(32,104,27,68)	22	51.jpg
51	cutting_board	(7,112,55,61)	19	51.jpg
51	shell_egg	(29,209,21,20)	7	51.jpg
51	frying_pan	(101,88,83,107)	14	51.jpg
51	saltshaker	(12,164,37,47)	26	51.jpg
52	table	(0,112,101,142)	29	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	ham	(59,172,33,37)	12	52.jpg
52	bowl	(61,108,42,42)	17	52.jpg
52	knife	(32,104,27,68)	22	52.jpg
52	cutting_board	(7,112,55,61)	19	52.jpg
52	shell_egg	(29,209,21,20)	7	52.jpg
52	frying_pan	(101,88,83,107)	14	52.jpg
52	saltshaker	(12,164,37,47)	26	52.jpg
53	table	(0,112,101,142)	29	53.jpg
53	stove	(103,112,154,123)	30	53.jpg
53	ham	(59,172,33,37)	12	53.jpg
53	bowl	(61,108,42,42)	17	53.jpg
53	knife	(32,104,27,68)	22	53.jpg
53	cutting_board	(7,112,55,61)	19	53.jpg
53	shell_egg	(29,209,21,20)	7	53.jpg
53	frying_pan	(101,88,83,107)	14	53.jpg
53	saltshaker	(12,164,37,47)	26	53.jpg
54	table	(0,112,101,142)	29	54.jpg
54	stove	(103,112,154,123)	30	54.jpg
54	ham	(59,172,33,37)	12	54.jpg
54	bowl	(61,108,42,42)	17	54.jpg
54	knife	(32,104,27,68)	22	54.jpg
54	cutting_board	(7,112,55,61)	19	54.jpg
54	shell_egg	(29,209,21,20)	7	54.jpg
54	frying_pan	(101,88,83,107)	14	54.jpg
54	saltshaker	(12,164,37,47)	26	54.jpg
55	table	(0,112,101,142)	29	55.jpg
55	stove	(103,112,154,123)	30	55.jpg
55	ham	(59,172,33,37)	12	55.jpg
55	bowl	(61,108,42,42)	17	55.jpg
55	knife	(32,104,27,68)	22	55.jpg
55	cutting_board	(7,112,55,61)	19	55.jpg
55	shell_egg	(29,209,21,20)	7	55.jpg
55	frying_pan	(101,88,83,107)	14	55.jpg
55	saltshaker	(12,164,37,47)	26	55.jpg
56	table	(0,112,101,142)	29	56.jpg
56	stove	(103,112,154,123)	30	56.jpg
56	ham	(59,172,33,37)	12	56.jpg
56	bowl	(61,108,42,42)	17	56.jpg
56	knife	(32,104,27,68)	22	56.jpg
56	cutting_board	(7,112,55,61)	19	56.jpg
56	shell_egg	(29,209,21,20)	7	56.jpg
56	frying_pan	(101,88,83,107)	14	56.jpg
56	saltshaker	(12,164,37,47)	26	56.jpg
57	table	(0,112,101,142)	29	57.jpg
57	stove	(103,112,154,123)	30	57.jpg
57	ham	(59,172,33,37)	12	57.jpg
57	bowl	(61,108,42,42)	17	57.jpg
57	knife	(32,104,27,68)	22	57.jpg
57	cutting_board	(7,112,55,61)	19	57.jpg
57	shell_egg	(29,209,21,20)	7	57.jpg
57	frying_pan	(101,88,83,107)	14	57.jpg
57	saltshaker	(12,164,37,47)	26	57.jpg
58	table	(0,112,101,142)	29	58.jpg
58	stove	(103,112,154,123)	30	58.jpg
58	ham	(59,172,33,37)	12	58.jpg
58	bowl	(61,108,42,42)	17	58.jpg
58	knife	(32,104,27,68)	22	58.jpg
58	cutting_board	(7,112,55,61)	19	58.jpg
58	shell_egg	(29,209,21,20)	7	58.jpg
58	frying_pan	(101,88,83,107)	14	58.jpg
58	saltshaker	(12,164,37,47)	26	58.jpg
59	table	(0,112,101,142)	29	59.jpg
59	stove	(103,112,154,123)	30	59.jpg
59	ham	(59,172,33,37)	12	59.jpg
59	bowl	(61,108,42,42)	17	59.jpg
59	knife	(32,104,27,68)	22	59.jpg
59	cutting_board	(7,112,55,61)	19	59.jpg
59	shell_egg	(29,209,21,20)	7	59.jpg
59	frying_pan	(101,88,83,107)	14	59.jpg
59	saltshaker	(12,164,37,47)	26	59.jpg
60	table	(0,112,101,142)	29	60.jpg
60	stove	(103,112,154,123)	30	60.jpg
60	ham	(59,172,33,37)	12	60.jpg
60	bowl	(61,108,42,42)	17	60.jpg
60	knife	(32,104,27,68)	22	60.jpg
60	cutting_board	(7,112,55,61)	19	60.jpg
60	shell_egg	(29,209,21,20)	7	60.jpg
60	frying_pan	(101,88,83,107)	14	60.jpg
60	saltshaker	(12,164,37,47)	26	60.jpg
61	table	(0,112,101,142)	29	61.jpg
61	stove	(103,112,154,123)	30	61.jpg
61	ham	(59,172,33,37)	12	61.jpg
61	bowl	(61,108,42,42)	17	61.jpg
61	knife	(32,104,27,68)	22	61.jpg
61	cutting_board	(7,112,55,61)	19	61.jpg
61	shell_egg	(29,209,21,20)	7	61.jpg
61	frying_pan	(101,88,83,107)	14	61.jpg
61	saltshaker	(12,164,37,47)	26	61.jpg
62	table	(0,112,101,142)	29	62.jpg
62	stove	(103,112,154,123)	30	62.jpg
62	ham	(59,172,33,37)	12	62.jpg
62	bowl	(61,108,42,42)	17	62.jpg
62	knife	(32,104,27,68)	22	62.jpg
62	cutting_board	(7,112,55,61)	19	62.jpg
62	shell_egg	(29,209,21,20)	7	62.jpg
62	frying_pan	(101,88,83,107)	14	62.jpg
62	saltshaker	(12,164,37,47)	26	62.jpg
63	table	(0,112,101,142)	29	63.jpg
63	stove	(103,112,154,123)	30	63.jpg
63	ham	(59,172,33,37)	12	63.jpg
63	bowl	(61,108,42,42)	17	63.jpg
63	knife	(32,104,27,68)	22	63.jpg
