Frame:	Label:	Points:	Bounding Box ID:	Frame path: data7/ham-egg/
4	cutting_board	(6,112,53,61)	19	4.jpg
4	shell_egg	(72,218,24,24)	7	4.jpg
4	knife	(24,102,25,69)	22	4.jpg
4	saltshaker	(13,159,38,55)	26	4.jpg
4	spoon	(23,180,19,27)	27	4.jpg
5	shell_egg	(73,204,24,23)	7	5.jpg
5	ham	(57,164,35,33)	12	5.jpg
5	frying_pan	(100,87,83,102)	14	5.jpg
5	pan_lid	(78,219,135,38)	16	5.jpg
5	table	(0,112,101,142)	29	5.jpg
5	stove	(103,112,154,123)	30	5.jpg
5	bowl	(48,101,42,41)	17	5.jpg
5	cutting_board	(6,112,53,61)	19	5.jpg
5	shell_egg	(72,218,24,24)	7	5.jpg
5	knife	(24,102,25,69)	22	5.jpg
5	saltshaker	(13,159,38,55)	26	5.jpg
5	spoon	(23,180,19,27)	27	5.jpg
6	shell_egg	(73,204,24,23)	7	6.jpg
6	ham	(57,164,35,33)	12	6.jpg
6	frying_pan	(100,87,83,102)	14	6.jpg
6	pan_lid	(78,219,135,38)	16	6.jpg
6	table	(0,112,101,142)	29	6.jpg
6	stove	(103,112,154,123)	30	6.jpg
6	bowl	(48,101,42,41)	17	6.jpg
6	cutting_board	(6,112,53,61)	19	6.jpg
6	shell_egg	(72,218,24,24)	7	6.jpg
6	knife	(24,102,25,69)	22	6.jpg
6	saltshaker	(13,159,38,55)	26	6.jpg
6	spoon	(23,180,19,27)	27	6.jpg
7	shell_egg	(73,204,24,23)	7	7.jpg
7	ham	(57,164,35,33)	12	7.jpg
7	frying_pan	(100,87,83,102)	14	7.jpg
7	pan_lid	(78,219,135,38)	16	7.jpg
7	table	(0,112,101,142)	29	7.jpg
7	stove	(103,112,154,123)	30	7.jpg
7	bowl	(48,101,42,41)	17	7.jpg
7	cutting_board	(6,112,53,61)	19	7.jpg
7	shell_egg	(72,218,24,24)	7	7.jpg
7	knife	(24,102,25,69)	22	7.jpg
7	saltshaker	(13,159,38,55)	26	7.jpg
7	spoon	(23,180,19,27)	27	7.jpg
8	shell_egg	(73,204,24,23)	7	8.jpg
8	ham	(57,164,35,33)	12	8.jpg
8	frying_pan	(100,87,83,102)	14	8.jpg
8	pan_lid	(78,219,135,38)	16	8.jpg
8	table	(0,112,101,142)	29	8.jpg
8	stove	(103,112,154,123)	30	8.jpg
8	bowl	(48,101,42,41)	17	8.jpg
8	cutting_board	(6,112,53,61)	19	8.jpg
8	shell_egg	(72,218,24,24)	7	8.jpg
8	knife	(24,102,25,69)	22	8.jpg
8	saltshaker	(13,159,38,55)	26	8.jpg
8	spoon	(23,180,19,27)	27	8.jpg
9	shell_egg	(73,204,24,23)	7	9.jpg
9	ham	(57,164,35,33)	12	9.jpg
9	frying_pan	(100,87,83,102)	14	9.jpg
9	pan_lid	(78,219,135,38)	16	9.jpg
9	table	(0,112,101,142)	29	9.jpg
9	stove	(103,112,154,123)	30	9.jpg
9	bowl	(48,101,42,41)	17	9.jpg
9	cutting_board	(6,112,53,61)	19	9.jpg
9	shell_egg	(72,218,24,24)	7	9.jpg
9	knife	(24,102,25,69)	22	9.jpg
9	saltshaker	(13,159,38,55)	26	9.jpg
9	spoon	(23,180,19,27)	27	9.jpg
10	shell_egg	(73,204,24,23)	7	10.jpg
10	ham	(57,164,35,33)	12	10.jpg
10	frying_pan	(100,87,83,102)	14	10.jpg
10	pan_lid	(78,219,135,38)	16	10.jpg
10	table	(0,112,101,142)	29	10.jpg
10	stove	(103,112,154,123)	30	10.jpg
10	bowl	(48,101,42,41)	17	10.jpg
10	cutting_board	(6,112,53,61)	19	10.jpg
10	shell_egg	(72,218,24,24)	7	10.jpg
10	knife	(24,102,25,69)	22	10.jpg
10	saltshaker	(13,159,38,55)	26	10.jpg
10	spoon	(23,180,19,27)	27	10.jpg
11	shell_egg	(73,204,24,23)	7	11.jpg
11	ham	(57,164,35,33)	12	11.jpg
11	frying_pan	(100,87,83,102)	14	11.jpg
11	pan_lid	(78,219,135,38)	16	11.jpg
11	table	(0,112,101,142)	29	11.jpg
11	stove	(103,112,154,123)	30	11.jpg
11	bowl	(48,101,42,41)	17	11.jpg
11	cutting_board	(6,112,53,61)	19	11.jpg
11	shell_egg	(72,218,24,24)	7	11.jpg
11	knife	(24,102,25,69)	22	11.jpg
11	saltshaker	(13,159,38,55)	26	11.jpg
11	spoon	(23,180,19,27)	27	11.jpg
12	shell_egg	(73,204,24,23)	7	12.jpg
12	ham	(57,164,35,33)	12	12.jpg
12	frying_pan	(100,87,83,102)	14	12.jpg
12	pan_lid	(78,219,135,38)	16	12.jpg
12	table	(0,112,101,142)	29	12.jpg
12	stove	(103,112,154,123)	30	12.jpg
12	bowl	(48,101,42,41)	17	12.jpg
12	cutting_board	(6,112,53,61)	19	12.jpg
12	shell_egg	(72,218,24,24)	7	12.jpg
12	knife	(24,102,25,69)	22	12.jpg
12	saltshaker	(13,159,38,55)	26	12.jpg
12	spoon	(23,180,19,27)	27	12.jpg
13	shell_egg	(73,204,24,23)	7	13.jpg
13	ham	(57,164,35,33)	12	13.jpg
13	frying_pan	(100,87,83,102)	14	13.jpg
13	pan_lid	(78,219,135,38)	16	13.jpg
13	table	(0,112,101,142)	29	13.jpg
13	stove	(103,112,154,123)	30	13.jpg
13	bowl	(48,101,42,41)	17	13.jpg
13	cutting_board	(6,112,53,61)	19	13.jpg
13	shell_egg	(72,218,24,24)	7	13.jpg
13	knife	(24,102,25,69)	22	13.jpg
13	saltshaker	(13,159,38,55)	26	13.jpg
13	spoon	(23,180,19,27)	27	13.jpg
14	shell_egg	(73,204,24,23)	7	14.jpg
14	ham	(57,164,35,33)	12	14.jpg
14	frying_pan	(100,87,83,102)	14	14.jpg
14	pan_lid	(78,219,135,38)	16	14.jpg
14	table	(0,112,101,142)	29	14.jpg
14	stove	(103,112,154,123)	30	14.jpg
14	bowl	(48,101,42,41)	17	14.jpg
14	cutting_board	(6,112,53,61)	19	14.jpg
14	shell_egg	(72,218,24,24)	7	14.jpg
14	knife	(24,102,25,69)	22	14.jpg
14	saltshaker	(13,159,38,55)	26	14.jpg
14	spoon	(23,180,19,27)	27	14.jpg
15	shell_egg	(73,204,24,23)	7	15.jpg
15	ham	(57,164,35,33)	12	15.jpg
15	frying_pan	(100,87,83,102)	14	15.jpg
15	pan_lid	(78,219,135,38)	16	15.jpg
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	bowl	(48,101,42,41)	17	15.jpg
15	cutting_board	(6,112,53,61)	19	15.jpg
15	shell_egg	(72,218,24,24)	7	15.jpg
15	knife	(24,102,25,69)	22	15.jpg
15	saltshaker	(13,159,38,55)	26	15.jpg
15	spoon	(23,180,19,27)	27	15.jpg
16	shell_egg	(73,204,24,23)	7	16.jpg
16	ham	(57,164,35,33)	12	16.jpg
16	frying_pan	(100,87,83,102)	14	16.jpg
16	pan_lid	(78,219,135,38)	16	16.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	bowl	(48,101,42,41)	17	16.jpg
16	cutting_board	(6,112,53,61)	19	16.jpg
16	shell_egg	(72,218,24,24)	7	16.jpg
16	knife	(24,102,25,69)	22	16.jpg
16	saltshaker	(13,159,38,55)	26	16.jpg
16	spoon	(23,180,19,27)	27	16.jpg
17	shell_egg	(73,204,24,23)	7	17.jpg
17	ham	(57,164,35,33)	12	17.jpg
17	frying_pan	(100,87,83,102)	14	17.jpg
17	pan_lid	(78,219,135,38)	16	17.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	bowl	(48,101,42,41)	17	17.jpg
17	cutting_board	(6,112,53,61)	19	17.jpg
17	shell_egg	(72,218,24,24)	7	17.jpg
17	knife	(24,102,25,69)	22	17.jpg
17	saltshaker	(13,159,38,55)	26	17.jpg
17	spoon	(23,180,19,27)	27	17.jpg
18	shell_egg	(73,204,24,23)	7	18.jpg
18	ham	(57,164,35,33)	12	18.jpg
18	frying_pan	(100,87,83,102)	14	18.jpg
18	pan_lid	(78,219,135,38)	16	18.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	bowl	(48,101,42,41)	17	18.jpg
18	cutting_board	(6,112,53,61)	19	18.jpg
18	shell_egg	(72,218,24,24)	7	18.jpg
18	knife	(24,102,25,69)	22	18.jpg
18	saltshaker	(13,159,38,55)	26	18.jpg
18	spoon	(23,180,19,27)	27	18.jpg
19	shell_egg	(73,204,24,23)	7	19.jpg
19	ham	(57,164,35,33)	12	19.jpg
19	frying_pan	(100,87,83,102)	14	19.jpg
19	pan_lid	(78,219,135,38)	16	19.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	bowl	(48,101,42,41)	17	19.jpg
19	cutting_board	(6,112,53,61)	19	19.jpg
19	shell_egg	(72,218,24,24)	7	19.jpg
19	knife	(24,102,25,69)	22	19.jpg
19	saltshaker	(13,159,38,55)	26	19.jpg
19	spoon	(23,180,19,27)	27	19.jpg
20	shell_egg	(73,204,24,23)	7	20.jpg
20	ham	(57,164,35,33)	12	20.jpg
20	frying_pan	(100,87,83,102)	14	20.jpg
20	pan_lid	(78,219,135,38)	16	20.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	bowl	(48,101,42,41)	17	20.jpg
20	cutting_board	(6,112,53,61)	19	20.jpg
20	shell_egg	(72,218,24,24)	7	20.jpg
20	knife	(24,102,25,69)	22	20.jpg
20	saltshaker	(13,159,38,55)	26	20.jpg
20	spoon	(23,180,19,27)	27	20.jpg
21	shell_egg	(73,204,24,23)	7	21.jpg
21	ham	(57,164,35,33)	12	21.jpg
21	frying_pan	(100,87,83,102)	14	21.jpg
21	pan_lid	(78,219,135,38)	16	21.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	bowl	(48,101,42,41)	17	21.jpg
21	cutting_board	(6,112,53,61)	19	21.jpg
21	shell_egg	(72,218,24,24)	7	21.jpg
21	knife	(24,102,25,69)	22	21.jpg
21	saltshaker	(13,159,38,55)	26	21.jpg
21	spoon	(23,180,19,27)	27	21.jpg
22	shell_egg	(73,204,24,23)	7	22.jpg
22	ham	(57,164,35,33)	12	22.jpg
22	frying_pan	(100,87,83,102)	14	22.jpg
22	pan_lid	(78,219,135,38)	16	22.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	bowl	(48,101,42,41)	17	22.jpg
22	cutting_board	(6,112,53,61)	19	22.jpg
22	shell_egg	(72,218,24,24)	7	22.jpg
22	knife	(24,102,25,69)	22	22.jpg
22	saltshaker	(13,159,38,55)	26	22.jpg
22	spoon	(23,180,19,27)	27	22.jpg
23	shell_egg	(73,204,24,23)	7	23.jpg
23	ham	(57,164,35,33)	12	23.jpg
23	frying_pan	(100,87,83,102)	14	23.jpg
23	pan_lid	(78,219,135,38)	16	23.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	bowl	(48,101,42,41)	17	23.jpg
23	cutting_board	(6,112,53,61)	19	23.jpg
23	shell_egg	(72,218,24,24)	7	23.jpg
23	knife	(24,102,25,69)	22	23.jpg
23	saltshaker	(13,159,38,55)	26	23.jpg
23	spoon	(23,180,19,27)	27	23.jpg
24	shell_egg	(73,204,24,23)	7	24.jpg
24	ham	(57,164,35,33)	12	24.jpg
24	frying_pan	(100,87,83,102)	14	24.jpg
24	pan_lid	(78,219,135,38)	16	24.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	bowl	(48,101,42,41)	17	24.jpg
24	cutting_board	(6,112,53,61)	19	24.jpg
24	shell_egg	(72,218,24,24)	7	24.jpg
24	knife	(24,102,25,69)	22	24.jpg
24	saltshaker	(13,159,38,55)	26	24.jpg
24	spoon	(23,180,19,27)	27	24.jpg
25	shell_egg	(73,204,24,23)	7	25.jpg
25	ham	(57,164,35,33)	12	25.jpg
25	frying_pan	(100,87,83,102)	14	25.jpg
25	pan_lid	(78,219,135,38)	16	25.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	bowl	(48,101,42,41)	17	25.jpg
25	cutting_board	(6,112,53,61)	19	25.jpg
25	shell_egg	(72,218,24,24)	7	25.jpg
25	knife	(24,102,25,69)	22	25.jpg
25	saltshaker	(13,159,38,55)	26	25.jpg
25	spoon	(23,180,19,27)	27	25.jpg
26	shell_egg	(73,204,24,23)	7	26.jpg
26	ham	(57,164,35,33)	12	26.jpg
26	frying_pan	(100,87,83,102)	14	26.jpg
26	pan_lid	(78,219,135,38)	16	26.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	bowl	(48,101,42,41)	17	26.jpg
26	cutting_board	(6,112,53,61)	19	26.jpg
26	shell_egg	(72,218,24,24)	7	26.jpg
26	knife	(24,102,25,69)	22	26.jpg
26	saltshaker	(13,159,38,55)	26	26.jpg
26	spoon	(23,180,19,27)	27	26.jpg
27	shell_egg	(73,204,24,23)	7	27.jpg
27	ham	(57,164,35,33)	12	27.jpg
27	frying_pan	(100,87,83,102)	14	27.jpg
27	pan_lid	(78,219,135,38)	16	27.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	bowl	(48,101,42,41)	17	27.jpg
27	cutting_board	(6,112,53,61)	19	27.jpg
27	shell_egg	(72,218,24,24)	7	27.jpg
27	knife	(24,102,25,69)	22	27.jpg
27	saltshaker	(13,159,38,55)	26	27.jpg
27	spoon	(23,180,19,27)	27	27.jpg
28	shell_egg	(73,204,24,23)	7	28.jpg
28	ham	(57,164,35,33)	12	28.jpg
28	frying_pan	(100,87,83,102)	14	28.jpg
28	pan_lid	(78,219,135,38)	16	28.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	bowl	(48,101,42,41)	17	28.jpg
28	cutting_board	(6,112,53,61)	19	28.jpg
28	shell_egg	(72,218,24,24)	7	28.jpg
28	knife	(24,102,25,69)	22	28.jpg
28	saltshaker	(13,159,38,55)	26	28.jpg
28	spoon	(23,180,19,27)	27	28.jpg
29	shell_egg	(73,204,24,23)	7	29.jpg
29	ham	(57,164,35,33)	12	29.jpg
29	frying_pan	(100,87,83,102)	14	29.jpg
29	pan_lid	(78,219,135,38)	16	29.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	bowl	(48,101,42,41)	17	29.jpg
29	cutting_board	(6,112,53,61)	19	29.jpg
29	shell_egg	(72,218,24,24)	7	29.jpg
29	knife	(24,102,25,69)	22	29.jpg
29	saltshaker	(13,159,38,55)	26	29.jpg
29	spoon	(23,180,19,27)	27	29.jpg
30	shell_egg	(73,204,24,23)	7	30.jpg
30	ham	(57,164,35,33)	12	30.jpg
30	frying_pan	(100,87,83,102)	14	30.jpg
30	pan_lid	(78,219,135,38)	16	30.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	bowl	(48,101,42,41)	17	30.jpg
30	cutting_board	(6,112,53,61)	19	30.jpg
30	shell_egg	(72,218,24,24)	7	30.jpg
30	knife	(24,102,25,69)	22	30.jpg
30	saltshaker	(13,159,38,55)	26	30.jpg
30	spoon	(23,180,19,27)	27	30.jpg
31	shell_egg	(73,204,24,23)	7	31.jpg
31	ham	(57,164,35,33)	12	31.jpg
31	frying_pan	(100,87,83,102)	14	31.jpg
31	pan_lid	(78,219,135,38)	16	31.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	bowl	(48,101,42,41)	17	31.jpg
31	cutting_board	(6,112,53,61)	19	31.jpg
31	shell_egg	(72,218,24,24)	7	31.jpg
31	knife	(24,102,25,69)	22	31.jpg
31	saltshaker	(13,159,38,55)	26	31.jpg
31	spoon	(23,180,19,27)	27	31.jpg
32	shell_egg	(73,204,24,23)	7	32.jpg
32	ham	(57,164,35,33)	12	32.jpg
32	frying_pan	(100,87,83,102)	14	32.jpg
32	pan_lid	(78,219,135,38)	16	32.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	bowl	(48,101,42,41)	17	32.jpg
32	cutting_board	(6,112,53,61)	19	32.jpg
32	shell_egg	(72,218,24,24)	7	32.jpg
32	knife	(24,102,25,69)	22	32.jpg
32	saltshaker	(13,159,38,55)	26	32.jpg
32	spoon	(23,180,19,27)	27	32.jpg
33	shell_egg	(73,204,24,23)	7	33.jpg
33	ham	(57,164,35,33)	12	33.jpg
33	frying_pan	(100,87,83,102)	14	33.jpg
33	pan_lid	(78,219,135,38)	16	33.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	bowl	(48,101,42,41)	17	33.jpg
33	cutting_board	(6,112,53,61)	19	33.jpg
33	shell_egg	(72,218,24,24)	7	33.jpg
33	knife	(24,102,25,69)	22	33.jpg
33	saltshaker	(13,159,38,55)	26	33.jpg
33	spoon	(23,180,19,27)	27	33.jpg
34	shell_egg	(73,204,24,23)	7	34.jpg
34	ham	(57,164,35,33)	12	34.jpg
34	frying_pan	(100,87,83,102)	14	34.jpg
34	pan_lid	(78,219,135,38)	16	34.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	bowl	(48,101,42,41)	17	34.jpg
34	cutting_board	(6,112,53,61)	19	34.jpg
34	shell_egg	(72,218,24,24)	7	34.jpg
34	knife	(24,102,25,69)	22	34.jpg
34	saltshaker	(13,159,38,55)	26	34.jpg
34	spoon	(23,180,19,27)	27	34.jpg
35	shell_egg	(73,204,24,23)	7	35.jpg
35	ham	(57,164,35,33)	12	35.jpg
35	frying_pan	(100,87,83,102)	14	35.jpg
35	pan_lid	(78,219,135,38)	16	35.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	bowl	(48,101,42,41)	17	35.jpg
35	cutting_board	(6,112,53,61)	19	35.jpg
35	shell_egg	(72,218,24,24)	7	35.jpg
35	knife	(24,102,25,69)	22	35.jpg
35	saltshaker	(13,159,38,55)	26	35.jpg
35	spoon	(23,180,19,27)	27	35.jpg
36	shell_egg	(73,204,24,23)	7	36.jpg
36	ham	(57,164,35,33)	12	36.jpg
36	frying_pan	(100,87,83,102)	14	36.jpg
36	pan_lid	(78,219,135,38)	16	36.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	bowl	(48,101,42,41)	17	36.jpg
36	cutting_board	(6,112,53,61)	19	36.jpg
36	shell_egg	(72,218,24,24)	7	36.jpg
36	knife	(24,102,25,69)	22	36.jpg
36	saltshaker	(13,159,38,55)	26	36.jpg
36	spoon	(23,180,19,27)	27	36.jpg
37	shell_egg	(73,204,24,23)	7	37.jpg
37	ham	(57,164,35,33)	12	37.jpg
37	frying_pan	(100,87,83,102)	14	37.jpg
37	pan_lid	(78,219,135,38)	16	37.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	bowl	(48,101,42,41)	17	37.jpg
37	cutting_board	(6,112,53,61)	19	37.jpg
37	shell_egg	(72,218,24,24)	7	37.jpg
37	knife	(24,102,25,69)	22	37.jpg
37	saltshaker	(13,159,38,55)	26	37.jpg
37	spoon	(23,180,19,27)	27	37.jpg
38	shell_egg	(73,204,24,23)	7	38.jpg
38	ham	(57,164,35,33)	12	38.jpg
38	frying_pan	(100,87,83,102)	14	38.jpg
38	pan_lid	(78,219,135,38)	16	38.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	bowl	(48,101,42,41)	17	38.jpg
38	cutting_board	(6,112,53,61)	19	38.jpg
38	shell_egg	(72,218,24,24)	7	38.jpg
38	knife	(24,102,25,69)	22	38.jpg
38	saltshaker	(13,159,38,55)	26	38.jpg
38	spoon	(23,180,19,27)	27	38.jpg
39	shell_egg	(73,204,24,23)	7	39.jpg
39	ham	(57,164,35,33)	12	39.jpg
39	frying_pan	(100,87,83,102)	14	39.jpg
39	pan_lid	(78,219,135,38)	16	39.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	bowl	(48,101,42,41)	17	39.jpg
39	cutting_board	(6,112,53,61)	19	39.jpg
39	shell_egg	(72,218,24,24)	7	39.jpg
39	knife	(24,102,25,69)	22	39.jpg
39	saltshaker	(13,159,38,55)	26	39.jpg
39	spoon	(23,180,19,27)	27	39.jpg
40	shell_egg	(73,204,24,23)	7	40.jpg
40	ham	(57,164,35,33)	12	40.jpg
40	frying_pan	(100,87,83,102)	14	40.jpg
40	pan_lid	(78,219,135,38)	16	40.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	bowl	(48,101,42,41)	17	40.jpg
40	cutting_board	(6,112,53,61)	19	40.jpg
40	shell_egg	(72,218,24,24)	7	40.jpg
40	knife	(24,102,25,69)	22	40.jpg
40	saltshaker	(13,159,38,55)	26	40.jpg
40	spoon	(23,180,19,27)	27	40.jpg
41	shell_egg	(73,204,24,23)	7	41.jpg
41	ham	(57,164,35,33)	12	41.jpg
41	frying_pan	(100,87,83,102)	14	41.jpg
41	pan_lid	(78,219,135,38)	16	41.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	bowl	(48,101,42,41)	17	41.jpg
41	cutting_board	(6,112,53,61)	19	41.jpg
41	shell_egg	(72,218,24,24)	7	41.jpg
41	knife	(24,102,25,69)	22	41.jpg
41	saltshaker	(13,159,38,55)	26	41.jpg
41	spoon	(23,180,19,27)	27	41.jpg
42	shell_egg	(73,204,24,23)	7	42.jpg
42	ham	(57,164,35,33)	12	42.jpg
42	frying_pan	(100,87,83,102)	14	42.jpg
42	pan_lid	(78,219,135,38)	16	42.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	bowl	(48,101,42,41)	17	42.jpg
42	cutting_board	(6,112,53,61)	19	42.jpg
42	shell_egg	(72,218,24,24)	7	42.jpg
42	knife	(24,102,25,69)	22	42.jpg
42	saltshaker	(13,159,38,55)	26	42.jpg
42	spoon	(23,180,19,27)	27	42.jpg
43	shell_egg	(73,204,24,23)	7	43.jpg
43	ham	(57,164,35,33)	12	43.jpg
43	frying_pan	(100,87,83,102)	14	43.jpg
43	pan_lid	(78,219,135,38)	16	43.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	bowl	(48,101,42,41)	17	43.jpg
43	cutting_board	(6,112,53,61)	19	43.jpg
43	shell_egg	(72,218,24,24)	7	43.jpg
43	knife	(24,102,25,69)	22	43.jpg
43	saltshaker	(13,159,38,55)	26	43.jpg
43	spoon	(23,180,19,27)	27	43.jpg
44	shell_egg	(73,204,24,23)	7	44.jpg
44	ham	(57,164,35,33)	12	44.jpg
44	frying_pan	(100,87,83,102)	14	44.jpg
44	pan_lid	(78,219,135,38)	16	44.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	bowl	(48,101,42,41)	17	44.jpg
44	cutting_board	(6,112,53,61)	19	44.jpg
44	shell_egg	(72,218,24,24)	7	44.jpg
44	knife	(24,102,25,69)	22	44.jpg
44	saltshaker	(13,159,38,55)	26	44.jpg
44	spoon	(23,180,19,27)	27	44.jpg
45	shell_egg	(73,204,24,23)	7	45.jpg
45	ham	(57,164,35,33)	12	45.jpg
45	frying_pan	(100,87,83,102)	14	45.jpg
45	pan_lid	(78,219,135,38)	16	45.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	bowl	(48,101,42,41)	17	45.jpg
45	cutting_board	(6,112,53,61)	19	45.jpg
45	shell_egg	(72,218,24,24)	7	45.jpg
45	knife	(24,102,25,69)	22	45.jpg
45	saltshaker	(13,159,38,55)	26	45.jpg
45	spoon	(23,180,19,27)	27	45.jpg
46	shell_egg	(73,204,24,23)	7	46.jpg
46	ham	(57,164,35,33)	12	46.jpg
46	frying_pan	(100,87,83,102)	14	46.jpg
46	pan_lid	(78,219,135,38)	16	46.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	bowl	(48,101,42,41)	17	46.jpg
46	cutting_board	(6,112,53,61)	19	46.jpg
46	shell_egg	(72,218,24,24)	7	46.jpg
46	knife	(24,102,25,69)	22	46.jpg
46	saltshaker	(13,159,38,55)	26	46.jpg
46	spoon	(23,180,19,27)	27	46.jpg
47	shell_egg	(73,204,24,23)	7	47.jpg
47	ham	(57,164,35,33)	12	47.jpg
