Frame:	Label:	Points:	Bounding Box ID:	Frame path: data7/kinshi-egg/
67	shell_egg	(13,213,24,25)	7	67.jpg
67	frying_pan	(100,88,82,101)	14	67.jpg
67	bowl	(52,114,44,44)	17	67.jpg
67	cutting_board	(13,112,57,60)	19	67.jpg
67	knife	(32,105,28,69)	22	67.jpg
67	oil_bottle	(0,156,21,44)	24	67.jpg
68	shell_egg	(13,213,24,25)	7	68.jpg
68	frying_pan	(100,88,82,101)	14	68.jpg
68	bowl	(52,114,44,44)	17	68.jpg
68	cutting_board	(13,112,57,60)	19	68.jpg
68	knife	(32,105,28,69)	22	68.jpg
68	oil_bottle	(0,156,21,44)	24	68.jpg
69	shell_egg	(13,213,24,25)	7	69.jpg
69	frying_pan	(100,88,82,101)	14	69.jpg
69	bowl	(52,114,44,44)	17	69.jpg
69	cutting_board	(13,112,57,60)	19	69.jpg
69	knife	(32,105,28,69)	22	69.jpg
69	oil_bottle	(0,156,21,44)	24	69.jpg
70	shell_egg	(13,213,24,25)	7	70.jpg
70	frying_pan	(100,88,82,101)	14	70.jpg
70	bowl	(52,114,44,44)	17	70.jpg
70	cutting_board	(13,112,57,60)	19	70.jpg
70	knife	(32,105,28,69)	22	70.jpg
70	oil_bottle	(0,156,21,44)	24	70.jpg
71	shell_egg	(13,213,24,25)	7	71.jpg
71	frying_pan	(100,88,82,101)	14	71.jpg
71	bowl	(52,114,44,44)	17	71.jpg
71	cutting_board	(13,112,57,60)	19	71.jpg
71	knife	(32,105,28,69)	22	71.jpg
71	oil_bottle	(0,156,21,44)	24	71.jpg
72	shell_egg	(13,213,24,25)	7	72.jpg
72	frying_pan	(100,88,82,101)	14	72.jpg
72	bowl	(52,114,44,44)	17	72.jpg
72	cutting_board	(13,112,57,60)	19	72.jpg
72	knife	(32,105,28,69)	22	72.jpg
72	oil_bottle	(0,156,21,44)	24	72.jpg
73	shell_egg	(13,213,24,25)	7	73.jpg
73	frying_pan	(100,88,82,101)	14	73.jpg
73	bowl	(52,114,44,44)	17	73.jpg
73	cutting_board	(13,112,57,60)	19	73.jpg
73	knife	(32,105,28,69)	22	73.jpg
73	oil_bottle	(0,156,21,44)	24	73.jpg
74	shell_egg	(13,213,24,25)	7	74.jpg
74	frying_pan	(100,88,82,101)	14	74.jpg
74	bowl	(52,114,44,44)	17	74.jpg
74	cutting_board	(13,112,57,60)	19	74.jpg
74	knife	(32,105,28,69)	22	74.jpg
74	oil_bottle	(0,156,21,44)	24	74.jpg
75	shell_egg	(13,213,24,25)	7	75.jpg
75	frying_pan	(100,88,82,101)	14	75.jpg
75	bowl	(52,114,44,44)	17	75.jpg
75	cutting_board	(13,112,57,60)	19	75.jpg
75	knife	(32,105,28,69)	22	75.jpg
75	oil_bottle	(0,156,21,44)	24	75.jpg
76	shell_egg	(13,213,24,25)	7	76.jpg
76	frying_pan	(100,88,82,101)	14	76.jpg
76	bowl	(52,114,44,44)	17	76.jpg
76	cutting_board	(13,112,57,60)	19	76.jpg
76	knife	(32,105,28,69)	22	76.jpg
76	oil_bottle	(0,156,21,44)	24	76.jpg
77	shell_egg	(13,213,24,25)	7	77.jpg
77	frying_pan	(100,88,82,101)	14	77.jpg
77	bowl	(52,114,44,44)	17	77.jpg
77	cutting_board	(13,112,57,60)	19	77.jpg
77	knife	(32,105,28,69)	22	77.jpg
77	oil_bottle	(0,156,21,44)	24	77.jpg
78	shell_egg	(13,213,24,25)	7	78.jpg
78	frying_pan	(100,88,82,101)	14	78.jpg
78	bowl	(52,114,44,44)	17	78.jpg
78	cutting_board	(13,112,57,60)	19	78.jpg
78	knife	(32,105,28,69)	22	78.jpg
78	oil_bottle	(0,156,21,44)	24	78.jpg
79	shell_egg	(13,213,24,25)	7	79.jpg
79	frying_pan	(100,88,82,101)	14	79.jpg
79	bowl	(52,114,44,44)	17	79.jpg
79	cutting_board	(13,112,57,60)	19	79.jpg
79	knife	(32,105,28,69)	22	79.jpg
79	oil_bottle	(0,156,21,44)	24	79.jpg
80	shell_egg	(13,213,24,25)	7	80.jpg
80	frying_pan	(100,88,82,101)	14	80.jpg
80	bowl	(52,114,44,44)	17	80.jpg
80	cutting_board	(13,112,57,60)	19	80.jpg
80	knife	(32,105,28,69)	22	80.jpg
80	oil_bottle	(0,156,21,44)	24	80.jpg
81	shell_egg	(13,213,24,25)	7	81.jpg
81	frying_pan	(100,88,82,101)	14	81.jpg
81	bowl	(52,114,44,44)	17	81.jpg
81	cutting_board	(13,112,57,60)	19	81.jpg
81	knife	(32,105,28,69)	22	81.jpg
81	oil_bottle	(0,156,21,44)	24	81.jpg
82	shell_egg	(13,213,24,25)	7	82.jpg
82	frying_pan	(100,88,82,101)	14	82.jpg
82	bowl	(52,114,44,44)	17	82.jpg
82	cutting_board	(13,112,57,60)	19	82.jpg
82	knife	(32,105,28,69)	22	82.jpg
82	oil_bottle	(0,156,21,44)	24	82.jpg
83	shell_egg	(13,213,24,25)	7	83.jpg
83	frying_pan	(100,88,82,101)	14	83.jpg
83	bowl	(52,114,44,44)	17	83.jpg
83	cutting_board	(13,112,57,60)	19	83.jpg
83	knife	(32,105,28,69)	22	83.jpg
83	oil_bottle	(0,156,21,44)	24	83.jpg
84	shell_egg	(13,213,24,25)	7	84.jpg
84	frying_pan	(100,88,82,101)	14	84.jpg
84	bowl	(52,114,44,44)	17	84.jpg
84	cutting_board	(13,112,57,60)	19	84.jpg
84	knife	(32,105,28,69)	22	84.jpg
84	oil_bottle	(0,156,21,44)	24	84.jpg
85	shell_egg	(13,213,24,25)	7	85.jpg
85	frying_pan	(100,88,82,101)	14	85.jpg
85	bowl	(52,114,44,44)	17	85.jpg
85	cutting_board	(13,112,57,60)	19	85.jpg
85	knife	(32,105,28,69)	22	85.jpg
85	oil_bottle	(0,156,21,44)	24	85.jpg
86	shell_egg	(13,213,24,25)	7	86.jpg
86	frying_pan	(100,88,82,101)	14	86.jpg
86	bowl	(52,114,44,44)	17	86.jpg
86	cutting_board	(13,112,57,60)	19	86.jpg
86	knife	(32,105,28,69)	22	86.jpg
86	oil_bottle	(0,156,21,44)	24	86.jpg
87	shell_egg	(13,213,24,25)	7	87.jpg
87	frying_pan	(100,88,82,101)	14	87.jpg
87	bowl	(52,114,44,44)	17	87.jpg
87	cutting_board	(13,112,57,60)	19	87.jpg
87	knife	(32,105,28,69)	22	87.jpg
87	oil_bottle	(0,156,21,44)	24	87.jpg
88	shell_egg	(13,213,24,25)	7	88.jpg
88	frying_pan	(100,88,82,101)	14	88.jpg
88	bowl	(52,114,44,44)	17	88.jpg
88	cutting_board	(13,112,57,60)	19	88.jpg
88	knife	(32,105,28,69)	22	88.jpg
88	oil_bottle	(0,156,21,44)	24	88.jpg
89	shell_egg	(13,213,24,25)	7	89.jpg
89	frying_pan	(100,88,82,101)	14	89.jpg
89	bowl	(52,114,44,44)	17	89.jpg
89	cutting_board	(13,112,57,60)	19	89.jpg
89	knife	(32,105,28,69)	22	89.jpg
89	oil_bottle	(0,156,21,44)	24	89.jpg
90	shell_egg	(13,213,24,25)	7	90.jpg
90	frying_pan	(100,88,82,101)	14	90.jpg
90	bowl	(52,114,44,44)	17	90.jpg
90	cutting_board	(13,112,57,60)	19	90.jpg
90	knife	(32,105,28,69)	22	90.jpg
90	oil_bottle	(0,156,21,44)	24	90.jpg
91	shell_egg	(13,213,24,25)	7	91.jpg
91	frying_pan	(100,88,82,101)	14	91.jpg
91	bowl	(52,114,44,44)	17	91.jpg
