Frame:	Label:	Points:	Bounding Box ID:	Frame path: data1/kinshi-egg/
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	shell_egg	(42,208,23,23)	7	15.jpg
15	bowl	(54,112,47,40)	17	15.jpg
15	frying_pan	(100,87,81,107)	14	15.jpg
15	knife	(27,102,30,67)	22	15.jpg
15	cutting_board	(6,111,58,61)	19	15.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	shell_egg	(42,208,23,23)	7	16.jpg
16	bowl	(54,112,47,40)	17	16.jpg
16	frying_pan	(100,87,81,107)	14	16.jpg
16	knife	(27,102,30,67)	22	16.jpg
16	cutting_board	(6,111,58,61)	19	16.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	shell_egg	(42,208,23,23)	7	17.jpg
17	bowl	(54,112,47,40)	17	17.jpg
17	frying_pan	(100,87,81,107)	14	17.jpg
17	knife	(27,102,30,67)	22	17.jpg
17	cutting_board	(6,111,58,61)	19	17.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	shell_egg	(42,208,23,23)	7	18.jpg
18	bowl	(54,112,47,40)	17	18.jpg
18	frying_pan	(100,87,81,107)	14	18.jpg
18	knife	(27,102,30,67)	22	18.jpg
18	cutting_board	(6,111,58,61)	19	18.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	shell_egg	(42,208,23,23)	7	19.jpg
19	bowl	(54,112,47,40)	17	19.jpg
19	frying_pan	(100,87,81,107)	14	19.jpg
19	knife	(27,102,30,67)	22	19.jpg
19	cutting_board	(6,111,58,61)	19	19.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	shell_egg	(42,208,23,23)	7	20.jpg
20	bowl	(54,112,47,40)	17	20.jpg
20	frying_pan	(100,87,81,107)	14	20.jpg
20	knife	(27,102,30,67)	22	20.jpg
20	cutting_board	(6,111,58,61)	19	20.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	shell_egg	(42,208,23,23)	7	21.jpg
21	bowl	(54,112,47,40)	17	21.jpg
21	frying_pan	(100,87,81,107)	14	21.jpg
21	knife	(27,102,30,67)	22	21.jpg
21	cutting_board	(6,111,58,61)	19	21.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	shell_egg	(42,208,23,23)	7	22.jpg
22	bowl	(54,112,47,40)	17	22.jpg
22	frying_pan	(100,87,81,107)	14	22.jpg
22	knife	(27,102,30,67)	22	22.jpg
22	cutting_board	(6,111,58,61)	19	22.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	shell_egg	(42,208,23,23)	7	23.jpg
23	bowl	(54,112,47,40)	17	23.jpg
23	frying_pan	(100,87,81,107)	14	23.jpg
23	knife	(27,102,30,67)	22	23.jpg
23	cutting_board	(6,111,58,61)	19	23.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	shell_egg	(42,208,23,23)	7	24.jpg
24	bowl	(54,112,47,40)	17	24.jpg
24	frying_pan	(100,87,81,107)	14	24.jpg
24	knife	(27,102,30,67)	22	24.jpg
24	cutting_board	(6,111,58,61)	19	24.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	shell_egg	(42,208,23,23)	7	25.jpg
25	bowl	(54,112,47,40)	17	25.jpg
25	frying_pan	(100,87,81,107)	14	25.jpg
25	knife	(27,102,30,67)	22	25.jpg
25	cutting_board	(6,111,58,61)	19	25.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	shell_egg	(42,208,23,23)	7	26.jpg
26	bowl	(54,112,47,40)	17	26.jpg
26	frying_pan	(100,87,81,107)	14	26.jpg
26	knife	(27,102,30,67)	22	26.jpg
26	cutting_board	(6,111,58,61)	19	26.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	shell_egg	(42,208,23,23)	7	27.jpg
27	bowl	(54,112,47,40)	17	27.jpg
27	frying_pan	(100,87,81,107)	14	27.jpg
27	knife	(27,102,30,67)	22	27.jpg
27	cutting_board	(6,111,58,61)	19	27.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	shell_egg	(42,208,23,23)	7	28.jpg
28	bowl	(54,112,47,40)	17	28.jpg
28	frying_pan	(100,87,81,107)	14	28.jpg
28	knife	(27,102,30,67)	22	28.jpg
28	cutting_board	(6,111,58,61)	19	28.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	shell_egg	(42,208,23,23)	7	29.jpg
29	bowl	(54,112,47,40)	17	29.jpg
29	frying_pan	(100,87,81,107)	14	29.jpg
29	knife	(27,102,30,67)	22	29.jpg
29	cutting_board	(6,111,58,61)	19	29.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	shell_egg	(42,208,23,23)	7	30.jpg
30	bowl	(54,112,47,40)	17	30.jpg
30	frying_pan	(100,87,81,107)	14	30.jpg
30	knife	(27,102,30,67)	22	30.jpg
30	cutting_board	(6,111,58,61)	19	30.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	shell_egg	(42,208,23,23)	7	31.jpg
31	bowl	(54,112,47,40)	17	31.jpg
31	frying_pan	(100,87,81,107)	14	31.jpg
31	knife	(27,102,30,67)	22	31.jpg
31	cutting_board	(6,111,58,61)	19	31.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	shell_egg	(42,208,23,23)	7	32.jpg
32	bowl	(54,112,47,40)	17	32.jpg
32	frying_pan	(100,87,81,107)	14	32.jpg
32	knife	(27,102,30,67)	22	32.jpg
32	cutting_board	(6,111,58,61)	19	32.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	shell_egg	(42,208,23,23)	7	33.jpg
33	bowl	(54,112,47,40)	17	33.jpg
33	frying_pan	(100,87,81,107)	14	33.jpg
33	knife	(27,102,30,67)	22	33.jpg
33	cutting_board	(6,111,58,61)	19	33.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	shell_egg	(42,208,23,23)	7	34.jpg
34	bowl	(54,112,47,40)	17	34.jpg
34	frying_pan	(100,87,81,107)	14	34.jpg
34	knife	(27,102,30,67)	22	34.jpg
34	cutting_board	(6,111,58,61)	19	34.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	shell_egg	(42,208,23,23)	7	35.jpg
35	bowl	(54,112,47,40)	17	35.jpg
35	frying_pan	(100,87,81,107)	14	35.jpg
35	knife	(27,102,30,67)	22	35.jpg
35	cutting_board	(6,111,58,61)	19	35.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	shell_egg	(42,208,23,23)	7	36.jpg
36	bowl	(54,112,47,40)	17	36.jpg
36	frying_pan	(100,87,81,107)	14	36.jpg
36	knife	(27,102,30,67)	22	36.jpg
36	cutting_board	(6,111,58,61)	19	36.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	shell_egg	(42,208,23,23)	7	37.jpg
37	bowl	(54,112,47,40)	17	37.jpg
37	frying_pan	(100,87,81,107)	14	37.jpg
37	knife	(27,102,30,67)	22	37.jpg
37	cutting_board	(6,111,58,61)	19	37.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	shell_egg	(42,208,23,23)	7	38.jpg
38	bowl	(54,112,47,40)	17	38.jpg
38	frying_pan	(100,87,81,107)	14	38.jpg
38	knife	(27,102,30,67)	22	38.jpg
38	cutting_board	(6,111,58,61)	19	38.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	shell_egg	(42,208,23,23)	7	39.jpg
39	bowl	(54,112,47,40)	17	39.jpg
39	frying_pan	(100,87,81,107)	14	39.jpg
39	knife	(27,102,30,67)	22	39.jpg
39	cutting_board	(6,111,58,61)	19	39.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	shell_egg	(42,208,23,23)	7	40.jpg
40	bowl	(54,112,47,40)	17	40.jpg
40	frying_pan	(100,87,81,107)	14	40.jpg
40	knife	(27,102,30,67)	22	40.jpg
40	cutting_board	(6,111,58,61)	19	40.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	shell_egg	(42,208,23,23)	7	41.jpg
41	bowl	(54,112,47,40)	17	41.jpg
41	frying_pan	(100,87,81,107)	14	41.jpg
41	knife	(27,102,30,67)	22	41.jpg
41	cutting_board	(6,111,58,61)	19	41.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	shell_egg	(42,208,23,23)	7	42.jpg
42	bowl	(54,112,47,40)	17	42.jpg
42	frying_pan	(100,87,81,107)	14	42.jpg
42	knife	(27,102,30,67)	22	42.jpg
42	cutting_board	(6,111,58,61)	19	42.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	shell_egg	(42,208,23,23)	7	43.jpg
43	bowl	(54,112,47,40)	17	43.jpg
43	frying_pan	(100,87,81,107)	14	43.jpg
43	knife	(27,102,30,67)	22	43.jpg
43	cutting_board	(6,111,58,61)	19	43.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	shell_egg	(42,208,23,23)	7	44.jpg
44	bowl	(54,112,47,40)	17	44.jpg
44	frying_pan	(100,87,81,107)	14	44.jpg
44	knife	(27,102,30,67)	22	44.jpg
44	cutting_board	(6,111,58,61)	19	44.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	shell_egg	(42,208,23,23)	7	45.jpg
45	bowl	(54,112,47,40)	17	45.jpg
45	frying_pan	(100,87,81,107)	14	45.jpg
45	knife	(27,102,30,67)	22	45.jpg
45	cutting_board	(6,111,58,61)	19	45.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	shell_egg	(42,208,23,23)	7	46.jpg
46	bowl	(54,112,47,40)	17	46.jpg
46	frying_pan	(100,87,81,107)	14	46.jpg
46	knife	(27,102,30,67)	22	46.jpg
46	cutting_board	(6,111,58,61)	19	46.jpg
47	table	(0,112,101,142)	29	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	shell_egg	(42,208,23,23)	7	47.jpg
47	bowl	(54,112,47,40)	17	47.jpg
47	frying_pan	(100,87,81,107)	14	47.jpg
47	knife	(27,102,30,67)	22	47.jpg
47	cutting_board	(6,111,58,61)	19	47.jpg
48	table	(0,112,101,142)	29	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	shell_egg	(42,208,23,23)	7	48.jpg
48	bowl	(54,112,47,40)	17	48.jpg
48	frying_pan	(100,87,81,107)	14	48.jpg
48	knife	(27,102,30,67)	22	48.jpg
48	cutting_board	(6,111,58,61)	19	48.jpg
49	table	(0,112,101,142)	29	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	shell_egg	(42,208,23,23)	7	49.jpg
49	bowl	(54,112,47,40)	17	49.jpg
49	frying_pan	(100,87,81,107)	14	49.jpg
49	knife	(27,102,30,67)	22	49.jpg
49	cutting_board	(6,111,58,61)	19	49.jpg
50	table	(0,112,101,142)	29	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	shell_egg	(42,208,23,23)	7	50.jpg
50	bowl	(54,112,47,40)	17	50.jpg
50	frying_pan	(100,87,81,107)	14	50.jpg
50	knife	(27,102,30,67)	22	50.jpg
50	cutting_board	(6,111,58,61)	19	50.jpg
51	table	(0,112,101,142)	29	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	shell_egg	(42,208,23,23)	7	51.jpg
51	bowl	(54,112,47,40)	17	51.jpg
51	frying_pan	(100,87,81,107)	14	51.jpg
51	knife	(27,102,30,67)	22	51.jpg
51	cutting_board	(6,111,58,61)	19	51.jpg
52	table	(0,112,101,142)	29	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	shell_egg	(42,208,23,23)	7	52.jpg
52	bowl	(54,112,47,40)	17	52.jpg
52	frying_pan	(100,87,81,107)	14	52.jpg
52	knife	(27,102,30,67)	22	52.jpg
52	cutting_board	(6,111,58,61)	19	52.jpg
53	table	(0,112,101,142)	29	53.jpg
53	stove	(103,112,154,123)	30	53.jpg
53	shell_egg	(42,208,23,23)	7	53.jpg
53	bowl	(54,112,47,40)	17	53.jpg
53	frying_pan	(100,87,81,107)	14	53.jpg
53	knife	(27,102,30,67)	22	53.jpg
53	cutting_board	(6,111,58,61)	19	53.jpg
54	table	(0,112,101,142)	29	54.jpg
54	stove	(103,112,154,123)	30	54.jpg
54	shell_egg	(42,208,23,23)	7	54.jpg
54	bowl	(54,112,47,40)	17	54.jpg
54	frying_pan	(100,87,81,107)	14	54.jpg
54	knife	(27,102,30,67)	22	54.jpg
54	cutting_board	(6,111,58,61)	19	54.jpg
55	table	(0,112,101,142)	29	55.jpg
55	stove	(103,112,154,123)	30	55.jpg
55	shell_egg	(42,208,23,23)	7	55.jpg
55	bowl	(54,112,47,40)	17	55.jpg
55	frying_pan	(100,87,81,107)	14	55.jpg
55	knife	(27,102,30,67)	22	55.jpg
55	cutting_board	(6,111,58,61)	19	55.jpg
56	table	(0,112,101,142)	29	56.jpg
56	stove	(103,112,154,123)	30	56.jpg
56	shell_egg	(42,208,23,23)	7	56.jpg
56	bowl	(54,112,47,40)	17	56.jpg
56	frying_pan	(100,87,81,107)	14	56.jpg
56	knife	(27,102,30,67)	22	56.jpg
56	cutting_board	(6,111,58,61)	19	56.jpg
57	table	(0,112,101,142)	29	57.jpg
57	stove	(103,112,154,123)	30	57.jpg
57	shell_egg	(42,208,23,23)	7	57.jpg
57	bowl	(54,112,47,40)	17	57.jpg
57	frying_pan	(100,87,81,107)	14	57.jpg
57	knife	(27,102,30,67)	22	57.jpg
57	cutting_board	(6,111,58,61)	19	57.jpg
58	table	(0,112,101,142)	29	58.jpg
58	stove	(103,112,154,123)	30	58.jpg
58	shell_egg	(42,208,23,23)	7	58.jpg
58	bowl	(54,112,47,40)	17	58.jpg
58	frying_pan	(100,87,81,107)	14	58.jpg
58	knife	(27,102,30,67)	22	58.jpg
58	cutting_board	(6,111,58,61)	19	58.jpg
59	table	(0,112,101,142)	29	59.jpg
59	stove	(103,112,154,123)	30	59.jpg
59	shell_egg	(42,208,23,23)	7	59.jpg
59	bowl	(54,112,47,40)	17	59.jpg
59	frying_pan	(100,87,81,107)	14	59.jpg
59	knife	(27,102,30,67)	22	59.jpg
59	cutting_board	(6,111,58,61)	19	59.jpg
60	table	(0,112,101,142)	29	60.jpg
60	stove	(103,112,154,123)	30	60.jpg
60	shell_egg	(42,208,23,23)	7	60.jpg
60	bowl	(54,112,47,40)	17	60.jpg
60	frying_pan	(100,87,81,107)	14	60.jpg
60	knife	(27,102,30,67)	22	60.jpg
60	cutting_board	(6,111,58,61)	19	60.jpg
61	table	(0,112,101,142)	29	61.jpg
61	stove	(103,112,154,123)	30	61.jpg
61	shell_egg	(42,208,23,23)	7	61.jpg
61	bowl	(54,112,47,40)	17	61.jpg
61	frying_pan	(100,87,81,107)	14	61.jpg
61	knife	(27,102,30,67)	22	61.jpg
61	cutting_board	(6,111,58,61)	19	61.jpg
62	table	(0,112,101,142)	29	62.jpg
62	stove	(103,112,154,123)	30	62.jpg
62	shell_egg	(42,208,23,23)	7	62.jpg
62	bowl	(54,112,47,40)	17	62.jpg
62	frying_pan	(100,87,81,107)	14	62.jpg
62	knife	(27,102,30,67)	22	62.jpg
62	cutting_board	(6,111,58,61)	19	62.jpg
63	table	(0,112,101,142)	29	63.jpg
63	stove	(103,112,154,123)	30	63.jpg
63	shell_egg	(42,208,23,23)	7	63.jpg
63	bowl	(54,112,47,40)	17	63.jpg
63	frying_pan	(100,87,81,107)	14	63.jpg
63	knife	(27,102,30,67)	22	63.jpg
63	cutting_board	(6,111,58,61)	19	63.jpg
64	table	(0,112,101,142)	29	64.jpg
64	stove	(103,112,154,123)	30	64.jpg
64	shell_egg	(42,208,23,23)	7	64.jpg
64	bowl	(54,112,47,40)	17	64.jpg
64	frying_pan	(100,87,81,107)	14	64.jpg
64	knife	(27,102,30,67)	22	64.jpg
64	cutting_board	(6,111,58,61)	19	64.jpg
65	table	(0,112,101,142)	29	65.jpg
65	stove	(103,112,154,123)	30	65.jpg
65	shell_egg	(42,208,23,23)	7	65.jpg
65	bowl	(54,112,47,40)	17	65.jpg
65	frying_pan	(100,87,81,107)	14	65.jpg
65	knife	(27,102,30,67)	22	65.jpg
65	cutting_board	(6,111,58,61)	19	65.jpg
66	table	(0,112,101,142)	29	66.jpg
66	stove	(103,112,154,123)	30	66.jpg
66	shell_egg	(42,208,23,23)	7	66.jpg
66	bowl	(54,112,47,40)	17	66.jpg
66	frying_pan	(100,87,81,107)	14	66.jpg
66	knife	(27,102,30,67)	22	66.jpg
66	cutting_board	(6,111,58,61)	19	66.jpg
67	table	(0,112,101,142)	29	67.jpg
67	stove	(103,112,154,123)	30	67.jpg
67	shell_egg	(42,208,23,23)	7	67.jpg
67	bowl	(54,112,47,40)	17	67.jpg
67	frying_pan	(100,87,81,107)	14	67.jpg
67	knife	(27,102,30,67)	22	67.jpg
67	cutting_board	(6,111,58,61)	19	67.jpg
68	table	(0,112,101,142)	29	68.jpg
68	stove	(103,112,154,123)	30	68.jpg
68	shell_egg	(42,208,23,23)	7	68.jpg
68	bowl	(54,112,47,40)	17	68.jpg
68	frying_pan	(100,87,81,107)	14	68.jpg
68	knife	(27,102,30,67)	22	68.jpg
68	cutting_board	(6,111,58,61)	19	68.jpg
69	table	(0,112,101,142)	29	69.jpg
69	stove	(103,112,154,123)	30	69.jpg
69	shell_egg	(42,208,23,23)	7	69.jpg
69	bowl	(54,112,47,40)	17	69.jpg
69	frying_pan	(100,87,81,107)	14	69.jpg
69	knife	(27,102,30,67)	22	69.jpg
69	cutting_board	(6,111,58,61)	19	69.jpg
70	table	(0,112,101,142)	29	70.jpg
70	stove	(103,112,154,123)	30	70.jpg
70	shell_egg	(42,208,23,23)	7	70.jpg
70	bowl	(54,112,47,40)	17	70.jpg
70	frying_pan	(100,87,81,107)	14	70.jpg
70	knife	(27,102,30,67)	22	70.jpg
70	cutting_board	(6,111,58,61)	19	70.jpg
71	table	(0,112,101,142)	29	71.jpg
71	stove	(103,112,154,123)	30	71.jpg
71	shell_egg	(42,208,23,23)	7	71.jpg
71	bowl	(54,112,47,40)	17	71.jpg
71	frying_pan	(100,87,81,107)	14	71.jpg
71	knife	(27,102,30,67)	22	71.jpg
71	cutting_board	(6,111,58,61)	19	71.jpg
72	table	(0,112,101,142)	29	72.jpg
72	stove	(103,112,154,123)	30	72.jpg
72	shell_egg	(42,208,23,23)	7	72.jpg
72	bowl	(54,112,47,40)	17	72.jpg
72	frying_pan	(100,87,81,107)	14	72.jpg
72	knife	(27,102,30,67)	22	72.jpg
72	cutting_board	(6,111,58,61)	19	72.jpg
73	table	(0,112,101,142)	29	73.jpg
73	stove	(103,112,154,123)	30	73.jpg
73	shell_egg	(42,208,23,23)	7	73.jpg
73	bowl	(54,112,47,40)	17	73.jpg
73	frying_pan	(100,87,81,107)	14	73.jpg
73	knife	(27,102,30,67)	22	73.jpg
73	cutting_board	(6,111,58,61)	19	73.jpg
74	table	(0,112,101,142)	29	74.jpg
74	stove	(103,112,154,123)	30	74.jpg
74	shell_egg	(42,208,23,23)	7	74.jpg
74	bowl	(54,112,47,40)	17	74.jpg
74	frying_pan	(100,87,81,107)	14	74.jpg
74	knife	(27,102,30,67)	22	74.jpg
74	cutting_board	(6,111,58,61)	19	74.jpg
75	table	(0,112,101,142)	29	75.jpg
75	stove	(103,112,154,123)	30	75.jpg
75	shell_egg	(42,208,23,23)	7	75.jpg
75	bowl	(54,112,47,40)	17	75.jpg
75	frying_pan	(100,87,81,107)	14	75.jpg
75	knife	(27,102,30,67)	22	75.jpg
75	cutting_board	(6,111,58,61)	19	75.jpg
76	table	(0,112,101,142)	29	76.jpg
76	stove	(103,112,154,123)	30	76.jpg
76	shell_egg	(42,208,23,23)	7	76.jpg
76	bowl	(54,112,47,40)	17	76.jpg
76	frying_pan	(100,87,81,107)	14	76.jpg
76	knife	(27,102,30,67)	22	76.jpg
76	cutting_board	(6,111,58,61)	19	76.jpg
77	table	(0,112,101,142)	29	77.jpg
77	stove	(103,112,154,123)	30	77.jpg
77	shell_egg	(42,208,23,23)	7	77.jpg
77	bowl	(54,112,47,40)	17	77.jpg
77	frying_pan	(100,87,81,107)	14	77.jpg
77	knife	(27,102,30,67)	22	77.jpg
77	cutting_board	(6,111,58,61)	19	77.jpg
78	table	(0,112,101,142)	29	78.jpg
78	stove	(103,112,154,123)	30	78.jpg
78	shell_egg	(42,208,23,23)	7	78.jpg
78	bowl	(54,112,47,40)	17	78.jpg
78	frying_pan	(100,87,81,107)	14	78.jpg
78	knife	(27,102,30,67)	22	78.jpg
78	cutting_board	(6,111,58,61)	19	78.jpg
79	table	(0,112,101,142)	29	79.jpg
79	stove	(103,112,154,123)	30	79.jpg
79	shell_egg	(42,208,23,23)	7	79.jpg
79	bowl	(54,112,47,40)	17	79.jpg
79	frying_pan	(100,87,81,107)	14	79.jpg
79	knife	(27,102,30,67)	22	79.jpg
79	cutting_board	(6,111,58,61)	19	79.jpg
80	table	(0,112,101,142)	29	80.jpg
80	stove	(103,112,154,123)	30	80.jpg
80	shell_egg	(42,208,23,23)	7	80.jpg
80	bowl	(54,112,47,40)	17	80.jpg
80	frying_pan	(100,87,81,107)	14	80.jpg
80	knife	(27,102,30,67)	22	80.jpg
80	cutting_board	(6,111,58,61)	19	80.jpg
81	table	(0,112,101,142)	29	81.jpg
81	stove	(103,112,154,123)	30	81.jpg
81	shell_egg	(42,208,23,23)	7	81.jpg
81	bowl	(54,112,47,40)	17	81.jpg
81	frying_pan	(100,87,81,107)	14	81.jpg
81	knife	(27,102,30,67)	22	81.jpg
