Frame:	Label:	Points:	Bounding Box ID:	Frame path: data7/omelette/
16	cutting_board	(9,113,55,61)	19	16.jpg
16	knife	(28,102,26,68)	22	16.jpg
16	milk_carton	(0,207,21,36)	23	16.jpg
16	oil_bottle	(0,147,28,47)	24	16.jpg
16	saltshaker	(20,157,39,56)	26	16.jpg
16	spoon	(33,176,16,26)	27	16.jpg
17	shell_egg	(30,220,24,23)	7	17.jpg
17	ham	(63,160,32,32)	12	17.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	frying_pan	(102,92,84,102)	14	17.jpg
17	bowl	(53,107,44,42)	17	17.jpg
17	cutting_board	(9,113,55,61)	19	17.jpg
17	knife	(28,102,26,68)	22	17.jpg
17	milk_carton	(0,207,21,36)	23	17.jpg
17	oil_bottle	(0,147,28,47)	24	17.jpg
17	saltshaker	(20,157,39,56)	26	17.jpg
17	spoon	(33,176,16,26)	27	17.jpg
18	shell_egg	(30,220,24,23)	7	18.jpg
18	ham	(63,160,32,32)	12	18.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	frying_pan	(102,92,84,102)	14	18.jpg
18	bowl	(53,107,44,42)	17	18.jpg
18	cutting_board	(9,113,55,61)	19	18.jpg
18	knife	(28,102,26,68)	22	18.jpg
18	milk_carton	(0,207,21,36)	23	18.jpg
18	oil_bottle	(0,147,28,47)	24	18.jpg
18	saltshaker	(20,157,39,56)	26	18.jpg
18	spoon	(33,176,16,26)	27	18.jpg
19	shell_egg	(30,220,24,23)	7	19.jpg
19	ham	(63,160,32,32)	12	19.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	frying_pan	(102,92,84,102)	14	19.jpg
19	bowl	(53,107,44,42)	17	19.jpg
19	cutting_board	(9,113,55,61)	19	19.jpg
19	knife	(28,102,26,68)	22	19.jpg
19	milk_carton	(0,207,21,36)	23	19.jpg
19	oil_bottle	(0,147,28,47)	24	19.jpg
19	saltshaker	(20,157,39,56)	26	19.jpg
19	spoon	(33,176,16,26)	27	19.jpg
20	shell_egg	(30,220,24,23)	7	20.jpg
20	ham	(63,160,32,32)	12	20.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	frying_pan	(102,92,84,102)	14	20.jpg
20	bowl	(53,107,44,42)	17	20.jpg
20	cutting_board	(9,113,55,61)	19	20.jpg
20	knife	(28,102,26,68)	22	20.jpg
20	milk_carton	(0,207,21,36)	23	20.jpg
20	oil_bottle	(0,147,28,47)	24	20.jpg
20	saltshaker	(20,157,39,56)	26	20.jpg
20	spoon	(33,176,16,26)	27	20.jpg
21	shell_egg	(30,220,24,23)	7	21.jpg
21	ham	(63,160,32,32)	12	21.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	frying_pan	(102,92,84,102)	14	21.jpg
21	bowl	(53,107,44,42)	17	21.jpg
21	cutting_board	(9,113,55,61)	19	21.jpg
21	knife	(28,102,26,68)	22	21.jpg
21	milk_carton	(0,207,21,36)	23	21.jpg
21	oil_bottle	(0,147,28,47)	24	21.jpg
21	saltshaker	(20,157,39,56)	26	21.jpg
21	spoon	(33,176,16,26)	27	21.jpg
22	shell_egg	(30,220,24,23)	7	22.jpg
22	ham	(63,160,32,32)	12	22.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	frying_pan	(102,92,84,102)	14	22.jpg
22	bowl	(53,107,44,42)	17	22.jpg
22	cutting_board	(9,113,55,61)	19	22.jpg
22	knife	(28,102,26,68)	22	22.jpg
22	milk_carton	(0,207,21,36)	23	22.jpg
22	oil_bottle	(0,147,28,47)	24	22.jpg
22	saltshaker	(20,157,39,56)	26	22.jpg
22	spoon	(33,176,16,26)	27	22.jpg
23	shell_egg	(30,220,24,23)	7	23.jpg
23	ham	(63,160,32,32)	12	23.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	frying_pan	(102,92,84,102)	14	23.jpg
23	bowl	(53,107,44,42)	17	23.jpg
23	cutting_board	(9,113,55,61)	19	23.jpg
23	knife	(28,102,26,68)	22	23.jpg
23	milk_carton	(0,207,21,36)	23	23.jpg
23	oil_bottle	(0,147,28,47)	24	23.jpg
23	saltshaker	(20,157,39,56)	26	23.jpg
23	spoon	(33,176,16,26)	27	23.jpg
24	shell_egg	(30,220,24,23)	7	24.jpg
24	ham	(63,160,32,32)	12	24.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	frying_pan	(102,92,84,102)	14	24.jpg
24	bowl	(53,107,44,42)	17	24.jpg
24	cutting_board	(9,113,55,61)	19	24.jpg
24	knife	(28,102,26,68)	22	24.jpg
24	milk_carton	(0,207,21,36)	23	24.jpg
24	oil_bottle	(0,147,28,47)	24	24.jpg
24	saltshaker	(20,157,39,56)	26	24.jpg
24	spoon	(33,176,16,26)	27	24.jpg
25	shell_egg	(30,220,24,23)	7	25.jpg
25	ham	(63,160,32,32)	12	25.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	frying_pan	(102,92,84,102)	14	25.jpg
25	bowl	(53,107,44,42)	17	25.jpg
25	cutting_board	(9,113,55,61)	19	25.jpg
25	knife	(28,102,26,68)	22	25.jpg
25	milk_carton	(0,207,21,36)	23	25.jpg
25	oil_bottle	(0,147,28,47)	24	25.jpg
25	saltshaker	(20,157,39,56)	26	25.jpg
25	spoon	(33,176,16,26)	27	25.jpg
26	shell_egg	(30,220,24,23)	7	26.jpg
26	ham	(63,160,32,32)	12	26.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	frying_pan	(102,92,84,102)	14	26.jpg
26	bowl	(53,107,44,42)	17	26.jpg
26	cutting_board	(9,113,55,61)	19	26.jpg
26	knife	(28,102,26,68)	22	26.jpg
26	milk_carton	(0,207,21,36)	23	26.jpg
26	oil_bottle	(0,147,28,47)	24	26.jpg
26	saltshaker	(20,157,39,56)	26	26.jpg
26	spoon	(33,176,16,26)	27	26.jpg
27	shell_egg	(30,220,24,23)	7	27.jpg
27	ham	(63,160,32,32)	12	27.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	frying_pan	(102,92,84,102)	14	27.jpg
27	bowl	(53,107,44,42)	17	27.jpg
27	cutting_board	(9,113,55,61)	19	27.jpg
27	knife	(28,102,26,68)	22	27.jpg
27	milk_carton	(0,207,21,36)	23	27.jpg
27	oil_bottle	(0,147,28,47)	24	27.jpg
27	saltshaker	(20,157,39,56)	26	27.jpg
27	spoon	(33,176,16,26)	27	27.jpg
28	shell_egg	(30,220,24,23)	7	28.jpg
28	ham	(63,160,32,32)	12	28.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	frying_pan	(102,92,84,102)	14	28.jpg
28	bowl	(53,107,44,42)	17	28.jpg
28	cutting_board	(9,113,55,61)	19	28.jpg
28	knife	(28,102,26,68)	22	28.jpg
28	milk_carton	(0,207,21,36)	23	28.jpg
28	oil_bottle	(0,147,28,47)	24	28.jpg
28	saltshaker	(20,157,39,56)	26	28.jpg
28	spoon	(33,176,16,26)	27	28.jpg
29	shell_egg	(30,220,24,23)	7	29.jpg
29	ham	(63,160,32,32)	12	29.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	frying_pan	(102,92,84,102)	14	29.jpg
29	bowl	(53,107,44,42)	17	29.jpg
29	cutting_board	(9,113,55,61)	19	29.jpg
29	knife	(28,102,26,68)	22	29.jpg
29	milk_carton	(0,207,21,36)	23	29.jpg
29	oil_bottle	(0,147,28,47)	24	29.jpg
29	saltshaker	(20,157,39,56)	26	29.jpg
29	spoon	(33,176,16,26)	27	29.jpg
30	shell_egg	(30,220,24,23)	7	30.jpg
30	ham	(63,160,32,32)	12	30.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	frying_pan	(102,92,84,102)	14	30.jpg
30	bowl	(53,107,44,42)	17	30.jpg
30	cutting_board	(9,113,55,61)	19	30.jpg
30	knife	(28,102,26,68)	22	30.jpg
30	milk_carton	(0,207,21,36)	23	30.jpg
30	oil_bottle	(0,147,28,47)	24	30.jpg
30	saltshaker	(20,157,39,56)	26	30.jpg
30	spoon	(33,176,16,26)	27	30.jpg
31	shell_egg	(30,220,24,23)	7	31.jpg
31	ham	(63,160,32,32)	12	31.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	frying_pan	(102,92,84,102)	14	31.jpg
31	bowl	(53,107,44,42)	17	31.jpg
31	cutting_board	(9,113,55,61)	19	31.jpg
31	knife	(28,102,26,68)	22	31.jpg
31	milk_carton	(0,207,21,36)	23	31.jpg
31	oil_bottle	(0,147,28,47)	24	31.jpg
31	saltshaker	(20,157,39,56)	26	31.jpg
31	spoon	(33,176,16,26)	27	31.jpg
32	shell_egg	(30,220,24,23)	7	32.jpg
32	ham	(63,160,32,32)	12	32.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	frying_pan	(102,92,84,102)	14	32.jpg
32	bowl	(53,107,44,42)	17	32.jpg
32	cutting_board	(9,113,55,61)	19	32.jpg
32	knife	(28,102,26,68)	22	32.jpg
32	milk_carton	(0,207,21,36)	23	32.jpg
32	oil_bottle	(0,147,28,47)	24	32.jpg
32	saltshaker	(20,157,39,56)	26	32.jpg
32	spoon	(33,176,16,26)	27	32.jpg
33	shell_egg	(30,220,24,23)	7	33.jpg
33	ham	(63,160,32,32)	12	33.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	frying_pan	(102,92,84,102)	14	33.jpg
33	bowl	(53,107,44,42)	17	33.jpg
33	cutting_board	(9,113,55,61)	19	33.jpg
33	knife	(28,102,26,68)	22	33.jpg
33	milk_carton	(0,207,21,36)	23	33.jpg
33	oil_bottle	(0,147,28,47)	24	33.jpg
33	saltshaker	(20,157,39,56)	26	33.jpg
33	spoon	(33,176,16,26)	27	33.jpg
34	shell_egg	(30,220,24,23)	7	34.jpg
34	ham	(63,160,32,32)	12	34.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	frying_pan	(102,92,84,102)	14	34.jpg
34	bowl	(53,107,44,42)	17	34.jpg
34	cutting_board	(9,113,55,61)	19	34.jpg
34	knife	(28,102,26,68)	22	34.jpg
34	milk_carton	(0,207,21,36)	23	34.jpg
34	oil_bottle	(0,147,28,47)	24	34.jpg
34	saltshaker	(20,157,39,56)	26	34.jpg
34	spoon	(33,176,16,26)	27	34.jpg
35	shell_egg	(30,220,24,23)	7	35.jpg
35	ham	(63,160,32,32)	12	35.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	frying_pan	(102,92,84,102)	14	35.jpg
35	bowl	(53,107,44,42)	17	35.jpg
35	cutting_board	(9,113,55,61)	19	35.jpg
35	knife	(28,102,26,68)	22	35.jpg
35	milk_carton	(0,207,21,36)	23	35.jpg
35	oil_bottle	(0,147,28,47)	24	35.jpg
35	saltshaker	(20,157,39,56)	26	35.jpg
35	spoon	(33,176,16,26)	27	35.jpg
36	shell_egg	(30,220,24,23)	7	36.jpg
36	ham	(63,160,32,32)	12	36.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	frying_pan	(102,92,84,102)	14	36.jpg
36	bowl	(53,107,44,42)	17	36.jpg
36	cutting_board	(9,113,55,61)	19	36.jpg
36	knife	(28,102,26,68)	22	36.jpg
36	milk_carton	(0,207,21,36)	23	36.jpg
36	oil_bottle	(0,147,28,47)	24	36.jpg
36	saltshaker	(20,157,39,56)	26	36.jpg
36	spoon	(33,176,16,26)	27	36.jpg
37	shell_egg	(30,220,24,23)	7	37.jpg
37	ham	(63,160,32,32)	12	37.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	frying_pan	(102,92,84,102)	14	37.jpg
37	bowl	(53,107,44,42)	17	37.jpg
37	cutting_board	(9,113,55,61)	19	37.jpg
37	knife	(28,102,26,68)	22	37.jpg
37	milk_carton	(0,207,21,36)	23	37.jpg
37	oil_bottle	(0,147,28,47)	24	37.jpg
37	saltshaker	(20,157,39,56)	26	37.jpg
37	spoon	(33,176,16,26)	27	37.jpg
38	shell_egg	(30,220,24,23)	7	38.jpg
38	ham	(63,160,32,32)	12	38.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	frying_pan	(102,92,84,102)	14	38.jpg
38	bowl	(53,107,44,42)	17	38.jpg
38	cutting_board	(9,113,55,61)	19	38.jpg
38	knife	(28,102,26,68)	22	38.jpg
38	milk_carton	(0,207,21,36)	23	38.jpg
38	oil_bottle	(0,147,28,47)	24	38.jpg
38	saltshaker	(20,157,39,56)	26	38.jpg
38	spoon	(33,176,16,26)	27	38.jpg
39	shell_egg	(30,220,24,23)	7	39.jpg
39	ham	(63,160,32,32)	12	39.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	frying_pan	(102,92,84,102)	14	39.jpg
39	bowl	(53,107,44,42)	17	39.jpg
39	cutting_board	(9,113,55,61)	19	39.jpg
39	knife	(28,102,26,68)	22	39.jpg
39	milk_carton	(0,207,21,36)	23	39.jpg
39	oil_bottle	(0,147,28,47)	24	39.jpg
39	saltshaker	(20,157,39,56)	26	39.jpg
39	spoon	(33,176,16,26)	27	39.jpg
40	shell_egg	(30,220,24,23)	7	40.jpg
40	ham	(63,160,32,32)	12	40.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	frying_pan	(102,92,84,102)	14	40.jpg
40	bowl	(53,107,44,42)	17	40.jpg
40	cutting_board	(9,113,55,61)	19	40.jpg
40	knife	(28,102,26,68)	22	40.jpg
40	milk_carton	(0,207,21,36)	23	40.jpg
40	oil_bottle	(0,147,28,47)	24	40.jpg
40	saltshaker	(20,157,39,56)	26	40.jpg
40	spoon	(33,176,16,26)	27	40.jpg
41	shell_egg	(30,220,24,23)	7	41.jpg
41	ham	(63,160,32,32)	12	41.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	frying_pan	(102,92,84,102)	14	41.jpg
41	bowl	(53,107,44,42)	17	41.jpg
41	cutting_board	(9,113,55,61)	19	41.jpg
41	knife	(28,102,26,68)	22	41.jpg
41	milk_carton	(0,207,21,36)	23	41.jpg
41	oil_bottle	(0,147,28,47)	24	41.jpg
41	saltshaker	(20,157,39,56)	26	41.jpg
41	spoon	(33,176,16,26)	27	41.jpg
42	shell_egg	(30,220,24,23)	7	42.jpg
42	ham	(63,160,32,32)	12	42.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	frying_pan	(102,92,84,102)	14	42.jpg
42	bowl	(53,107,44,42)	17	42.jpg
42	cutting_board	(9,113,55,61)	19	42.jpg
42	knife	(28,102,26,68)	22	42.jpg
42	milk_carton	(0,207,21,36)	23	42.jpg
42	oil_bottle	(0,147,28,47)	24	42.jpg
42	saltshaker	(20,157,39,56)	26	42.jpg
42	spoon	(33,176,16,26)	27	42.jpg
43	shell_egg	(30,220,24,23)	7	43.jpg
43	ham	(63,160,32,32)	12	43.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	frying_pan	(102,92,84,102)	14	43.jpg
43	bowl	(53,107,44,42)	17	43.jpg
43	cutting_board	(9,113,55,61)	19	43.jpg
43	knife	(28,102,26,68)	22	43.jpg
43	milk_carton	(0,207,21,36)	23	43.jpg
43	oil_bottle	(0,147,28,47)	24	43.jpg
43	saltshaker	(20,157,39,56)	26	43.jpg
43	spoon	(33,176,16,26)	27	43.jpg
44	shell_egg	(30,220,24,23)	7	44.jpg
44	ham	(63,160,32,32)	12	44.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	frying_pan	(102,92,84,102)	14	44.jpg
44	bowl	(53,107,44,42)	17	44.jpg
44	cutting_board	(9,113,55,61)	19	44.jpg
44	knife	(28,102,26,68)	22	44.jpg
44	milk_carton	(0,207,21,36)	23	44.jpg
44	oil_bottle	(0,147,28,47)	24	44.jpg
44	saltshaker	(20,157,39,56)	26	44.jpg
44	spoon	(33,176,16,26)	27	44.jpg
45	shell_egg	(30,220,24,23)	7	45.jpg
45	ham	(63,160,32,32)	12	45.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	frying_pan	(102,92,84,102)	14	45.jpg
45	bowl	(53,107,44,42)	17	45.jpg
45	cutting_board	(9,113,55,61)	19	45.jpg
45	knife	(28,102,26,68)	22	45.jpg
45	milk_carton	(0,207,21,36)	23	45.jpg
45	oil_bottle	(0,147,28,47)	24	45.jpg
45	saltshaker	(20,157,39,56)	26	45.jpg
45	spoon	(33,176,16,26)	27	45.jpg
46	shell_egg	(30,220,24,23)	7	46.jpg
46	ham	(63,160,32,32)	12	46.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	frying_pan	(102,92,84,102)	14	46.jpg
46	bowl	(53,107,44,42)	17	46.jpg
46	cutting_board	(9,113,55,61)	19	46.jpg
46	knife	(28,102,26,68)	22	46.jpg
46	milk_carton	(0,207,21,36)	23	46.jpg
46	oil_bottle	(0,147,28,47)	24	46.jpg
46	saltshaker	(20,157,39,56)	26	46.jpg
46	spoon	(33,176,16,26)	27	46.jpg
