Frame:	Label:	Points:	Bounding Box ID:	Frame path: data7/boiled-egg/
39	stove	(103,112,154,123)	30	39.jpg
39	bowl	(55,107,44,42)	17	39.jpg
40	shell_egg	(10,222,24,23)	7	40.jpg
40	pan	(186,117,71,70)	13	40.jpg
40	pan_handle	(119,89,25,49)	15	40.jpg
40	pan_lid	(200,235,57,22)	16	40.jpg
40	table	(0,112,101,142)	29	40.jpg
40	frying_pan	(98,121,83,77)	14	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	bowl	(55,107,44,42)	17	40.jpg
41	shell_egg	(10,222,24,23)	7	41.jpg
41	pan	(186,117,71,70)	13	41.jpg
41	pan_handle	(119,89,25,49)	15	41.jpg
41	pan_lid	(200,235,57,22)	16	41.jpg
41	table	(0,112,101,142)	29	41.jpg
41	frying_pan	(98,121,83,77)	14	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	bowl	(55,107,44,42)	17	41.jpg
42	shell_egg	(10,222,24,23)	7	42.jpg
42	pan	(186,117,71,70)	13	42.jpg
42	pan_handle	(119,89,25,49)	15	42.jpg
42	pan_lid	(200,235,57,22)	16	42.jpg
42	table	(0,112,101,142)	29	42.jpg
42	frying_pan	(98,121,83,77)	14	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	bowl	(55,107,44,42)	17	42.jpg
43	shell_egg	(10,222,24,23)	7	43.jpg
43	pan	(186,117,71,70)	13	43.jpg
43	pan_handle	(119,89,25,49)	15	43.jpg
43	pan_lid	(200,235,57,22)	16	43.jpg
43	table	(0,112,101,142)	29	43.jpg
43	frying_pan	(98,121,83,77)	14	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	bowl	(55,107,44,42)	17	43.jpg
44	shell_egg	(10,222,24,23)	7	44.jpg
44	pan	(186,117,71,70)	13	44.jpg
44	pan_handle	(119,89,25,49)	15	44.jpg
44	pan_lid	(200,235,57,22)	16	44.jpg
44	table	(0,112,101,142)	29	44.jpg
44	frying_pan	(98,121,83,77)	14	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	bowl	(55,107,44,42)	17	44.jpg
45	shell_egg	(10,222,24,23)	7	45.jpg
45	pan	(186,117,71,70)	13	45.jpg
45	pan_handle	(119,89,25,49)	15	45.jpg
45	pan_lid	(200,235,57,22)	16	45.jpg
45	table	(0,112,101,142)	29	45.jpg
45	frying_pan	(98,121,83,77)	14	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	bowl	(55,107,44,42)	17	45.jpg
46	shell_egg	(10,222,24,23)	7	46.jpg
46	pan	(186,117,71,70)	13	46.jpg
46	pan_handle	(119,89,25,49)	15	46.jpg
46	pan_lid	(200,235,57,22)	16	46.jpg
46	table	(0,112,101,142)	29	46.jpg
46	frying_pan	(98,121,83,77)	14	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	bowl	(55,107,44,42)	17	46.jpg
47	shell_egg	(10,222,24,23)	7	47.jpg
47	pan	(186,117,71,70)	13	47.jpg
47	pan_handle	(119,89,25,49)	15	47.jpg
47	pan_lid	(200,235,57,22)	16	47.jpg
47	table	(0,112,101,142)	29	47.jpg
47	frying_pan	(98,121,83,77)	14	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	bowl	(55,107,44,42)	17	47.jpg
48	shell_egg	(10,222,24,23)	7	48.jpg
48	pan	(186,117,71,70)	13	48.jpg
48	pan_handle	(119,89,25,49)	15	48.jpg
48	pan_lid	(200,235,57,22)	16	48.jpg
48	table	(0,112,101,142)	29	48.jpg
48	frying_pan	(98,121,83,77)	14	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	bowl	(55,107,44,42)	17	48.jpg
49	shell_egg	(10,222,24,23)	7	49.jpg
49	pan	(186,117,71,70)	13	49.jpg
49	pan_handle	(119,89,25,49)	15	49.jpg
49	pan_lid	(200,235,57,22)	16	49.jpg
49	table	(0,112,101,142)	29	49.jpg
49	frying_pan	(98,121,83,77)	14	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	bowl	(55,107,44,42)	17	49.jpg
50	shell_egg	(10,222,24,23)	7	50.jpg
50	pan	(186,117,71,70)	13	50.jpg
50	pan_handle	(119,89,25,49)	15	50.jpg
50	pan_lid	(200,235,57,22)	16	50.jpg
50	table	(0,112,101,142)	29	50.jpg
50	frying_pan	(98,121,83,77)	14	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	bowl	(55,107,44,42)	17	50.jpg
51	shell_egg	(10,222,24,23)	7	51.jpg
51	pan	(186,117,71,70)	13	51.jpg
51	pan_handle	(119,89,25,49)	15	51.jpg
51	pan_lid	(200,235,57,22)	16	51.jpg
51	table	(0,112,101,142)	29	51.jpg
51	frying_pan	(98,121,83,77)	14	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	bowl	(55,107,44,42)	17	51.jpg
52	shell_egg	(10,222,24,23)	7	52.jpg
52	pan	(186,117,71,70)	13	52.jpg
52	pan_handle	(119,89,25,49)	15	52.jpg
52	pan_lid	(200,235,57,22)	16	52.jpg
52	table	(0,112,101,142)	29	52.jpg
52	frying_pan	(98,121,83,77)	14	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	bowl	(55,107,44,42)	17	52.jpg
53	shell_egg	(10,222,24,23)	7	53.jpg
53	pan	(186,117,71,70)	13	53.jpg
53	pan_handle	(119,89,25,49)	15	53.jpg
53	pan_lid	(200,235,57,22)	16	53.jpg
53	table	(0,112,101,142)	29	53.jpg
53	frying_pan	(98,121,83,77)	14	53.jpg
53	stove	(103,112,154,123)	30	53.jpg
53	bowl	(55,107,44,42)	17	53.jpg
54	shell_egg	(10,222,24,23)	7	54.jpg
54	pan	(186,117,71,70)	13	54.jpg
54	pan_handle	(119,89,25,49)	15	54.jpg
54	pan_lid	(200,235,57,22)	16	54.jpg
54	table	(0,112,101,142)	29	54.jpg
54	frying_pan	(98,121,83,77)	14	54.jpg
54	stove	(103,112,154,123)	30	54.jpg
54	bowl	(55,107,44,42)	17	54.jpg
55	shell_egg	(10,222,24,23)	7	55.jpg
55	pan	(186,117,71,70)	13	55.jpg
55	pan_handle	(119,89,25,49)	15	55.jpg
55	pan_lid	(200,235,57,22)	16	55.jpg
55	table	(0,112,101,142)	29	55.jpg
55	frying_pan	(98,121,83,77)	14	55.jpg
55	stove	(103,112,154,123)	30	55.jpg
55	bowl	(55,107,44,42)	17	55.jpg
56	shell_egg	(10,222,24,23)	7	56.jpg
56	pan	(186,117,71,70)	13	56.jpg
56	pan_handle	(119,89,25,49)	15	56.jpg
56	pan_lid	(200,235,57,22)	16	56.jpg
56	table	(0,112,101,142)	29	56.jpg
56	frying_pan	(98,121,83,77)	14	56.jpg
56	stove	(103,112,154,123)	30	56.jpg
56	bowl	(55,107,44,42)	17	56.jpg
57	shell_egg	(10,222,24,23)	7	57.jpg
57	pan	(186,117,71,70)	13	57.jpg
57	pan_handle	(119,89,25,49)	15	57.jpg
57	pan_lid	(200,235,57,22)	16	57.jpg
57	table	(0,112,101,142)	29	57.jpg
57	frying_pan	(98,121,83,77)	14	57.jpg
57	stove	(103,112,154,123)	30	57.jpg
57	bowl	(55,107,44,42)	17	57.jpg
58	shell_egg	(10,222,24,23)	7	58.jpg
58	pan	(186,117,71,70)	13	58.jpg
58	pan_handle	(119,89,25,49)	15	58.jpg
58	pan_lid	(200,235,57,22)	16	58.jpg
58	table	(0,112,101,142)	29	58.jpg
58	frying_pan	(98,121,83,77)	14	58.jpg
58	stove	(103,112,154,123)	30	58.jpg
58	bowl	(55,107,44,42)	17	58.jpg
59	shell_egg	(10,222,24,23)	7	59.jpg
59	pan	(186,117,71,70)	13	59.jpg
59	pan_handle	(119,89,25,49)	15	59.jpg
59	pan_lid	(200,235,57,22)	16	59.jpg
59	table	(0,112,101,142)	29	59.jpg
59	frying_pan	(98,121,83,77)	14	59.jpg
59	stove	(103,112,154,123)	30	59.jpg
59	bowl	(55,107,44,42)	17	59.jpg
60	shell_egg	(10,222,24,23)	7	60.jpg
60	pan	(186,117,71,70)	13	60.jpg
60	pan_handle	(119,89,25,49)	15	60.jpg
60	pan_lid	(200,235,57,22)	16	60.jpg
60	table	(0,112,101,142)	29	60.jpg
60	frying_pan	(98,121,83,77)	14	60.jpg
60	stove	(103,112,154,123)	30	60.jpg
60	bowl	(55,107,44,42)	17	60.jpg
61	shell_egg	(10,222,24,23)	7	61.jpg
61	pan	(186,117,71,70)	13	61.jpg
61	pan_handle	(119,89,25,49)	15	61.jpg
61	pan_lid	(200,235,57,22)	16	61.jpg
61	table	(0,112,101,142)	29	61.jpg
61	frying_pan	(98,121,83,77)	14	61.jpg
61	stove	(103,112,154,123)	30	61.jpg
61	bowl	(55,107,44,42)	17	61.jpg
62	shell_egg	(10,222,24,23)	7	62.jpg
62	pan	(186,117,71,70)	13	62.jpg
62	pan_handle	(119,89,25,49)	15	62.jpg
62	pan_lid	(200,235,57,22)	16	62.jpg
62	table	(0,112,101,142)	29	62.jpg
62	frying_pan	(98,121,83,77)	14	62.jpg
62	stove	(103,112,154,123)	30	62.jpg
62	bowl	(55,107,44,42)	17	62.jpg
63	shell_egg	(10,222,24,23)	7	63.jpg
63	pan	(186,117,71,70)	13	63.jpg
63	pan_handle	(119,89,25,49)	15	63.jpg
63	pan_lid	(200,235,57,22)	16	63.jpg
63	table	(0,112,101,142)	29	63.jpg
63	frying_pan	(98,121,83,77)	14	63.jpg
63	stove	(103,112,154,123)	30	63.jpg
63	bowl	(55,107,44,42)	17	63.jpg
64	shell_egg	(10,222,24,23)	7	64.jpg
64	pan	(186,117,71,70)	13	64.jpg
64	pan_handle	(119,89,25,49)	15	64.jpg
64	pan_lid	(200,235,57,22)	16	64.jpg
64	table	(0,112,101,142)	29	64.jpg
64	frying_pan	(98,121,83,77)	14	64.jpg
64	stove	(103,112,154,123)	30	64.jpg
64	bowl	(55,107,44,42)	17	64.jpg
65	shell_egg	(10,222,24,23)	7	65.jpg
65	pan	(186,117,71,70)	13	65.jpg
65	pan_handle	(119,89,25,49)	15	65.jpg
65	pan_lid	(200,235,57,22)	16	65.jpg
65	table	(0,112,101,142)	29	65.jpg
65	frying_pan	(98,121,83,77)	14	65.jpg
65	stove	(103,112,154,123)	30	65.jpg
65	bowl	(55,107,44,42)	17	65.jpg
66	shell_egg	(10,222,24,23)	7	66.jpg
66	pan	(186,117,71,70)	13	66.jpg
66	pan_handle	(119,89,25,49)	15	66.jpg
66	pan_lid	(200,235,57,22)	16	66.jpg
66	table	(0,112,101,142)	29	66.jpg
66	frying_pan	(98,121,83,77)	14	66.jpg
66	stove	(103,112,154,123)	30	66.jpg
66	bowl	(55,107,44,42)	17	66.jpg
67	shell_egg	(10,222,24,23)	7	67.jpg
67	pan	(186,117,71,70)	13	67.jpg
67	pan_handle	(119,89,25,49)	15	67.jpg
67	pan_lid	(200,235,57,22)	16	67.jpg
67	table	(0,112,101,142)	29	67.jpg
67	frying_pan	(98,121,83,77)	14	67.jpg
67	stove	(103,112,154,123)	30	67.jpg
67	bowl	(55,107,44,42)	17	67.jpg
68	shell_egg	(10,222,24,23)	7	68.jpg
68	pan	(186,117,71,70)	13	68.jpg
68	pan_handle	(119,89,25,49)	15	68.jpg
68	pan_lid	(200,235,57,22)	16	68.jpg
68	table	(0,112,101,142)	29	68.jpg
68	frying_pan	(98,121,83,77)	14	68.jpg
68	stove	(103,112,154,123)	30	68.jpg
68	bowl	(55,107,44,42)	17	68.jpg
69	shell_egg	(10,222,24,23)	7	69.jpg
69	pan	(186,117,71,70)	13	69.jpg
69	pan_handle	(119,89,25,49)	15	69.jpg
69	pan_lid	(200,235,57,22)	16	69.jpg
69	table	(0,112,101,142)	29	69.jpg
69	frying_pan	(98,121,83,77)	14	69.jpg
69	stove	(103,112,154,123)	30	69.jpg
69	bowl	(55,107,44,42)	17	69.jpg
70	shell_egg	(10,222,24,23)	7	70.jpg
70	pan	(186,117,71,70)	13	70.jpg
70	pan_handle	(119,89,25,49)	15	70.jpg
70	pan_lid	(200,235,57,22)	16	70.jpg
70	table	(0,112,101,142)	29	70.jpg
70	frying_pan	(98,121,83,77)	14	70.jpg
70	stove	(103,112,154,123)	30	70.jpg
70	bowl	(55,107,44,42)	17	70.jpg
