Frame:	Label:	Points:	Bounding Box ID:	Frame path: data3/ham-egg/
9	saltshaker	(22,165,40,55)	26	9.jpg
9	glass	(0,183,26,35)	21	9.jpg
9	frying_pan	(99,87,84,103)	14	9.jpg
9	spoon	(34,175,20,36)	27	9.jpg
10	table	(0,112,101,142)	29	10.jpg
10	stove	(103,112,154,123)	30	10.jpg
10	shell_egg	(14,233,20,20)	7	10.jpg
10	ham	(66,173,34,32)	12	10.jpg
10	bowl	(54,123,46,44)	17	10.jpg
10	cutting_board	(8,112,58,61)	19	10.jpg
10	knife	(31,103,30,76)	22	10.jpg
10	saltshaker	(22,165,40,55)	26	10.jpg
10	glass	(0,183,26,35)	21	10.jpg
10	frying_pan	(99,87,84,103)	14	10.jpg
10	spoon	(34,175,20,36)	27	10.jpg
11	table	(0,112,101,142)	29	11.jpg
11	stove	(103,112,154,123)	30	11.jpg
11	shell_egg	(14,233,20,20)	7	11.jpg
11	ham	(66,173,34,32)	12	11.jpg
11	bowl	(54,123,46,44)	17	11.jpg
11	cutting_board	(8,112,58,61)	19	11.jpg
11	knife	(31,103,30,76)	22	11.jpg
11	saltshaker	(22,165,40,55)	26	11.jpg
11	glass	(0,183,26,35)	21	11.jpg
11	frying_pan	(99,87,84,103)	14	11.jpg
11	spoon	(34,175,20,36)	27	11.jpg
12	table	(0,112,101,142)	29	12.jpg
12	stove	(103,112,154,123)	30	12.jpg
12	shell_egg	(14,233,20,20)	7	12.jpg
12	ham	(66,173,34,32)	12	12.jpg
12	bowl	(54,123,46,44)	17	12.jpg
12	cutting_board	(8,112,58,61)	19	12.jpg
12	knife	(31,103,30,76)	22	12.jpg
12	saltshaker	(22,165,40,55)	26	12.jpg
12	glass	(0,183,26,35)	21	12.jpg
12	frying_pan	(99,87,84,103)	14	12.jpg
12	spoon	(34,175,20,36)	27	12.jpg
13	table	(0,112,101,142)	29	13.jpg
13	stove	(103,112,154,123)	30	13.jpg
13	shell_egg	(14,233,20,20)	7	13.jpg
13	ham	(66,173,34,32)	12	13.jpg
13	bowl	(54,123,46,44)	17	13.jpg
13	cutting_board	(8,112,58,61)	19	13.jpg
13	knife	(31,103,30,76)	22	13.jpg
13	saltshaker	(22,165,40,55)	26	13.jpg
13	glass	(0,183,26,35)	21	13.jpg
13	frying_pan	(99,87,84,103)	14	13.jpg
13	spoon	(34,175,20,36)	27	13.jpg
14	table	(0,112,101,142)	29	14.jpg
14	stove	(103,112,154,123)	30	14.jpg
14	shell_egg	(14,233,20,20)	7	14.jpg
14	ham	(66,173,34,32)	12	14.jpg
14	bowl	(54,123,46,44)	17	14.jpg
14	cutting_board	(8,112,58,61)	19	14.jpg
14	knife	(31,103,30,76)	22	14.jpg
14	saltshaker	(22,165,40,55)	26	14.jpg
14	glass	(0,183,26,35)	21	14.jpg
14	frying_pan	(99,87,84,103)	14	14.jpg
14	spoon	(34,175,20,36)	27	14.jpg
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	shell_egg	(14,233,20,20)	7	15.jpg
15	ham	(66,173,34,32)	12	15.jpg
15	bowl	(54,123,46,44)	17	15.jpg
15	cutting_board	(8,112,58,61)	19	15.jpg
15	knife	(31,103,30,76)	22	15.jpg
15	saltshaker	(22,165,40,55)	26	15.jpg
15	glass	(0,183,26,35)	21	15.jpg
15	frying_pan	(99,87,84,103)	14	15.jpg
15	spoon	(34,175,20,36)	27	15.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	shell_egg	(14,233,20,20)	7	16.jpg
16	ham	(66,173,34,32)	12	16.jpg
16	bowl	(54,123,46,44)	17	16.jpg
16	cutting_board	(8,112,58,61)	19	16.jpg
16	knife	(31,103,30,76)	22	16.jpg
16	saltshaker	(22,165,40,55)	26	16.jpg
16	glass	(0,183,26,35)	21	16.jpg
16	frying_pan	(99,87,84,103)	14	16.jpg
16	spoon	(34,175,20,36)	27	16.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	shell_egg	(14,233,20,20)	7	17.jpg
17	ham	(66,173,34,32)	12	17.jpg
17	bowl	(54,123,46,44)	17	17.jpg
17	cutting_board	(8,112,58,61)	19	17.jpg
17	knife	(31,103,30,76)	22	17.jpg
17	saltshaker	(22,165,40,55)	26	17.jpg
17	glass	(0,183,26,35)	21	17.jpg
17	frying_pan	(99,87,84,103)	14	17.jpg
17	spoon	(34,175,20,36)	27	17.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	shell_egg	(14,233,20,20)	7	18.jpg
18	ham	(66,173,34,32)	12	18.jpg
18	bowl	(54,123,46,44)	17	18.jpg
18	cutting_board	(8,112,58,61)	19	18.jpg
18	knife	(31,103,30,76)	22	18.jpg
18	saltshaker	(22,165,40,55)	26	18.jpg
18	glass	(0,183,26,35)	21	18.jpg
18	frying_pan	(99,87,84,103)	14	18.jpg
18	spoon	(34,175,20,36)	27	18.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	shell_egg	(14,233,20,20)	7	19.jpg
19	ham	(66,173,34,32)	12	19.jpg
19	bowl	(54,123,46,44)	17	19.jpg
19	cutting_board	(8,112,58,61)	19	19.jpg
19	knife	(31,103,30,76)	22	19.jpg
19	saltshaker	(22,165,40,55)	26	19.jpg
19	glass	(0,183,26,35)	21	19.jpg
19	frying_pan	(99,87,84,103)	14	19.jpg
19	spoon	(34,175,20,36)	27	19.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	shell_egg	(14,233,20,20)	7	20.jpg
20	ham	(66,173,34,32)	12	20.jpg
20	bowl	(54,123,46,44)	17	20.jpg
20	cutting_board	(8,112,58,61)	19	20.jpg
20	knife	(31,103,30,76)	22	20.jpg
20	saltshaker	(22,165,40,55)	26	20.jpg
20	glass	(0,183,26,35)	21	20.jpg
20	frying_pan	(99,87,84,103)	14	20.jpg
20	spoon	(34,175,20,36)	27	20.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	shell_egg	(14,233,20,20)	7	21.jpg
21	ham	(66,173,34,32)	12	21.jpg
21	bowl	(54,123,46,44)	17	21.jpg
21	cutting_board	(8,112,58,61)	19	21.jpg
21	knife	(31,103,30,76)	22	21.jpg
21	saltshaker	(22,165,40,55)	26	21.jpg
21	glass	(0,183,26,35)	21	21.jpg
21	frying_pan	(99,87,84,103)	14	21.jpg
21	spoon	(34,175,20,36)	27	21.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	shell_egg	(14,233,20,20)	7	22.jpg
22	ham	(66,173,34,32)	12	22.jpg
22	bowl	(54,123,46,44)	17	22.jpg
22	cutting_board	(8,112,58,61)	19	22.jpg
22	knife	(31,103,30,76)	22	22.jpg
22	saltshaker	(22,165,40,55)	26	22.jpg
22	glass	(0,183,26,35)	21	22.jpg
22	frying_pan	(99,87,84,103)	14	22.jpg
22	spoon	(34,175,20,36)	27	22.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	shell_egg	(14,233,20,20)	7	23.jpg
23	ham	(66,173,34,32)	12	23.jpg
23	bowl	(54,123,46,44)	17	23.jpg
23	cutting_board	(8,112,58,61)	19	23.jpg
23	knife	(31,103,30,76)	22	23.jpg
23	saltshaker	(22,165,40,55)	26	23.jpg
23	glass	(0,183,26,35)	21	23.jpg
23	frying_pan	(99,87,84,103)	14	23.jpg
23	spoon	(34,175,20,36)	27	23.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	shell_egg	(14,233,20,20)	7	24.jpg
24	ham	(66,173,34,32)	12	24.jpg
24	bowl	(54,123,46,44)	17	24.jpg
24	cutting_board	(8,112,58,61)	19	24.jpg
24	knife	(31,103,30,76)	22	24.jpg
24	saltshaker	(22,165,40,55)	26	24.jpg
24	glass	(0,183,26,35)	21	24.jpg
24	frying_pan	(99,87,84,103)	14	24.jpg
24	spoon	(34,175,20,36)	27	24.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	shell_egg	(14,233,20,20)	7	25.jpg
25	ham	(66,173,34,32)	12	25.jpg
25	bowl	(54,123,46,44)	17	25.jpg
25	cutting_board	(8,112,58,61)	19	25.jpg
25	knife	(31,103,30,76)	22	25.jpg
25	saltshaker	(22,165,40,55)	26	25.jpg
25	glass	(0,183,26,35)	21	25.jpg
25	frying_pan	(99,87,84,103)	14	25.jpg
25	spoon	(34,175,20,36)	27	25.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	shell_egg	(14,233,20,20)	7	26.jpg
26	ham	(66,173,34,32)	12	26.jpg
26	bowl	(54,123,46,44)	17	26.jpg
26	cutting_board	(8,112,58,61)	19	26.jpg
26	knife	(31,103,30,76)	22	26.jpg
26	saltshaker	(22,165,40,55)	26	26.jpg
26	glass	(0,183,26,35)	21	26.jpg
26	frying_pan	(99,87,84,103)	14	26.jpg
26	spoon	(34,175,20,36)	27	26.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	shell_egg	(14,233,20,20)	7	27.jpg
27	ham	(66,173,34,32)	12	27.jpg
27	bowl	(54,123,46,44)	17	27.jpg
27	cutting_board	(8,112,58,61)	19	27.jpg
27	knife	(31,103,30,76)	22	27.jpg
27	saltshaker	(22,165,40,55)	26	27.jpg
27	glass	(0,183,26,35)	21	27.jpg
27	frying_pan	(99,87,84,103)	14	27.jpg
27	spoon	(34,175,20,36)	27	27.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	shell_egg	(14,233,20,20)	7	28.jpg
28	ham	(66,173,34,32)	12	28.jpg
28	bowl	(54,123,46,44)	17	28.jpg
28	cutting_board	(8,112,58,61)	19	28.jpg
28	knife	(31,103,30,76)	22	28.jpg
28	saltshaker	(22,165,40,55)	26	28.jpg
28	glass	(0,183,26,35)	21	28.jpg
28	frying_pan	(99,87,84,103)	14	28.jpg
28	spoon	(34,175,20,36)	27	28.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	shell_egg	(14,233,20,20)	7	29.jpg
29	ham	(66,173,34,32)	12	29.jpg
29	bowl	(54,123,46,44)	17	29.jpg
29	cutting_board	(8,112,58,61)	19	29.jpg
29	knife	(31,103,30,76)	22	29.jpg
29	saltshaker	(22,165,40,55)	26	29.jpg
29	glass	(0,183,26,35)	21	29.jpg
29	frying_pan	(99,87,84,103)	14	29.jpg
29	spoon	(34,175,20,36)	27	29.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	shell_egg	(14,233,20,20)	7	30.jpg
30	ham	(66,173,34,32)	12	30.jpg
30	bowl	(54,123,46,44)	17	30.jpg
30	cutting_board	(8,112,58,61)	19	30.jpg
30	knife	(31,103,30,76)	22	30.jpg
30	saltshaker	(22,165,40,55)	26	30.jpg
30	glass	(0,183,26,35)	21	30.jpg
30	frying_pan	(99,87,84,103)	14	30.jpg
30	spoon	(34,175,20,36)	27	30.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	shell_egg	(14,233,20,20)	7	31.jpg
31	ham	(66,173,34,32)	12	31.jpg
31	bowl	(54,123,46,44)	17	31.jpg
31	cutting_board	(8,112,58,61)	19	31.jpg
31	knife	(31,103,30,76)	22	31.jpg
31	saltshaker	(22,165,40,55)	26	31.jpg
31	glass	(0,183,26,35)	21	31.jpg
31	frying_pan	(99,87,84,103)	14	31.jpg
31	spoon	(34,175,20,36)	27	31.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	shell_egg	(14,233,20,20)	7	32.jpg
32	ham	(66,173,34,32)	12	32.jpg
32	bowl	(54,123,46,44)	17	32.jpg
32	cutting_board	(8,112,58,61)	19	32.jpg
32	knife	(31,103,30,76)	22	32.jpg
32	saltshaker	(22,165,40,55)	26	32.jpg
32	glass	(0,183,26,35)	21	32.jpg
32	frying_pan	(99,87,84,103)	14	32.jpg
32	spoon	(34,175,20,36)	27	32.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	shell_egg	(14,233,20,20)	7	33.jpg
33	ham	(66,173,34,32)	12	33.jpg
33	bowl	(54,123,46,44)	17	33.jpg
33	cutting_board	(8,112,58,61)	19	33.jpg
33	knife	(31,103,30,76)	22	33.jpg
33	saltshaker	(22,165,40,55)	26	33.jpg
33	glass	(0,183,26,35)	21	33.jpg
33	frying_pan	(99,87,84,103)	14	33.jpg
33	spoon	(34,175,20,36)	27	33.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	shell_egg	(14,233,20,20)	7	34.jpg
34	ham	(66,173,34,32)	12	34.jpg
34	bowl	(54,123,46,44)	17	34.jpg
34	cutting_board	(8,112,58,61)	19	34.jpg
34	knife	(31,103,30,76)	22	34.jpg
34	saltshaker	(22,165,40,55)	26	34.jpg
34	glass	(0,183,26,35)	21	34.jpg
34	frying_pan	(99,87,84,103)	14	34.jpg
34	spoon	(34,175,20,36)	27	34.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	shell_egg	(14,233,20,20)	7	35.jpg
35	ham	(66,173,34,32)	12	35.jpg
35	bowl	(54,123,46,44)	17	35.jpg
35	cutting_board	(8,112,58,61)	19	35.jpg
35	knife	(31,103,30,76)	22	35.jpg
35	saltshaker	(22,165,40,55)	26	35.jpg
35	glass	(0,183,26,35)	21	35.jpg
35	frying_pan	(99,87,84,103)	14	35.jpg
35	spoon	(34,175,20,36)	27	35.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	shell_egg	(14,233,20,20)	7	36.jpg
36	ham	(66,173,34,32)	12	36.jpg
36	bowl	(54,123,46,44)	17	36.jpg
36	cutting_board	(8,112,58,61)	19	36.jpg
36	knife	(31,103,30,76)	22	36.jpg
36	saltshaker	(22,165,40,55)	26	36.jpg
36	glass	(0,183,26,35)	21	36.jpg
36	frying_pan	(99,87,84,103)	14	36.jpg
36	spoon	(34,175,20,36)	27	36.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	shell_egg	(14,233,20,20)	7	37.jpg
37	ham	(66,173,34,32)	12	37.jpg
37	bowl	(54,123,46,44)	17	37.jpg
37	cutting_board	(8,112,58,61)	19	37.jpg
37	knife	(31,103,30,76)	22	37.jpg
37	saltshaker	(22,165,40,55)	26	37.jpg
37	glass	(0,183,26,35)	21	37.jpg
37	frying_pan	(99,87,84,103)	14	37.jpg
37	spoon	(34,175,20,36)	27	37.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	shell_egg	(14,233,20,20)	7	38.jpg
38	ham	(66,173,34,32)	12	38.jpg
38	bowl	(54,123,46,44)	17	38.jpg
38	cutting_board	(8,112,58,61)	19	38.jpg
38	knife	(31,103,30,76)	22	38.jpg
38	saltshaker	(22,165,40,55)	26	38.jpg
38	glass	(0,183,26,35)	21	38.jpg
38	frying_pan	(99,87,84,103)	14	38.jpg
38	spoon	(34,175,20,36)	27	38.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	shell_egg	(14,233,20,20)	7	39.jpg
39	ham	(66,173,34,32)	12	39.jpg
39	bowl	(54,123,46,44)	17	39.jpg
39	cutting_board	(8,112,58,61)	19	39.jpg
39	knife	(31,103,30,76)	22	39.jpg
39	saltshaker	(22,165,40,55)	26	39.jpg
39	glass	(0,183,26,35)	21	39.jpg
39	frying_pan	(99,87,84,103)	14	39.jpg
39	spoon	(34,175,20,36)	27	39.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	shell_egg	(14,233,20,20)	7	40.jpg
40	ham	(66,173,34,32)	12	40.jpg
40	bowl	(54,123,46,44)	17	40.jpg
40	cutting_board	(8,112,58,61)	19	40.jpg
40	knife	(31,103,30,76)	22	40.jpg
40	saltshaker	(22,165,40,55)	26	40.jpg
40	glass	(0,183,26,35)	21	40.jpg
40	frying_pan	(99,87,84,103)	14	40.jpg
40	spoon	(34,175,20,36)	27	40.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	shell_egg	(14,233,20,20)	7	41.jpg
41	ham	(66,173,34,32)	12	41.jpg
41	bowl	(54,123,46,44)	17	41.jpg
41	cutting_board	(8,112,58,61)	19	41.jpg
41	knife	(31,103,30,76)	22	41.jpg
41	saltshaker	(22,165,40,55)	26	41.jpg
41	glass	(0,183,26,35)	21	41.jpg
41	frying_pan	(99,87,84,103)	14	41.jpg
41	spoon	(34,175,20,36)	27	41.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	shell_egg	(14,233,20,20)	7	42.jpg
42	ham	(66,173,34,32)	12	42.jpg
42	bowl	(54,123,46,44)	17	42.jpg
42	cutting_board	(8,112,58,61)	19	42.jpg
42	knife	(31,103,30,76)	22	42.jpg
42	saltshaker	(22,165,40,55)	26	42.jpg
42	glass	(0,183,26,35)	21	42.jpg
42	frying_pan	(99,87,84,103)	14	42.jpg
42	spoon	(34,175,20,36)	27	42.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	shell_egg	(14,233,20,20)	7	43.jpg
43	ham	(66,173,34,32)	12	43.jpg
43	bowl	(54,123,46,44)	17	43.jpg
43	cutting_board	(8,112,58,61)	19	43.jpg
43	knife	(31,103,30,76)	22	43.jpg
43	saltshaker	(22,165,40,55)	26	43.jpg
43	glass	(0,183,26,35)	21	43.jpg
43	frying_pan	(99,87,84,103)	14	43.jpg
43	spoon	(34,175,20,36)	27	43.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	shell_egg	(14,233,20,20)	7	44.jpg
44	ham	(66,173,34,32)	12	44.jpg
44	bowl	(54,123,46,44)	17	44.jpg
44	cutting_board	(8,112,58,61)	19	44.jpg
44	knife	(31,103,30,76)	22	44.jpg
44	saltshaker	(22,165,40,55)	26	44.jpg
44	glass	(0,183,26,35)	21	44.jpg
44	frying_pan	(99,87,84,103)	14	44.jpg
44	spoon	(34,175,20,36)	27	44.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	shell_egg	(14,233,20,20)	7	45.jpg
45	ham	(66,173,34,32)	12	45.jpg
45	bowl	(54,123,46,44)	17	45.jpg
45	cutting_board	(8,112,58,61)	19	45.jpg
45	knife	(31,103,30,76)	22	45.jpg
45	saltshaker	(22,165,40,55)	26	45.jpg
45	glass	(0,183,26,35)	21	45.jpg
45	frying_pan	(99,87,84,103)	14	45.jpg
45	spoon	(34,175,20,36)	27	45.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	shell_egg	(14,233,20,20)	7	46.jpg
46	ham	(66,173,34,32)	12	46.jpg
46	bowl	(54,123,46,44)	17	46.jpg
46	cutting_board	(8,112,58,61)	19	46.jpg
46	knife	(31,103,30,76)	22	46.jpg
46	saltshaker	(22,165,40,55)	26	46.jpg
46	glass	(0,183,26,35)	21	46.jpg
46	frying_pan	(99,87,84,103)	14	46.jpg
46	spoon	(34,175,20,36)	27	46.jpg
47	table	(0,112,101,142)	29	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	shell_egg	(14,233,20,20)	7	47.jpg
47	ham	(66,173,34,32)	12	47.jpg
47	bowl	(54,123,46,44)	17	47.jpg
47	cutting_board	(8,112,58,61)	19	47.jpg
47	knife	(31,103,30,76)	22	47.jpg
47	saltshaker	(22,165,40,55)	26	47.jpg
47	glass	(0,183,26,35)	21	47.jpg
47	frying_pan	(99,87,84,103)	14	47.jpg
47	spoon	(34,175,20,36)	27	47.jpg
48	table	(0,112,101,142)	29	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	shell_egg	(14,233,20,20)	7	48.jpg
48	ham	(66,173,34,32)	12	48.jpg
48	bowl	(54,123,46,44)	17	48.jpg
48	cutting_board	(8,112,58,61)	19	48.jpg
48	knife	(31,103,30,76)	22	48.jpg
48	saltshaker	(22,165,40,55)	26	48.jpg
48	glass	(0,183,26,35)	21	48.jpg
48	frying_pan	(99,87,84,103)	14	48.jpg
48	spoon	(34,175,20,36)	27	48.jpg
49	table	(0,112,101,142)	29	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	shell_egg	(14,233,20,20)	7	49.jpg
49	ham	(66,173,34,32)	12	49.jpg
49	bowl	(54,123,46,44)	17	49.jpg
49	cutting_board	(8,112,58,61)	19	49.jpg
49	knife	(31,103,30,76)	22	49.jpg
49	saltshaker	(22,165,40,55)	26	49.jpg
49	glass	(0,183,26,35)	21	49.jpg
49	frying_pan	(99,87,84,103)	14	49.jpg
49	spoon	(34,175,20,36)	27	49.jpg
50	table	(0,112,101,142)	29	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	shell_egg	(14,233,20,20)	7	50.jpg
50	ham	(66,173,34,32)	12	50.jpg
50	bowl	(54,123,46,44)	17	50.jpg
50	cutting_board	(8,112,58,61)	19	50.jpg
50	knife	(31,103,30,76)	22	50.jpg
50	saltshaker	(22,165,40,55)	26	50.jpg
50	glass	(0,183,26,35)	21	50.jpg
50	frying_pan	(99,87,84,103)	14	50.jpg
50	spoon	(34,175,20,36)	27	50.jpg
51	table	(0,112,101,142)	29	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	shell_egg	(14,233,20,20)	7	51.jpg
51	ham	(66,173,34,32)	12	51.jpg
51	bowl	(54,123,46,44)	17	51.jpg
51	cutting_board	(8,112,58,61)	19	51.jpg
51	knife	(31,103,30,76)	22	51.jpg
51	saltshaker	(22,165,40,55)	26	51.jpg
51	glass	(0,183,26,35)	21	51.jpg
51	frying_pan	(99,87,84,103)	14	51.jpg
51	spoon	(34,175,20,36)	27	51.jpg
52	table	(0,112,101,142)	29	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	shell_egg	(14,233,20,20)	7	52.jpg
