Frame:	Label:	Points:	Bounding Box ID:	Frame path: data6/omelette/
13	shell_egg	(45,219,23,25)	7	13.jpg
14	shell_egg	(46,205,23,21)	7	14.jpg
14	frying_pan	(96,86,87,108)	14	14.jpg
14	bowl	(49,106,45,42)	17	14.jpg
14	oil_bottle	(0,151,26,45)	24	14.jpg
14	table	(0,112,101,142)	29	14.jpg
14	stove	(103,112,154,123)	30	14.jpg
14	saltshaker	(20,153,38,59)	26	14.jpg
14	spoon	(28,179,23,22)	27	14.jpg
14	shell_egg	(45,219,23,25)	7	14.jpg
15	shell_egg	(46,205,23,21)	7	15.jpg
15	frying_pan	(96,86,87,108)	14	15.jpg
15	bowl	(49,106,45,42)	17	15.jpg
15	oil_bottle	(0,151,26,45)	24	15.jpg
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	saltshaker	(20,153,38,59)	26	15.jpg
15	spoon	(28,179,23,22)	27	15.jpg
15	shell_egg	(45,219,23,25)	7	15.jpg
16	shell_egg	(46,205,23,21)	7	16.jpg
16	frying_pan	(96,86,87,108)	14	16.jpg
16	bowl	(49,106,45,42)	17	16.jpg
16	oil_bottle	(0,151,26,45)	24	16.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	saltshaker	(20,153,38,59)	26	16.jpg
16	spoon	(28,179,23,22)	27	16.jpg
16	shell_egg	(45,219,23,25)	7	16.jpg
17	shell_egg	(46,205,23,21)	7	17.jpg
17	frying_pan	(96,86,87,108)	14	17.jpg
17	bowl	(49,106,45,42)	17	17.jpg
17	oil_bottle	(0,151,26,45)	24	17.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	saltshaker	(20,153,38,59)	26	17.jpg
17	spoon	(28,179,23,22)	27	17.jpg
17	shell_egg	(45,219,23,25)	7	17.jpg
18	shell_egg	(46,205,23,21)	7	18.jpg
18	frying_pan	(96,86,87,108)	14	18.jpg
18	bowl	(49,106,45,42)	17	18.jpg
18	oil_bottle	(0,151,26,45)	24	18.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	saltshaker	(20,153,38,59)	26	18.jpg
18	spoon	(28,179,23,22)	27	18.jpg
18	shell_egg	(45,219,23,25)	7	18.jpg
19	shell_egg	(46,205,23,21)	7	19.jpg
19	frying_pan	(96,86,87,108)	14	19.jpg
19	bowl	(49,106,45,42)	17	19.jpg
19	oil_bottle	(0,151,26,45)	24	19.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	saltshaker	(20,153,38,59)	26	19.jpg
19	spoon	(28,179,23,22)	27	19.jpg
19	shell_egg	(45,219,23,25)	7	19.jpg
20	shell_egg	(46,205,23,21)	7	20.jpg
20	frying_pan	(96,86,87,108)	14	20.jpg
20	bowl	(49,106,45,42)	17	20.jpg
20	oil_bottle	(0,151,26,45)	24	20.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	saltshaker	(20,153,38,59)	26	20.jpg
20	spoon	(28,179,23,22)	27	20.jpg
20	shell_egg	(45,219,23,25)	7	20.jpg
21	shell_egg	(46,205,23,21)	7	21.jpg
21	frying_pan	(96,86,87,108)	14	21.jpg
21	bowl	(49,106,45,42)	17	21.jpg
21	oil_bottle	(0,151,26,45)	24	21.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	saltshaker	(20,153,38,59)	26	21.jpg
21	spoon	(28,179,23,22)	27	21.jpg
21	shell_egg	(45,219,23,25)	7	21.jpg
22	shell_egg	(46,205,23,21)	7	22.jpg
22	frying_pan	(96,86,87,108)	14	22.jpg
22	bowl	(49,106,45,42)	17	22.jpg
22	oil_bottle	(0,151,26,45)	24	22.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	saltshaker	(20,153,38,59)	26	22.jpg
22	spoon	(28,179,23,22)	27	22.jpg
22	shell_egg	(45,219,23,25)	7	22.jpg
23	shell_egg	(46,205,23,21)	7	23.jpg
23	frying_pan	(96,86,87,108)	14	23.jpg
23	bowl	(49,106,45,42)	17	23.jpg
23	oil_bottle	(0,151,26,45)	24	23.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	saltshaker	(20,153,38,59)	26	23.jpg
23	spoon	(28,179,23,22)	27	23.jpg
23	shell_egg	(45,219,23,25)	7	23.jpg
24	shell_egg	(46,205,23,21)	7	24.jpg
24	frying_pan	(96,86,87,108)	14	24.jpg
24	bowl	(49,106,45,42)	17	24.jpg
24	oil_bottle	(0,151,26,45)	24	24.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	saltshaker	(20,153,38,59)	26	24.jpg
24	spoon	(28,179,23,22)	27	24.jpg
24	shell_egg	(45,219,23,25)	7	24.jpg
25	shell_egg	(46,205,23,21)	7	25.jpg
25	frying_pan	(96,86,87,108)	14	25.jpg
25	bowl	(49,106,45,42)	17	25.jpg
25	oil_bottle	(0,151,26,45)	24	25.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	saltshaker	(20,153,38,59)	26	25.jpg
25	spoon	(28,179,23,22)	27	25.jpg
25	shell_egg	(45,219,23,25)	7	25.jpg
26	shell_egg	(46,205,23,21)	7	26.jpg
26	frying_pan	(96,86,87,108)	14	26.jpg
26	bowl	(49,106,45,42)	17	26.jpg
26	oil_bottle	(0,151,26,45)	24	26.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	saltshaker	(20,153,38,59)	26	26.jpg
26	spoon	(28,179,23,22)	27	26.jpg
26	shell_egg	(45,219,23,25)	7	26.jpg
27	shell_egg	(46,205,23,21)	7	27.jpg
27	frying_pan	(96,86,87,108)	14	27.jpg
27	bowl	(49,106,45,42)	17	27.jpg
27	oil_bottle	(0,151,26,45)	24	27.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	saltshaker	(20,153,38,59)	26	27.jpg
27	spoon	(28,179,23,22)	27	27.jpg
27	shell_egg	(45,219,23,25)	7	27.jpg
28	shell_egg	(46,205,23,21)	7	28.jpg
28	frying_pan	(96,86,87,108)	14	28.jpg
28	bowl	(49,106,45,42)	17	28.jpg
28	oil_bottle	(0,151,26,45)	24	28.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	saltshaker	(20,153,38,59)	26	28.jpg
28	spoon	(28,179,23,22)	27	28.jpg
28	shell_egg	(45,219,23,25)	7	28.jpg
29	shell_egg	(46,205,23,21)	7	29.jpg
29	frying_pan	(96,86,87,108)	14	29.jpg
29	bowl	(49,106,45,42)	17	29.jpg
29	oil_bottle	(0,151,26,45)	24	29.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	saltshaker	(20,153,38,59)	26	29.jpg
29	spoon	(28,179,23,22)	27	29.jpg
29	shell_egg	(45,219,23,25)	7	29.jpg
30	shell_egg	(46,205,23,21)	7	30.jpg
30	frying_pan	(96,86,87,108)	14	30.jpg
30	bowl	(49,106,45,42)	17	30.jpg
30	oil_bottle	(0,151,26,45)	24	30.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	saltshaker	(20,153,38,59)	26	30.jpg
30	spoon	(28,179,23,22)	27	30.jpg
30	shell_egg	(45,219,23,25)	7	30.jpg
31	shell_egg	(46,205,23,21)	7	31.jpg
31	frying_pan	(96,86,87,108)	14	31.jpg
31	bowl	(49,106,45,42)	17	31.jpg
31	oil_bottle	(0,151,26,45)	24	31.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	saltshaker	(20,153,38,59)	26	31.jpg
31	spoon	(28,179,23,22)	27	31.jpg
31	shell_egg	(45,219,23,25)	7	31.jpg
32	shell_egg	(46,205,23,21)	7	32.jpg
32	frying_pan	(96,86,87,108)	14	32.jpg
32	bowl	(49,106,45,42)	17	32.jpg
32	oil_bottle	(0,151,26,45)	24	32.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	saltshaker	(20,153,38,59)	26	32.jpg
32	spoon	(28,179,23,22)	27	32.jpg
32	shell_egg	(45,219,23,25)	7	32.jpg
33	shell_egg	(46,205,23,21)	7	33.jpg
33	frying_pan	(96,86,87,108)	14	33.jpg
33	bowl	(49,106,45,42)	17	33.jpg
33	oil_bottle	(0,151,26,45)	24	33.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	saltshaker	(20,153,38,59)	26	33.jpg
33	spoon	(28,179,23,22)	27	33.jpg
33	shell_egg	(45,219,23,25)	7	33.jpg
34	shell_egg	(46,205,23,21)	7	34.jpg
34	frying_pan	(96,86,87,108)	14	34.jpg
34	bowl	(49,106,45,42)	17	34.jpg
34	oil_bottle	(0,151,26,45)	24	34.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	saltshaker	(20,153,38,59)	26	34.jpg
34	spoon	(28,179,23,22)	27	34.jpg
34	shell_egg	(45,219,23,25)	7	34.jpg
35	shell_egg	(46,205,23,21)	7	35.jpg
35	frying_pan	(96,86,87,108)	14	35.jpg
35	bowl	(49,106,45,42)	17	35.jpg
35	oil_bottle	(0,151,26,45)	24	35.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	saltshaker	(20,153,38,59)	26	35.jpg
35	spoon	(28,179,23,22)	27	35.jpg
35	shell_egg	(45,219,23,25)	7	35.jpg
36	shell_egg	(46,205,23,21)	7	36.jpg
36	frying_pan	(96,86,87,108)	14	36.jpg
36	bowl	(49,106,45,42)	17	36.jpg
36	oil_bottle	(0,151,26,45)	24	36.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	saltshaker	(20,153,38,59)	26	36.jpg
36	spoon	(28,179,23,22)	27	36.jpg
36	shell_egg	(45,219,23,25)	7	36.jpg
37	shell_egg	(46,205,23,21)	7	37.jpg
37	frying_pan	(96,86,87,108)	14	37.jpg
37	bowl	(49,106,45,42)	17	37.jpg
37	oil_bottle	(0,151,26,45)	24	37.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	saltshaker	(20,153,38,59)	26	37.jpg
37	spoon	(28,179,23,22)	27	37.jpg
37	shell_egg	(45,219,23,25)	7	37.jpg
38	shell_egg	(46,205,23,21)	7	38.jpg
38	frying_pan	(96,86,87,108)	14	38.jpg
38	bowl	(49,106,45,42)	17	38.jpg
38	oil_bottle	(0,151,26,45)	24	38.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	saltshaker	(20,153,38,59)	26	38.jpg
38	spoon	(28,179,23,22)	27	38.jpg
38	shell_egg	(45,219,23,25)	7	38.jpg
39	shell_egg	(46,205,23,21)	7	39.jpg
39	frying_pan	(96,86,87,108)	14	39.jpg
39	bowl	(49,106,45,42)	17	39.jpg
39	oil_bottle	(0,151,26,45)	24	39.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	saltshaker	(20,153,38,59)	26	39.jpg
39	spoon	(28,179,23,22)	27	39.jpg
39	shell_egg	(45,219,23,25)	7	39.jpg
40	shell_egg	(46,205,23,21)	7	40.jpg
40	frying_pan	(96,86,87,108)	14	40.jpg
40	bowl	(49,106,45,42)	17	40.jpg
40	oil_bottle	(0,151,26,45)	24	40.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	saltshaker	(20,153,38,59)	26	40.jpg
40	spoon	(28,179,23,22)	27	40.jpg
40	shell_egg	(45,219,23,25)	7	40.jpg
41	shell_egg	(46,205,23,21)	7	41.jpg
41	frying_pan	(96,86,87,108)	14	41.jpg
41	bowl	(49,106,45,42)	17	41.jpg
41	oil_bottle	(0,151,26,45)	24	41.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	saltshaker	(20,153,38,59)	26	41.jpg
41	spoon	(28,179,23,22)	27	41.jpg
41	shell_egg	(45,219,23,25)	7	41.jpg
42	shell_egg	(46,205,23,21)	7	42.jpg
42	frying_pan	(96,86,87,108)	14	42.jpg
42	bowl	(49,106,45,42)	17	42.jpg
42	oil_bottle	(0,151,26,45)	24	42.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	saltshaker	(20,153,38,59)	26	42.jpg
42	spoon	(28,179,23,22)	27	42.jpg
42	shell_egg	(45,219,23,25)	7	42.jpg
43	shell_egg	(46,205,23,21)	7	43.jpg
43	frying_pan	(96,86,87,108)	14	43.jpg
43	bowl	(49,106,45,42)	17	43.jpg
43	oil_bottle	(0,151,26,45)	24	43.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	saltshaker	(20,153,38,59)	26	43.jpg
43	spoon	(28,179,23,22)	27	43.jpg
43	shell_egg	(45,219,23,25)	7	43.jpg
44	shell_egg	(46,205,23,21)	7	44.jpg
44	frying_pan	(96,86,87,108)	14	44.jpg
44	bowl	(49,106,45,42)	17	44.jpg
44	oil_bottle	(0,151,26,45)	24	44.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	saltshaker	(20,153,38,59)	26	44.jpg
44	spoon	(28,179,23,22)	27	44.jpg
44	shell_egg	(45,219,23,25)	7	44.jpg
45	shell_egg	(46,205,23,21)	7	45.jpg
45	frying_pan	(96,86,87,108)	14	45.jpg
45	bowl	(49,106,45,42)	17	45.jpg
45	oil_bottle	(0,151,26,45)	24	45.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	saltshaker	(20,153,38,59)	26	45.jpg
45	spoon	(28,179,23,22)	27	45.jpg
45	shell_egg	(45,219,23,25)	7	45.jpg
46	shell_egg	(46,205,23,21)	7	46.jpg
46	frying_pan	(96,86,87,108)	14	46.jpg
46	bowl	(49,106,45,42)	17	46.jpg
46	oil_bottle	(0,151,26,45)	24	46.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	saltshaker	(20,153,38,59)	26	46.jpg
46	spoon	(28,179,23,22)	27	46.jpg
46	shell_egg	(45,219,23,25)	7	46.jpg
47	shell_egg	(46,205,23,21)	7	47.jpg
47	frying_pan	(96,86,87,108)	14	47.jpg
47	bowl	(49,106,45,42)	17	47.jpg
47	oil_bottle	(0,151,26,45)	24	47.jpg
47	table	(0,112,101,142)	29	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	saltshaker	(20,153,38,59)	26	47.jpg
47	spoon	(28,179,23,22)	27	47.jpg
47	shell_egg	(45,219,23,25)	7	47.jpg
48	shell_egg	(46,205,23,21)	7	48.jpg
48	frying_pan	(96,86,87,108)	14	48.jpg
48	bowl	(49,106,45,42)	17	48.jpg
48	oil_bottle	(0,151,26,45)	24	48.jpg
48	table	(0,112,101,142)	29	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	saltshaker	(20,153,38,59)	26	48.jpg
48	spoon	(28,179,23,22)	27	48.jpg
48	shell_egg	(45,219,23,25)	7	48.jpg
49	shell_egg	(46,205,23,21)	7	49.jpg
49	frying_pan	(96,86,87,108)	14	49.jpg
49	bowl	(49,106,45,42)	17	49.jpg
49	oil_bottle	(0,151,26,45)	24	49.jpg
49	table	(0,112,101,142)	29	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	saltshaker	(20,153,38,59)	26	49.jpg
49	spoon	(28,179,23,22)	27	49.jpg
49	shell_egg	(45,219,23,25)	7	49.jpg
50	shell_egg	(46,205,23,21)	7	50.jpg
50	frying_pan	(96,86,87,108)	14	50.jpg
50	bowl	(49,106,45,42)	17	50.jpg
50	oil_bottle	(0,151,26,45)	24	50.jpg
50	table	(0,112,101,142)	29	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	saltshaker	(20,153,38,59)	26	50.jpg
50	spoon	(28,179,23,22)	27	50.jpg
50	shell_egg	(45,219,23,25)	7	50.jpg
51	shell_egg	(46,205,23,21)	7	51.jpg
51	frying_pan	(96,86,87,108)	14	51.jpg
51	bowl	(49,106,45,42)	17	51.jpg
51	oil_bottle	(0,151,26,45)	24	51.jpg
51	table	(0,112,101,142)	29	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	saltshaker	(20,153,38,59)	26	51.jpg
51	spoon	(28,179,23,22)	27	51.jpg
51	shell_egg	(45,219,23,25)	7	51.jpg
52	shell_egg	(46,205,23,21)	7	52.jpg
52	frying_pan	(96,86,87,108)	14	52.jpg
52	bowl	(49,106,45,42)	17	52.jpg
52	oil_bottle	(0,151,26,45)	24	52.jpg
52	table	(0,112,101,142)	29	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	saltshaker	(20,153,38,59)	26	52.jpg
52	spoon	(28,179,23,22)	27	52.jpg
52	shell_egg	(45,219,23,25)	7	52.jpg
53	shell_egg	(46,205,23,21)	7	53.jpg
53	frying_pan	(96,86,87,108)	14	53.jpg
53	bowl	(49,106,45,42)	17	53.jpg
53	oil_bottle	(0,151,26,45)	24	53.jpg
53	table	(0,112,101,142)	29	53.jpg
53	stove	(103,112,154,123)	30	53.jpg
53	saltshaker	(20,153,38,59)	26	53.jpg
53	spoon	(28,179,23,22)	27	53.jpg
53	shell_egg	(45,219,23,25)	7	53.jpg
54	shell_egg	(46,205,23,21)	7	54.jpg
54	frying_pan	(96,86,87,108)	14	54.jpg
54	bowl	(49,106,45,42)	17	54.jpg
54	oil_bottle	(0,151,26,45)	24	54.jpg
54	table	(0,112,101,142)	29	54.jpg
54	stove	(103,112,154,123)	30	54.jpg
54	saltshaker	(20,153,38,59)	26	54.jpg
54	spoon	(28,179,23,22)	27	54.jpg
54	shell_egg	(45,219,23,25)	7	54.jpg
55	shell_egg	(46,205,23,21)	7	55.jpg
55	frying_pan	(96,86,87,108)	14	55.jpg
55	bowl	(49,106,45,42)	17	55.jpg
55	oil_bottle	(0,151,26,45)	24	55.jpg
55	table	(0,112,101,142)	29	55.jpg
55	stove	(103,112,154,123)	30	55.jpg
55	saltshaker	(20,153,38,59)	26	55.jpg
55	spoon	(28,179,23,22)	27	55.jpg
55	shell_egg	(45,219,23,25)	7	55.jpg
56	shell_egg	(46,205,23,21)	7	56.jpg
56	frying_pan	(96,86,87,108)	14	56.jpg
56	bowl	(49,106,45,42)	17	56.jpg
56	oil_bottle	(0,151,26,45)	24	56.jpg
56	table	(0,112,101,142)	29	56.jpg
56	stove	(103,112,154,123)	30	56.jpg
56	saltshaker	(20,153,38,59)	26	56.jpg
56	spoon	(28,179,23,22)	27	56.jpg
56	shell_egg	(45,219,23,25)	7	56.jpg
57	shell_egg	(46,205,23,21)	7	57.jpg
57	frying_pan	(96,86,87,108)	14	57.jpg
57	bowl	(49,106,45,42)	17	57.jpg
57	oil_bottle	(0,151,26,45)	24	57.jpg
57	table	(0,112,101,142)	29	57.jpg
57	stove	(103,112,154,123)	30	57.jpg
57	saltshaker	(20,153,38,59)	26	57.jpg
57	spoon	(28,179,23,22)	27	57.jpg
57	shell_egg	(45,219,23,25)	7	57.jpg
58	shell_egg	(46,205,23,21)	7	58.jpg
58	frying_pan	(96,86,87,108)	14	58.jpg
58	bowl	(49,106,45,42)	17	58.jpg
58	oil_bottle	(0,151,26,45)	24	58.jpg
58	table	(0,112,101,142)	29	58.jpg
58	stove	(103,112,154,123)	30	58.jpg
58	saltshaker	(20,153,38,59)	26	58.jpg
58	spoon	(28,179,23,22)	27	58.jpg
58	shell_egg	(45,219,23,25)	7	58.jpg
59	shell_egg	(46,205,23,21)	7	59.jpg
59	frying_pan	(96,86,87,108)	14	59.jpg
59	bowl	(49,106,45,42)	17	59.jpg
59	oil_bottle	(0,151,26,45)	24	59.jpg
59	table	(0,112,101,142)	29	59.jpg
59	stove	(103,112,154,123)	30	59.jpg
59	saltshaker	(20,153,38,59)	26	59.jpg
59	spoon	(28,179,23,22)	27	59.jpg
59	shell_egg	(45,219,23,25)	7	59.jpg
60	shell_egg	(46,205,23,21)	7	60.jpg
60	frying_pan	(96,86,87,108)	14	60.jpg
60	bowl	(49,106,45,42)	17	60.jpg
60	oil_bottle	(0,151,26,45)	24	60.jpg
60	table	(0,112,101,142)	29	60.jpg
60	stove	(103,112,154,123)	30	60.jpg
60	saltshaker	(20,153,38,59)	26	60.jpg
60	spoon	(28,179,23,22)	27	60.jpg
60	shell_egg	(45,219,23,25)	7	60.jpg
61	shell_egg	(46,205,23,21)	7	61.jpg
61	frying_pan	(96,86,87,108)	14	61.jpg
61	bowl	(49,106,45,42)	17	61.jpg
61	oil_bottle	(0,151,26,45)	24	61.jpg
61	table	(0,112,101,142)	29	61.jpg
61	stove	(103,112,154,123)	30	61.jpg
61	saltshaker	(20,153,38,59)	26	61.jpg
61	spoon	(28,179,23,22)	27	61.jpg
61	shell_egg	(45,219,23,25)	7	61.jpg
62	shell_egg	(46,205,23,21)	7	62.jpg
