Frame:	Label:	Points:	Bounding Box ID:	Frame path: data1/boiled-egg/
21	bowl	(56,113,45,40)	17	21.jpg
21	shell_egg	(59,208,20,21)	7	21.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	pan	(190,78,67,107)	13	22.jpg
22	bowl	(56,113,45,40)	17	22.jpg
22	shell_egg	(59,208,20,21)	7	22.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	pan	(190,78,67,107)	13	23.jpg
23	bowl	(56,113,45,40)	17	23.jpg
23	shell_egg	(59,208,20,21)	7	23.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	pan	(190,78,67,107)	13	24.jpg
24	bowl	(56,113,45,40)	17	24.jpg
24	shell_egg	(59,208,20,21)	7	24.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	pan	(190,78,67,107)	13	25.jpg
25	bowl	(56,113,45,40)	17	25.jpg
25	shell_egg	(59,208,20,21)	7	25.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	pan	(190,78,67,107)	13	26.jpg
26	bowl	(56,113,45,40)	17	26.jpg
26	shell_egg	(59,208,20,21)	7	26.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	pan	(190,78,67,107)	13	27.jpg
27	bowl	(56,113,45,40)	17	27.jpg
27	shell_egg	(59,208,20,21)	7	27.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	pan	(190,78,67,107)	13	28.jpg
28	bowl	(56,113,45,40)	17	28.jpg
28	shell_egg	(59,208,20,21)	7	28.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	pan	(190,78,67,107)	13	29.jpg
29	bowl	(56,113,45,40)	17	29.jpg
29	shell_egg	(59,208,20,21)	7	29.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	pan	(190,78,67,107)	13	30.jpg
30	bowl	(56,113,45,40)	17	30.jpg
30	shell_egg	(59,208,20,21)	7	30.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	pan	(190,78,67,107)	13	31.jpg
31	bowl	(56,113,45,40)	17	31.jpg
31	shell_egg	(59,208,20,21)	7	31.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	pan	(190,78,67,107)	13	32.jpg
32	bowl	(56,113,45,40)	17	32.jpg
32	shell_egg	(59,208,20,21)	7	32.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	pan	(190,78,67,107)	13	33.jpg
33	bowl	(56,113,45,40)	17	33.jpg
33	shell_egg	(59,208,20,21)	7	33.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	pan	(190,78,67,107)	13	34.jpg
34	bowl	(56,113,45,40)	17	34.jpg
34	shell_egg	(59,208,20,21)	7	34.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	pan	(190,78,67,107)	13	35.jpg
35	bowl	(56,113,45,40)	17	35.jpg
35	shell_egg	(59,208,20,21)	7	35.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	pan	(190,78,67,107)	13	36.jpg
36	bowl	(56,113,45,40)	17	36.jpg
36	shell_egg	(59,208,20,21)	7	36.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	pan	(190,78,67,107)	13	37.jpg
37	bowl	(56,113,45,40)	17	37.jpg
37	shell_egg	(59,208,20,21)	7	37.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	pan	(190,78,67,107)	13	38.jpg
38	bowl	(56,113,45,40)	17	38.jpg
38	shell_egg	(59,208,20,21)	7	38.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	pan	(190,78,67,107)	13	39.jpg
39	bowl	(56,113,45,40)	17	39.jpg
39	shell_egg	(59,208,20,21)	7	39.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	pan	(190,78,67,107)	13	40.jpg
40	bowl	(56,113,45,40)	17	40.jpg
40	shell_egg	(59,208,20,21)	7	40.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	pan	(190,78,67,107)	13	41.jpg
41	bowl	(56,113,45,40)	17	41.jpg
41	shell_egg	(59,208,20,21)	7	41.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	pan	(190,78,67,107)	13	42.jpg
42	bowl	(56,113,45,40)	17	42.jpg
42	shell_egg	(59,208,20,21)	7	42.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	pan	(190,78,67,107)	13	43.jpg
43	bowl	(56,113,45,40)	17	43.jpg
43	shell_egg	(59,208,20,21)	7	43.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	pan	(190,78,67,107)	13	44.jpg
44	bowl	(56,113,45,40)	17	44.jpg
44	shell_egg	(59,208,20,21)	7	44.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	pan	(190,78,67,107)	13	45.jpg
45	bowl	(56,113,45,40)	17	45.jpg
45	shell_egg	(59,208,20,21)	7	45.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	pan	(190,78,67,107)	13	46.jpg
46	bowl	(56,113,45,40)	17	46.jpg
46	shell_egg	(59,208,20,21)	7	46.jpg
47	table	(0,112,101,142)	29	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	pan	(190,78,67,107)	13	47.jpg
47	bowl	(56,113,45,40)	17	47.jpg
47	shell_egg	(59,208,20,21)	7	47.jpg
48	table	(0,112,101,142)	29	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	pan	(190,78,67,107)	13	48.jpg
48	bowl	(56,113,45,40)	17	48.jpg
48	shell_egg	(59,208,20,21)	7	48.jpg
49	table	(0,112,101,142)	29	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	pan	(190,78,67,107)	13	49.jpg
49	bowl	(56,113,45,40)	17	49.jpg
49	shell_egg	(59,208,20,21)	7	49.jpg
50	table	(0,112,101,142)	29	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	pan	(190,78,67,107)	13	50.jpg
50	bowl	(56,113,45,40)	17	50.jpg
50	shell_egg	(59,208,20,21)	7	50.jpg
51	table	(0,112,101,142)	29	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	pan	(190,78,67,107)	13	51.jpg
51	bowl	(56,113,45,40)	17	51.jpg
51	shell_egg	(59,208,20,21)	7	51.jpg
52	table	(0,112,101,142)	29	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	pan	(190,78,67,107)	13	52.jpg
52	bowl	(56,113,45,40)	17	52.jpg
52	shell_egg	(59,208,20,21)	7	52.jpg
53	table	(0,112,101,142)	29	53.jpg
53	stove	(103,112,154,123)	30	53.jpg
53	pan	(190,78,67,107)	13	53.jpg
53	bowl	(56,113,45,40)	17	53.jpg
53	shell_egg	(59,208,20,21)	7	53.jpg
54	table	(0,112,101,142)	29	54.jpg
54	stove	(103,112,154,123)	30	54.jpg
54	pan	(190,78,67,107)	13	54.jpg
54	bowl	(56,113,45,40)	17	54.jpg
54	shell_egg	(59,208,20,21)	7	54.jpg
55	table	(0,112,101,142)	29	55.jpg
55	stove	(103,112,154,123)	30	55.jpg
55	pan	(190,78,67,107)	13	55.jpg
55	bowl	(56,113,45,40)	17	55.jpg
55	shell_egg	(59,208,20,21)	7	55.jpg
56	table	(0,112,101,142)	29	56.jpg
56	stove	(103,112,154,123)	30	56.jpg
56	pan	(190,78,67,107)	13	56.jpg
56	bowl	(56,113,45,40)	17	56.jpg
56	shell_egg	(59,208,20,21)	7	56.jpg
57	table	(0,112,101,142)	29	57.jpg
57	stove	(103,112,154,123)	30	57.jpg
57	pan	(190,78,67,107)	13	57.jpg
57	bowl	(56,113,45,40)	17	57.jpg
57	shell_egg	(59,208,20,21)	7	57.jpg
58	table	(0,112,101,142)	29	58.jpg
58	stove	(103,112,154,123)	30	58.jpg
58	pan	(190,78,67,107)	13	58.jpg
58	bowl	(56,113,45,40)	17	58.jpg
58	shell_egg	(59,208,20,21)	7	58.jpg
59	table	(0,112,101,142)	29	59.jpg
59	stove	(103,112,154,123)	30	59.jpg
59	pan	(190,78,67,107)	13	59.jpg
59	bowl	(56,113,45,40)	17	59.jpg
59	shell_egg	(59,208,20,21)	7	59.jpg
60	table	(0,112,101,142)	29	60.jpg
60	stove	(103,112,154,123)	30	60.jpg
60	pan	(190,78,67,107)	13	60.jpg
60	bowl	(56,113,45,40)	17	60.jpg
60	shell_egg	(59,208,20,21)	7	60.jpg
61	table	(0,112,101,142)	29	61.jpg
61	stove	(103,112,154,123)	30	61.jpg
61	pan	(190,78,67,107)	13	61.jpg
61	bowl	(56,113,45,40)	17	61.jpg
61	shell_egg	(59,208,20,21)	7	61.jpg
62	table	(0,112,101,142)	29	62.jpg
62	stove	(103,112,154,123)	30	62.jpg
62	pan	(190,78,67,107)	13	62.jpg
62	bowl	(56,113,45,40)	17	62.jpg
62	shell_egg	(59,208,20,21)	7	62.jpg
63	table	(0,112,101,142)	29	63.jpg
63	stove	(103,112,154,123)	30	63.jpg
63	pan	(190,78,67,107)	13	63.jpg
63	bowl	(56,113,45,40)	17	63.jpg
63	shell_egg	(59,208,20,21)	7	63.jpg
64	table	(0,112,101,142)	29	64.jpg
64	stove	(103,112,154,123)	30	64.jpg
64	pan	(190,78,67,107)	13	64.jpg
64	bowl	(56,113,45,40)	17	64.jpg
64	shell_egg	(59,208,20,21)	7	64.jpg
65	table	(0,112,101,142)	29	65.jpg
65	stove	(103,112,154,123)	30	65.jpg
65	pan	(190,78,67,107)	13	65.jpg
65	bowl	(56,113,45,40)	17	65.jpg
65	shell_egg	(59,208,20,21)	7	65.jpg
66	table	(0,112,101,142)	29	66.jpg
66	stove	(103,112,154,123)	30	66.jpg
66	pan	(190,78,67,107)	13	66.jpg
66	bowl	(56,113,45,40)	17	66.jpg
66	shell_egg	(59,208,20,21)	7	66.jpg
67	table	(0,112,101,142)	29	67.jpg
67	stove	(103,112,154,123)	30	67.jpg
67	pan	(190,78,67,107)	13	67.jpg
67	bowl	(56,113,45,40)	17	67.jpg
67	shell_egg	(59,208,20,21)	7	67.jpg
68	table	(0,112,101,142)	29	68.jpg
68	stove	(103,112,154,123)	30	68.jpg
68	pan	(190,78,67,107)	13	68.jpg
68	bowl	(56,113,45,40)	17	68.jpg
68	shell_egg	(59,208,20,21)	7	68.jpg
69	table	(0,112,101,142)	29	69.jpg
69	stove	(103,112,154,123)	30	69.jpg
69	pan	(190,78,67,107)	13	69.jpg
69	bowl	(56,113,45,40)	17	69.jpg
69	shell_egg	(59,208,20,21)	7	69.jpg
70	table	(0,112,101,142)	29	70.jpg
70	stove	(103,112,154,123)	30	70.jpg
70	pan	(190,78,67,107)	13	70.jpg
70	bowl	(56,113,45,40)	17	70.jpg
70	shell_egg	(59,208,20,21)	7	70.jpg
71	table	(0,112,101,142)	29	71.jpg
71	stove	(103,112,154,123)	30	71.jpg
71	pan	(190,78,67,107)	13	71.jpg
71	bowl	(56,113,45,40)	17	71.jpg
71	shell_egg	(59,208,20,21)	7	71.jpg
72	table	(0,112,101,142)	29	72.jpg
72	stove	(103,112,154,123)	30	72.jpg
72	pan	(190,78,67,107)	13	72.jpg
72	bowl	(56,113,45,40)	17	72.jpg
72	shell_egg	(59,208,20,21)	7	72.jpg
73	table	(0,112,101,142)	29	73.jpg
73	stove	(103,112,154,123)	30	73.jpg
73	pan	(190,78,67,107)	13	73.jpg
73	bowl	(56,113,45,40)	17	73.jpg
73	shell_egg	(59,208,20,21)	7	73.jpg
74	table	(0,112,101,142)	29	74.jpg
74	stove	(103,112,154,123)	30	74.jpg
74	pan	(190,78,67,107)	13	74.jpg
74	bowl	(56,113,45,40)	17	74.jpg
74	shell_egg	(59,208,20,21)	7	74.jpg
75	table	(0,112,101,142)	29	75.jpg
75	stove	(103,112,154,123)	30	75.jpg
75	pan	(190,78,67,107)	13	75.jpg
75	bowl	(56,113,45,40)	17	75.jpg
75	shell_egg	(59,208,20,21)	7	75.jpg
76	table	(0,112,101,142)	29	76.jpg
76	stove	(103,112,154,123)	30	76.jpg
76	pan	(190,78,67,107)	13	76.jpg
76	bowl	(56,113,45,40)	17	76.jpg
76	shell_egg	(59,208,20,21)	7	76.jpg
77	table	(0,112,101,142)	29	77.jpg
77	stove	(103,112,154,123)	30	77.jpg
77	pan	(190,78,67,107)	13	77.jpg
77	bowl	(56,113,45,40)	17	77.jpg
77	shell_egg	(59,208,20,21)	7	77.jpg
78	table	(0,112,101,142)	29	78.jpg
78	stove	(103,112,154,123)	30	78.jpg
78	pan	(190,78,67,107)	13	78.jpg
78	bowl	(56,113,45,40)	17	78.jpg
78	shell_egg	(59,208,20,21)	7	78.jpg
79	table	(0,112,101,142)	29	79.jpg
79	stove	(103,112,154,123)	30	79.jpg
79	pan	(190,78,67,107)	13	79.jpg
79	bowl	(56,113,45,40)	17	79.jpg
79	shell_egg	(59,208,20,21)	7	79.jpg
80	table	(0,112,101,142)	29	80.jpg
80	stove	(103,112,154,123)	30	80.jpg
80	pan	(190,78,67,107)	13	80.jpg
80	bowl	(56,113,45,40)	17	80.jpg
80	shell_egg	(59,208,20,21)	7	80.jpg
81	table	(0,112,101,142)	29	81.jpg
81	stove	(103,112,154,123)	30	81.jpg
81	pan	(190,78,67,107)	13	81.jpg
81	bowl	(56,113,45,40)	17	81.jpg
81	shell_egg	(59,208,20,21)	7	81.jpg
82	table	(0,112,101,142)	29	82.jpg
82	stove	(103,112,154,123)	30	82.jpg
82	pan	(190,78,67,107)	13	82.jpg
82	bowl	(56,113,45,40)	17	82.jpg
82	shell_egg	(59,208,20,21)	7	82.jpg
83	table	(0,112,101,142)	29	83.jpg
83	stove	(103,112,154,123)	30	83.jpg
83	pan	(190,78,67,107)	13	83.jpg
83	bowl	(56,113,45,40)	17	83.jpg
83	shell_egg	(59,208,20,21)	7	83.jpg
84	table	(0,112,101,142)	29	84.jpg
84	stove	(103,112,154,123)	30	84.jpg
84	pan	(190,78,67,107)	13	84.jpg
84	bowl	(56,113,45,40)	17	84.jpg
84	shell_egg	(59,208,20,21)	7	84.jpg
85	table	(0,112,101,142)	29	85.jpg
85	stove	(103,112,154,123)	30	85.jpg
85	pan	(190,78,67,107)	13	85.jpg
85	bowl	(56,113,45,40)	17	85.jpg
85	shell_egg	(59,208,20,21)	7	85.jpg
86	table	(0,112,101,142)	29	86.jpg
86	stove	(103,112,154,123)	30	86.jpg
86	pan	(190,78,67,107)	13	86.jpg
86	bowl	(56,113,45,40)	17	86.jpg
86	shell_egg	(59,208,20,21)	7	86.jpg
86	person	(0,0,49,114)	1	86.jpg
87	table	(0,112,101,142)	29	87.jpg
87	stove	(103,112,154,123)	30	87.jpg
87	pan	(190,78,67,107)	13	87.jpg
87	bowl	(56,113,45,40)	17	87.jpg
87	shell_egg	(59,208,20,21)	7	87.jpg
87	person	(0,0,49,114)	1	87.jpg
88	table	(0,112,101,142)	29	88.jpg
88	stove	(103,112,154,123)	30	88.jpg
88	pan	(190,78,67,107)	13	88.jpg
88	bowl	(56,113,45,40)	17	88.jpg
88	shell_egg	(59,208,20,21)	7	88.jpg
88	person	(0,0,55,114)	1	88.jpg
89	table	(0,112,101,142)	29	89.jpg
89	stove	(103,112,154,123)	30	89.jpg
89	pan	(190,78,67,107)	13	89.jpg
89	bowl	(56,113,45,40)	17	89.jpg
89	shell_egg	(59,208,20,21)	7	89.jpg
89	person	(0,0,58,114)	1	89.jpg
90	table	(0,112,101,142)	29	90.jpg
90	stove	(103,112,154,123)	30	90.jpg
90	pan	(190,78,67,107)	13	90.jpg
90	bowl	(56,113,45,40)	17	90.jpg
90	shell_egg	(59,208,20,21)	7	90.jpg
90	person	(0,0,60,114)	1	90.jpg
91	table	(0,112,101,142)	29	91.jpg
91	stove	(103,112,154,123)	30	91.jpg
91	pan	(190,78,67,107)	13	91.jpg
91	bowl	(56,113,45,40)	17	91.jpg
91	shell_egg	(59,208,20,21)	7	91.jpg
91	person	(0,0,63,114)	1	91.jpg
92	table	(0,112,101,142)	29	92.jpg
92	stove	(103,112,154,123)	30	92.jpg
92	pan	(190,78,67,107)	13	92.jpg
92	bowl	(56,113,45,40)	17	92.jpg
92	shell_egg	(59,208,20,21)	7	92.jpg
92	person	(0,0,62,114)	1	92.jpg
93	table	(0,112,101,142)	29	93.jpg
93	stove	(103,112,154,123)	30	93.jpg
93	pan	(190,78,67,107)	13	93.jpg
93	bowl	(56,113,45,40)	17	93.jpg
93	shell_egg	(59,208,20,21)	7	93.jpg
93	person	(0,0,60,114)	1	93.jpg
94	table	(0,112,101,142)	29	94.jpg
94	stove	(103,112,154,123)	30	94.jpg
94	pan	(190,78,67,107)	13	94.jpg
94	bowl	(56,113,45,40)	17	94.jpg
94	shell_egg	(59,208,20,21)	7	94.jpg
94	person	(0,0,63,114)	1	94.jpg
95	table	(0,112,101,142)	29	95.jpg
95	stove	(103,112,154,123)	30	95.jpg
95	pan	(190,78,67,107)	13	95.jpg
95	bowl	(56,113,45,40)	17	95.jpg
95	shell_egg	(59,208,20,21)	7	95.jpg
95	person	(0,0,62,114)	1	95.jpg
96	table	(0,112,101,142)	29	96.jpg
96	stove	(103,112,154,123)	30	96.jpg
96	pan	(190,78,67,107)	13	96.jpg
96	bowl	(56,113,45,40)	17	96.jpg
96	shell_egg	(59,208,20,21)	7	96.jpg
96	person	(0,0,61,114)	1	96.jpg
97	table	(0,112,101,142)	29	97.jpg
97	stove	(103,112,154,123)	30	97.jpg
97	pan	(190,78,67,107)	13	97.jpg
97	bowl	(56,113,45,40)	17	97.jpg
97	shell_egg	(59,208,20,21)	7	97.jpg
97	person	(0,0,64,114)	1	97.jpg
98	table	(0,112,101,142)	29	98.jpg
98	stove	(103,112,154,123)	30	98.jpg
98	pan	(190,78,67,107)	13	98.jpg
98	bowl	(56,113,45,40)	17	98.jpg
98	shell_egg	(59,208,20,21)	7	98.jpg
98	person	(0,0,67,114)	1	98.jpg
99	table	(0,112,101,142)	29	99.jpg
99	stove	(103,112,154,123)	30	99.jpg
99	pan	(190,78,67,107)	13	99.jpg
99	bowl	(56,113,45,40)	17	99.jpg
99	shell_egg	(59,208,20,21)	7	99.jpg
99	person	(0,0,81,114)	1	99.jpg
100	table	(0,112,101,142)	29	100.jpg
100	stove	(103,112,154,123)	30	100.jpg
100	pan	(190,78,67,107)	13	100.jpg
100	bowl	(56,113,45,40)	17	100.jpg
100	shell_egg	(59,208,20,21)	7	100.jpg
100	person	(0,0,88,114)	1	100.jpg
101	table	(0,112,101,142)	29	101.jpg
101	stove	(103,112,154,123)	30	101.jpg
101	pan	(190,78,67,107)	13	101.jpg
101	bowl	(56,113,45,40)	17	101.jpg
101	shell_egg	(59,208,20,21)	7	101.jpg
101	person	(0,0,104,114)	1	101.jpg
102	table	(0,112,101,142)	29	102.jpg
102	stove	(103,112,154,123)	30	102.jpg
102	pan	(190,78,67,107)	13	102.jpg
102	bowl	(56,113,45,40)	17	102.jpg
102	shell_egg	(59,208,20,21)	7	102.jpg
102	person	(0,0,111,114)	1	102.jpg
103	table	(0,112,101,142)	29	103.jpg
103	stove	(103,112,154,123)	30	103.jpg
103	pan	(190,78,67,107)	13	103.jpg
103	bowl	(56,113,45,40)	17	103.jpg
103	shell_egg	(59,208,20,21)	7	103.jpg
103	person	(0,0,118,114)	1	103.jpg
104	table	(0,112,101,142)	29	104.jpg
104	stove	(103,112,154,123)	30	104.jpg
104	pan	(190,78,67,107)	13	104.jpg
104	bowl	(56,113,45,40)	17	104.jpg
104	shell_egg	(59,208,20,21)	7	104.jpg
104	person	(0,0,124,114)	1	104.jpg
105	table	(0,112,101,142)	29	105.jpg
105	stove	(103,112,154,123)	30	105.jpg
105	pan	(190,78,67,107)	13	105.jpg
105	bowl	(56,113,45,40)	17	105.jpg
105	shell_egg	(59,208,20,21)	7	105.jpg
105	person	(6,0,124,114)	1	105.jpg
106	table	(0,112,101,142)	29	106.jpg
106	stove	(103,112,154,123)	30	106.jpg
106	pan	(190,78,67,107)	13	106.jpg
106	bowl	(56,113,45,40)	17	106.jpg
106	shell_egg	(59,208,20,21)	7	106.jpg
106	person	(6,0,120,114)	1	106.jpg
107	table	(0,112,101,142)	29	107.jpg
107	stove	(103,112,154,123)	30	107.jpg
107	pan	(190,78,67,107)	13	107.jpg
107	bowl	(56,113,45,40)	17	107.jpg
107	shell_egg	(59,208,20,21)	7	107.jpg
107	person	(7,0,117,114)	1	107.jpg
108	table	(0,112,101,142)	29	108.jpg
108	stove	(103,112,154,123)	30	108.jpg
108	pan	(190,78,67,107)	13	108.jpg
108	bowl	(56,113,45,40)	17	108.jpg
108	shell_egg	(59,208,20,21)	7	108.jpg
108	person	(14,0,103,114)	1	108.jpg
109	table	(0,112,101,142)	29	109.jpg
109	stove	(103,112,154,123)	30	109.jpg
109	pan	(190,78,67,107)	13	109.jpg
109	bowl	(56,113,45,40)	17	109.jpg
109	shell_egg	(59,208,20,21)	7	109.jpg
109	person	(20,0,103,114)	1	109.jpg
110	table	(0,112,101,142)	29	110.jpg
110	stove	(103,112,154,123)	30	110.jpg
110	pan	(190,78,67,107)	13	110.jpg
110	bowl	(56,113,45,40)	17	110.jpg
110	shell_egg	(59,208,20,21)	7	110.jpg
110	person	(25,0,99,114)	1	110.jpg
111	table	(0,112,101,142)	29	111.jpg
111	stove	(103,112,154,123)	30	111.jpg
111	pan	(190,78,67,107)	13	111.jpg
111	bowl	(56,113,45,40)	17	111.jpg
111	shell_egg	(59,208,20,21)	7	111.jpg
111	person	(26,0,98,114)	1	111.jpg
112	table	(0,112,101,142)	29	112.jpg
112	stove	(103,112,154,123)	30	112.jpg
112	pan	(190,78,67,107)	13	112.jpg
112	bowl	(56,113,45,40)	17	112.jpg
112	shell_egg	(59,208,20,21)	7	112.jpg
