Frame:	Label:	Points:	Bounding Box ID:	Frame path: data2/boiled-egg/
13	shell_egg	(73,204,23,22)	7	13.jpg
13	cutting_board	(9,116,50,54)	19	13.jpg
13	knife	(22,111,33,66)	22	13.jpg
13	pan_handle	(120,84,26,42)	15	13.jpg
13	pan	(186,115,70,70)	13	13.jpg
13	bowl	(55,112,43,40)	17	13.jpg
14	table	(0,112,101,142)	29	14.jpg
14	stove	(103,112,154,123)	30	14.jpg
14	shell_egg	(73,204,23,22)	7	14.jpg
14	cutting_board	(9,116,50,54)	19	14.jpg
14	knife	(22,111,33,66)	22	14.jpg
14	pan_handle	(120,84,26,42)	15	14.jpg
14	pan	(186,115,70,70)	13	14.jpg
14	bowl	(55,112,43,40)	17	14.jpg
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	shell_egg	(73,204,23,22)	7	15.jpg
15	cutting_board	(9,116,50,54)	19	15.jpg
15	knife	(22,111,33,66)	22	15.jpg
15	pan_handle	(120,84,26,42)	15	15.jpg
15	pan	(186,115,70,70)	13	15.jpg
15	bowl	(55,112,43,40)	17	15.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	shell_egg	(73,204,23,22)	7	16.jpg
16	cutting_board	(9,116,50,54)	19	16.jpg
16	knife	(22,111,33,66)	22	16.jpg
16	pan_handle	(120,84,26,42)	15	16.jpg
16	pan	(186,115,70,70)	13	16.jpg
16	bowl	(55,112,43,40)	17	16.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	shell_egg	(73,204,23,22)	7	17.jpg
17	cutting_board	(9,116,50,54)	19	17.jpg
17	knife	(22,111,33,66)	22	17.jpg
17	pan_handle	(120,84,26,42)	15	17.jpg
17	pan	(186,115,70,70)	13	17.jpg
17	bowl	(55,112,43,40)	17	17.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	shell_egg	(73,204,23,22)	7	18.jpg
18	cutting_board	(9,116,50,54)	19	18.jpg
18	knife	(22,111,33,66)	22	18.jpg
18	pan_handle	(120,84,26,42)	15	18.jpg
18	pan	(186,115,70,70)	13	18.jpg
18	bowl	(55,112,43,40)	17	18.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	shell_egg	(73,204,23,22)	7	19.jpg
19	cutting_board	(9,116,50,54)	19	19.jpg
19	knife	(22,111,33,66)	22	19.jpg
19	pan_handle	(120,84,26,42)	15	19.jpg
19	pan	(186,115,70,70)	13	19.jpg
19	bowl	(55,112,43,40)	17	19.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	shell_egg	(73,204,23,22)	7	20.jpg
20	cutting_board	(9,116,50,54)	19	20.jpg
20	knife	(22,111,33,66)	22	20.jpg
20	pan_handle	(120,84,26,42)	15	20.jpg
20	pan	(186,115,70,70)	13	20.jpg
20	bowl	(55,112,43,40)	17	20.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	shell_egg	(73,204,23,22)	7	21.jpg
21	cutting_board	(9,116,50,54)	19	21.jpg
21	knife	(22,111,33,66)	22	21.jpg
21	pan_handle	(120,84,26,42)	15	21.jpg
21	pan	(186,115,70,70)	13	21.jpg
21	bowl	(55,112,43,40)	17	21.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	shell_egg	(73,204,23,22)	7	22.jpg
22	cutting_board	(9,116,50,54)	19	22.jpg
22	knife	(22,111,33,66)	22	22.jpg
22	pan_handle	(120,84,26,42)	15	22.jpg
22	pan	(186,115,70,70)	13	22.jpg
22	bowl	(55,112,43,40)	17	22.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	shell_egg	(73,204,23,22)	7	23.jpg
23	cutting_board	(9,116,50,54)	19	23.jpg
23	knife	(22,111,33,66)	22	23.jpg
23	pan_handle	(120,84,26,42)	15	23.jpg
23	pan	(186,115,70,70)	13	23.jpg
23	bowl	(55,112,43,40)	17	23.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	shell_egg	(73,204,23,22)	7	24.jpg
24	cutting_board	(9,116,50,54)	19	24.jpg
24	knife	(22,111,33,66)	22	24.jpg
24	pan_handle	(120,84,26,42)	15	24.jpg
24	pan	(186,115,70,70)	13	24.jpg
24	bowl	(55,112,43,40)	17	24.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	shell_egg	(73,204,23,22)	7	25.jpg
25	cutting_board	(9,116,50,54)	19	25.jpg
25	knife	(22,111,33,66)	22	25.jpg
25	pan_handle	(120,84,26,42)	15	25.jpg
25	pan	(186,115,70,70)	13	25.jpg
25	bowl	(55,112,43,40)	17	25.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	shell_egg	(73,204,23,22)	7	26.jpg
26	cutting_board	(9,116,50,54)	19	26.jpg
26	knife	(22,111,33,66)	22	26.jpg
26	pan_handle	(120,84,26,42)	15	26.jpg
26	pan	(186,115,70,70)	13	26.jpg
26	bowl	(55,112,43,40)	17	26.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	shell_egg	(73,204,23,22)	7	27.jpg
27	cutting_board	(9,116,50,54)	19	27.jpg
27	knife	(22,111,33,66)	22	27.jpg
27	pan_handle	(120,84,26,42)	15	27.jpg
27	pan	(186,115,70,70)	13	27.jpg
27	bowl	(55,112,43,40)	17	27.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	shell_egg	(73,204,23,22)	7	28.jpg
28	cutting_board	(9,116,50,54)	19	28.jpg
28	knife	(22,111,33,66)	22	28.jpg
28	pan_handle	(120,84,26,42)	15	28.jpg
28	pan	(186,115,70,70)	13	28.jpg
28	bowl	(55,112,43,40)	17	28.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	shell_egg	(73,204,23,22)	7	29.jpg
29	cutting_board	(9,116,50,54)	19	29.jpg
29	knife	(22,111,33,66)	22	29.jpg
29	pan_handle	(120,84,26,42)	15	29.jpg
29	pan	(186,115,70,70)	13	29.jpg
29	bowl	(55,112,43,40)	17	29.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	shell_egg	(73,204,23,22)	7	30.jpg
30	cutting_board	(9,116,50,54)	19	30.jpg
30	knife	(22,111,33,66)	22	30.jpg
30	pan_handle	(120,84,26,42)	15	30.jpg
30	pan	(186,115,70,70)	13	30.jpg
30	bowl	(55,112,43,40)	17	30.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	shell_egg	(73,204,23,22)	7	31.jpg
31	cutting_board	(9,116,50,54)	19	31.jpg
31	knife	(22,111,33,66)	22	31.jpg
31	pan_handle	(120,84,26,42)	15	31.jpg
31	pan	(186,115,70,70)	13	31.jpg
31	bowl	(55,112,43,40)	17	31.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	shell_egg	(73,204,23,22)	7	32.jpg
32	cutting_board	(9,116,50,54)	19	32.jpg
32	knife	(22,111,33,66)	22	32.jpg
32	pan_handle	(120,84,26,42)	15	32.jpg
32	pan	(186,115,70,70)	13	32.jpg
32	bowl	(55,112,43,40)	17	32.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	shell_egg	(73,204,23,22)	7	33.jpg
33	cutting_board	(9,116,50,54)	19	33.jpg
33	knife	(22,111,33,66)	22	33.jpg
33	pan_handle	(120,84,26,42)	15	33.jpg
33	pan	(186,115,70,70)	13	33.jpg
33	bowl	(55,112,43,40)	17	33.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	shell_egg	(73,204,23,22)	7	34.jpg
34	cutting_board	(9,116,50,54)	19	34.jpg
34	knife	(22,111,33,66)	22	34.jpg
34	pan_handle	(120,84,26,42)	15	34.jpg
34	pan	(186,115,70,70)	13	34.jpg
34	bowl	(55,112,43,40)	17	34.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	shell_egg	(73,204,23,22)	7	35.jpg
35	cutting_board	(9,116,50,54)	19	35.jpg
35	knife	(22,111,33,66)	22	35.jpg
35	pan_handle	(120,84,26,42)	15	35.jpg
35	pan	(186,115,70,70)	13	35.jpg
35	bowl	(55,112,43,40)	17	35.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	shell_egg	(73,204,23,22)	7	36.jpg
36	cutting_board	(9,116,50,54)	19	36.jpg
36	knife	(22,111,33,66)	22	36.jpg
36	pan_handle	(120,84,26,42)	15	36.jpg
36	pan	(186,115,70,70)	13	36.jpg
36	bowl	(55,112,43,40)	17	36.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	shell_egg	(73,204,23,22)	7	37.jpg
37	cutting_board	(9,116,50,54)	19	37.jpg
37	knife	(22,111,33,66)	22	37.jpg
37	pan_handle	(120,84,26,42)	15	37.jpg
37	pan	(186,115,70,70)	13	37.jpg
37	bowl	(55,112,43,40)	17	37.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	shell_egg	(73,204,23,22)	7	38.jpg
38	cutting_board	(9,116,50,54)	19	38.jpg
38	knife	(22,111,33,66)	22	38.jpg
38	pan_handle	(120,84,26,42)	15	38.jpg
38	pan	(186,115,70,70)	13	38.jpg
38	bowl	(55,112,43,40)	17	38.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	shell_egg	(73,204,23,22)	7	39.jpg
39	cutting_board	(9,116,50,54)	19	39.jpg
39	knife	(22,111,33,66)	22	39.jpg
39	pan_handle	(120,84,26,42)	15	39.jpg
39	pan	(186,115,70,70)	13	39.jpg
39	bowl	(55,112,43,40)	17	39.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	shell_egg	(73,204,23,22)	7	40.jpg
40	cutting_board	(9,116,50,54)	19	40.jpg
40	knife	(22,111,33,66)	22	40.jpg
40	pan_handle	(120,84,26,42)	15	40.jpg
40	pan	(186,115,70,70)	13	40.jpg
40	bowl	(55,112,43,40)	17	40.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	shell_egg	(73,204,23,22)	7	41.jpg
41	cutting_board	(9,116,50,54)	19	41.jpg
41	knife	(22,111,33,66)	22	41.jpg
41	pan_handle	(120,84,26,42)	15	41.jpg
41	pan	(186,115,70,70)	13	41.jpg
41	bowl	(55,112,43,40)	17	41.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	shell_egg	(73,204,23,22)	7	42.jpg
42	cutting_board	(9,116,50,54)	19	42.jpg
42	knife	(22,111,33,66)	22	42.jpg
42	pan_handle	(120,84,26,42)	15	42.jpg
42	pan	(186,115,70,70)	13	42.jpg
42	bowl	(55,112,43,40)	17	42.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	shell_egg	(73,204,23,22)	7	43.jpg
43	cutting_board	(9,116,50,54)	19	43.jpg
43	knife	(22,111,33,66)	22	43.jpg
43	pan_handle	(120,84,26,42)	15	43.jpg
43	pan	(186,115,70,70)	13	43.jpg
43	bowl	(55,112,43,40)	17	43.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	shell_egg	(73,204,23,22)	7	44.jpg
44	cutting_board	(9,116,50,54)	19	44.jpg
44	knife	(22,111,33,66)	22	44.jpg
44	pan_handle	(120,84,26,42)	15	44.jpg
44	pan	(186,115,70,70)	13	44.jpg
44	bowl	(55,112,43,40)	17	44.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	shell_egg	(73,204,23,22)	7	45.jpg
45	cutting_board	(9,116,50,54)	19	45.jpg
45	knife	(22,111,33,66)	22	45.jpg
45	pan_handle	(120,84,26,42)	15	45.jpg
45	pan	(186,115,70,70)	13	45.jpg
45	bowl	(55,112,43,40)	17	45.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	shell_egg	(73,204,23,22)	7	46.jpg
46	cutting_board	(9,116,50,54)	19	46.jpg
46	knife	(22,111,33,66)	22	46.jpg
46	pan_handle	(120,84,26,42)	15	46.jpg
46	pan	(186,115,70,70)	13	46.jpg
46	bowl	(55,112,43,40)	17	46.jpg
47	table	(0,112,101,142)	29	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	shell_egg	(73,204,23,22)	7	47.jpg
47	cutting_board	(9,116,50,54)	19	47.jpg
47	knife	(22,111,33,66)	22	47.jpg
47	pan_handle	(120,84,26,42)	15	47.jpg
47	pan	(186,115,70,70)	13	47.jpg
47	bowl	(55,112,43,40)	17	47.jpg
48	table	(0,112,101,142)	29	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	shell_egg	(73,204,23,22)	7	48.jpg
48	cutting_board	(9,116,50,54)	19	48.jpg
48	knife	(22,111,33,66)	22	48.jpg
48	pan_handle	(120,84,26,42)	15	48.jpg
48	pan	(186,115,70,70)	13	48.jpg
48	bowl	(55,112,43,40)	17	48.jpg
49	table	(0,112,101,142)	29	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	shell_egg	(73,204,23,22)	7	49.jpg
49	cutting_board	(9,116,50,54)	19	49.jpg
49	knife	(22,111,33,66)	22	49.jpg
49	pan_handle	(120,84,26,42)	15	49.jpg
49	pan	(186,115,70,70)	13	49.jpg
49	bowl	(55,112,43,40)	17	49.jpg
50	table	(0,112,101,142)	29	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	shell_egg	(73,204,23,22)	7	50.jpg
50	cutting_board	(9,116,50,54)	19	50.jpg
50	knife	(22,111,33,66)	22	50.jpg
50	pan_handle	(120,84,26,42)	15	50.jpg
50	pan	(186,115,70,70)	13	50.jpg
50	bowl	(55,112,43,40)	17	50.jpg
51	table	(0,112,101,142)	29	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	shell_egg	(73,204,23,22)	7	51.jpg
51	cutting_board	(9,116,50,54)	19	51.jpg
51	knife	(22,111,33,66)	22	51.jpg
51	pan_handle	(120,84,26,42)	15	51.jpg
51	pan	(186,115,70,70)	13	51.jpg
51	bowl	(55,112,43,40)	17	51.jpg
52	table	(0,112,101,142)	29	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	shell_egg	(73,204,23,22)	7	52.jpg
52	cutting_board	(9,116,50,54)	19	52.jpg
52	knife	(22,111,33,66)	22	52.jpg
52	pan_handle	(120,84,26,42)	15	52.jpg
52	pan	(186,115,70,70)	13	52.jpg
52	bowl	(55,112,43,40)	17	52.jpg
53	table	(0,112,101,142)	29	53.jpg
53	stove	(103,112,154,123)	30	53.jpg
53	shell_egg	(73,204,23,22)	7	53.jpg
53	cutting_board	(9,116,50,54)	19	53.jpg
53	knife	(22,111,33,66)	22	53.jpg
53	pan_handle	(120,84,26,42)	15	53.jpg
53	pan	(186,115,70,70)	13	53.jpg
53	bowl	(55,112,43,40)	17	53.jpg
54	table	(0,112,101,142)	29	54.jpg
54	stove	(103,112,154,123)	30	54.jpg
54	shell_egg	(73,204,23,22)	7	54.jpg
54	cutting_board	(9,116,50,54)	19	54.jpg
54	knife	(22,111,33,66)	22	54.jpg
54	pan_handle	(120,84,26,42)	15	54.jpg
54	pan	(186,115,70,70)	13	54.jpg
54	bowl	(55,112,43,40)	17	54.jpg
55	table	(0,112,101,142)	29	55.jpg
55	stove	(103,112,154,123)	30	55.jpg
55	shell_egg	(73,204,23,22)	7	55.jpg
55	cutting_board	(9,116,50,54)	19	55.jpg
55	knife	(22,111,33,66)	22	55.jpg
55	pan_handle	(120,84,26,42)	15	55.jpg
55	pan	(186,115,70,70)	13	55.jpg
55	bowl	(55,112,43,40)	17	55.jpg
56	table	(0,112,101,142)	29	56.jpg
56	stove	(103,112,154,123)	30	56.jpg
56	shell_egg	(73,204,23,22)	7	56.jpg
56	cutting_board	(9,116,50,54)	19	56.jpg
56	knife	(22,111,33,66)	22	56.jpg
56	pan_handle	(120,84,26,42)	15	56.jpg
56	pan	(186,115,70,70)	13	56.jpg
56	bowl	(55,112,43,40)	17	56.jpg
57	table	(0,112,101,142)	29	57.jpg
57	stove	(103,112,154,123)	30	57.jpg
57	shell_egg	(73,204,23,22)	7	57.jpg
57	cutting_board	(9,116,50,54)	19	57.jpg
57	knife	(22,111,33,66)	22	57.jpg
57	pan_handle	(120,84,26,42)	15	57.jpg
57	pan	(186,115,70,70)	13	57.jpg
57	bowl	(55,112,43,40)	17	57.jpg
58	table	(0,112,101,142)	29	58.jpg
58	stove	(103,112,154,123)	30	58.jpg
58	shell_egg	(73,204,23,22)	7	58.jpg
58	cutting_board	(9,116,50,54)	19	58.jpg
58	knife	(22,111,33,66)	22	58.jpg
58	pan_handle	(120,84,26,42)	15	58.jpg
58	pan	(186,115,70,70)	13	58.jpg
58	bowl	(55,112,43,40)	17	58.jpg
59	table	(0,112,101,142)	29	59.jpg
59	stove	(103,112,154,123)	30	59.jpg
59	shell_egg	(73,204,23,22)	7	59.jpg
59	cutting_board	(9,116,50,54)	19	59.jpg
59	knife	(22,111,33,66)	22	59.jpg
59	pan_handle	(120,84,26,42)	15	59.jpg
59	pan	(186,115,70,70)	13	59.jpg
59	bowl	(55,112,43,40)	17	59.jpg
60	table	(0,112,101,142)	29	60.jpg
60	stove	(103,112,154,123)	30	60.jpg
60	shell_egg	(73,204,23,22)	7	60.jpg
60	cutting_board	(9,116,50,54)	19	60.jpg
60	knife	(22,111,33,66)	22	60.jpg
60	pan_handle	(120,84,26,42)	15	60.jpg
60	pan	(186,115,70,70)	13	60.jpg
60	bowl	(55,112,43,40)	17	60.jpg
61	table	(0,112,101,142)	29	61.jpg
61	stove	(103,112,154,123)	30	61.jpg
61	shell_egg	(73,204,23,22)	7	61.jpg
61	cutting_board	(9,116,50,54)	19	61.jpg
61	knife	(22,111,33,66)	22	61.jpg
61	pan_handle	(120,84,26,42)	15	61.jpg
61	pan	(186,115,70,70)	13	61.jpg
61	bowl	(55,112,43,40)	17	61.jpg
62	table	(0,112,101,142)	29	62.jpg
62	stove	(103,112,154,123)	30	62.jpg
62	shell_egg	(73,204,23,22)	7	62.jpg
62	cutting_board	(9,116,50,54)	19	62.jpg
62	knife	(22,111,33,66)	22	62.jpg
62	pan_handle	(120,84,26,42)	15	62.jpg
62	pan	(186,115,70,70)	13	62.jpg
62	bowl	(55,112,43,40)	17	62.jpg
63	table	(0,112,101,142)	29	63.jpg
63	stove	(103,112,154,123)	30	63.jpg
63	shell_egg	(73,204,23,22)	7	63.jpg
63	cutting_board	(9,116,50,54)	19	63.jpg
63	knife	(22,111,33,66)	22	63.jpg
63	pan_handle	(120,84,26,42)	15	63.jpg
63	pan	(186,115,70,70)	13	63.jpg
63	bowl	(55,112,43,40)	17	63.jpg
64	table	(0,112,101,142)	29	64.jpg
64	stove	(103,112,154,123)	30	64.jpg
64	shell_egg	(73,204,23,22)	7	64.jpg
64	cutting_board	(9,116,50,54)	19	64.jpg
64	knife	(22,111,33,66)	22	64.jpg
64	pan_handle	(120,84,26,42)	15	64.jpg
64	pan	(186,115,70,70)	13	64.jpg
64	bowl	(55,112,43,40)	17	64.jpg
65	table	(0,112,101,142)	29	65.jpg
65	stove	(103,112,154,123)	30	65.jpg
65	shell_egg	(73,204,23,22)	7	65.jpg
65	cutting_board	(9,116,50,54)	19	65.jpg
65	knife	(22,111,33,66)	22	65.jpg
65	pan_handle	(120,84,26,42)	15	65.jpg
65	pan	(186,115,70,70)	13	65.jpg
65	bowl	(55,112,43,40)	17	65.jpg
66	table	(0,112,101,142)	29	66.jpg
66	stove	(103,112,154,123)	30	66.jpg
66	shell_egg	(73,204,23,22)	7	66.jpg
66	cutting_board	(9,116,50,54)	19	66.jpg
66	knife	(22,111,33,66)	22	66.jpg
66	pan_handle	(120,84,26,42)	15	66.jpg
66	pan	(186,115,70,70)	13	66.jpg
66	bowl	(55,112,43,40)	17	66.jpg
67	table	(0,112,101,142)	29	67.jpg
67	stove	(103,112,154,123)	30	67.jpg
67	shell_egg	(73,204,23,22)	7	67.jpg
67	cutting_board	(9,116,50,54)	19	67.jpg
67	knife	(22,111,33,66)	22	67.jpg
67	pan_handle	(120,84,26,42)	15	67.jpg
67	pan	(186,115,70,70)	13	67.jpg
67	bowl	(55,112,43,40)	17	67.jpg
68	table	(0,112,101,142)	29	68.jpg
68	stove	(103,112,154,123)	30	68.jpg
68	shell_egg	(73,204,23,22)	7	68.jpg
68	cutting_board	(9,116,50,54)	19	68.jpg
68	knife	(22,111,33,66)	22	68.jpg
68	pan_handle	(120,84,26,42)	15	68.jpg
68	pan	(186,115,70,70)	13	68.jpg
68	bowl	(55,112,43,40)	17	68.jpg
69	table	(0,112,101,142)	29	69.jpg
69	stove	(103,112,154,123)	30	69.jpg
69	shell_egg	(73,204,23,22)	7	69.jpg
69	cutting_board	(9,116,50,54)	19	69.jpg
69	knife	(22,111,33,66)	22	69.jpg
69	pan_handle	(120,84,26,42)	15	69.jpg
69	pan	(186,115,70,70)	13	69.jpg
69	bowl	(55,112,43,40)	17	69.jpg
70	table	(0,112,101,142)	29	70.jpg
70	stove	(103,112,154,123)	30	70.jpg
70	shell_egg	(73,204,23,22)	7	70.jpg
70	cutting_board	(9,116,50,54)	19	70.jpg
70	knife	(22,111,33,66)	22	70.jpg
70	pan_handle	(120,84,26,42)	15	70.jpg
70	pan	(186,115,70,70)	13	70.jpg
70	bowl	(55,112,43,40)	17	70.jpg
71	table	(0,112,101,142)	29	71.jpg
71	stove	(103,112,154,123)	30	71.jpg
71	shell_egg	(73,204,23,22)	7	71.jpg
71	cutting_board	(9,116,50,54)	19	71.jpg
71	knife	(22,111,33,66)	22	71.jpg
71	pan_handle	(120,84,26,42)	15	71.jpg
71	pan	(186,115,70,70)	13	71.jpg
71	bowl	(55,112,43,40)	17	71.jpg
72	table	(0,112,101,142)	29	72.jpg
