Frame:	Label:	Points:	Bounding Box ID:	Frame path: data4/scrambled-egg/
10	frying_pan	(100,88,83,103)	14	10.jpg
10	cutting_board	(4,115,58,64)	19	10.jpg
10	bowl	(49,118,44,42)	17	10.jpg
10	shell_egg	(58,224,23,22)	7	10.jpg
10	milk_carton	(0,217,21,35)	23	10.jpg
10	saltshaker	(20,170,38,58)	26	10.jpg
10	spoon	(36,185,18,34)	27	10.jpg
10	oil_bottle	(0,171,17,36)	24	10.jpg
11	table	(0,112,101,142)	29	11.jpg
11	stove	(103,112,154,123)	30	11.jpg
11	frying_pan	(100,88,83,103)	14	11.jpg
11	cutting_board	(4,115,58,64)	19	11.jpg
11	bowl	(49,118,44,42)	17	11.jpg
11	shell_egg	(58,224,23,22)	7	11.jpg
11	milk_carton	(0,217,21,35)	23	11.jpg
11	saltshaker	(20,170,38,58)	26	11.jpg
11	spoon	(36,185,18,34)	27	11.jpg
11	oil_bottle	(0,171,17,36)	24	11.jpg
12	table	(0,112,101,142)	29	12.jpg
12	stove	(103,112,154,123)	30	12.jpg
12	frying_pan	(100,88,83,103)	14	12.jpg
12	cutting_board	(4,115,58,64)	19	12.jpg
12	bowl	(49,118,44,42)	17	12.jpg
12	shell_egg	(58,224,23,22)	7	12.jpg
12	milk_carton	(0,217,21,35)	23	12.jpg
12	saltshaker	(20,170,38,58)	26	12.jpg
12	spoon	(36,185,18,34)	27	12.jpg
12	oil_bottle	(0,171,17,36)	24	12.jpg
13	table	(0,112,101,142)	29	13.jpg
13	stove	(103,112,154,123)	30	13.jpg
13	frying_pan	(100,88,83,103)	14	13.jpg
13	cutting_board	(4,115,58,64)	19	13.jpg
13	bowl	(49,118,44,42)	17	13.jpg
13	shell_egg	(58,224,23,22)	7	13.jpg
13	milk_carton	(0,217,21,35)	23	13.jpg
13	saltshaker	(20,170,38,58)	26	13.jpg
13	spoon	(36,185,18,34)	27	13.jpg
13	oil_bottle	(0,171,17,36)	24	13.jpg
14	table	(0,112,101,142)	29	14.jpg
14	stove	(103,112,154,123)	30	14.jpg
14	frying_pan	(100,88,83,103)	14	14.jpg
14	cutting_board	(4,115,58,64)	19	14.jpg
14	bowl	(49,118,44,42)	17	14.jpg
14	shell_egg	(58,224,23,22)	7	14.jpg
14	milk_carton	(0,217,21,35)	23	14.jpg
14	saltshaker	(20,170,38,58)	26	14.jpg
14	spoon	(36,185,18,34)	27	14.jpg
14	oil_bottle	(0,171,17,36)	24	14.jpg
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	frying_pan	(100,88,83,103)	14	15.jpg
15	cutting_board	(4,115,58,64)	19	15.jpg
15	bowl	(49,118,44,42)	17	15.jpg
15	shell_egg	(58,224,23,22)	7	15.jpg
15	milk_carton	(0,217,21,35)	23	15.jpg
15	saltshaker	(20,170,38,58)	26	15.jpg
15	spoon	(36,185,18,34)	27	15.jpg
15	oil_bottle	(0,171,17,36)	24	15.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	frying_pan	(100,88,83,103)	14	16.jpg
16	cutting_board	(4,115,58,64)	19	16.jpg
16	bowl	(49,118,44,42)	17	16.jpg
16	shell_egg	(58,224,23,22)	7	16.jpg
16	milk_carton	(0,217,21,35)	23	16.jpg
16	saltshaker	(20,170,38,58)	26	16.jpg
16	spoon	(36,185,18,34)	27	16.jpg
16	oil_bottle	(0,171,17,36)	24	16.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	frying_pan	(100,88,83,103)	14	17.jpg
17	cutting_board	(4,115,58,64)	19	17.jpg
17	bowl	(49,118,44,42)	17	17.jpg
17	shell_egg	(58,224,23,22)	7	17.jpg
17	milk_carton	(0,217,21,35)	23	17.jpg
17	saltshaker	(20,170,38,58)	26	17.jpg
17	spoon	(36,185,18,34)	27	17.jpg
17	oil_bottle	(0,171,17,36)	24	17.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	frying_pan	(100,88,83,103)	14	18.jpg
18	cutting_board	(4,115,58,64)	19	18.jpg
18	bowl	(49,118,44,42)	17	18.jpg
18	shell_egg	(58,224,23,22)	7	18.jpg
18	milk_carton	(0,217,21,35)	23	18.jpg
18	saltshaker	(20,170,38,58)	26	18.jpg
18	spoon	(36,185,18,34)	27	18.jpg
18	oil_bottle	(0,171,17,36)	24	18.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	frying_pan	(100,88,83,103)	14	19.jpg
19	cutting_board	(4,115,58,64)	19	19.jpg
19	bowl	(49,118,44,42)	17	19.jpg
19	shell_egg	(58,224,23,22)	7	19.jpg
19	milk_carton	(0,217,21,35)	23	19.jpg
19	saltshaker	(20,170,38,58)	26	19.jpg
19	spoon	(36,185,18,34)	27	19.jpg
19	oil_bottle	(0,171,17,36)	24	19.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	frying_pan	(100,88,83,103)	14	20.jpg
20	cutting_board	(4,115,58,64)	19	20.jpg
20	bowl	(49,118,44,42)	17	20.jpg
20	shell_egg	(58,224,23,22)	7	20.jpg
20	milk_carton	(0,217,21,35)	23	20.jpg
20	saltshaker	(20,170,38,58)	26	20.jpg
20	spoon	(36,185,18,34)	27	20.jpg
20	oil_bottle	(0,171,17,36)	24	20.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	frying_pan	(100,88,83,103)	14	21.jpg
21	cutting_board	(4,115,58,64)	19	21.jpg
21	bowl	(49,118,44,42)	17	21.jpg
21	shell_egg	(58,224,23,22)	7	21.jpg
21	milk_carton	(0,217,21,35)	23	21.jpg
21	saltshaker	(20,170,38,58)	26	21.jpg
21	spoon	(36,185,18,34)	27	21.jpg
21	oil_bottle	(0,171,17,36)	24	21.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	frying_pan	(100,88,83,103)	14	22.jpg
22	cutting_board	(4,115,58,64)	19	22.jpg
22	bowl	(49,118,44,42)	17	22.jpg
22	shell_egg	(58,224,23,22)	7	22.jpg
22	milk_carton	(0,217,21,35)	23	22.jpg
22	saltshaker	(20,170,38,58)	26	22.jpg
22	spoon	(36,185,18,34)	27	22.jpg
22	oil_bottle	(0,171,17,36)	24	22.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	frying_pan	(100,88,83,103)	14	23.jpg
23	cutting_board	(4,115,58,64)	19	23.jpg
23	bowl	(49,118,44,42)	17	23.jpg
23	shell_egg	(58,224,23,22)	7	23.jpg
23	milk_carton	(0,217,21,35)	23	23.jpg
23	saltshaker	(20,170,38,58)	26	23.jpg
23	spoon	(36,185,18,34)	27	23.jpg
23	oil_bottle	(0,171,17,36)	24	23.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	frying_pan	(100,88,83,103)	14	24.jpg
24	cutting_board	(4,115,58,64)	19	24.jpg
24	bowl	(49,118,44,42)	17	24.jpg
24	shell_egg	(58,224,23,22)	7	24.jpg
24	milk_carton	(0,217,21,35)	23	24.jpg
24	saltshaker	(20,170,38,58)	26	24.jpg
24	spoon	(36,185,18,34)	27	24.jpg
24	oil_bottle	(0,171,17,36)	24	24.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	frying_pan	(100,88,83,103)	14	25.jpg
25	cutting_board	(4,115,58,64)	19	25.jpg
25	bowl	(49,118,44,42)	17	25.jpg
25	shell_egg	(58,224,23,22)	7	25.jpg
25	milk_carton	(0,217,21,35)	23	25.jpg
25	saltshaker	(20,170,38,58)	26	25.jpg
25	spoon	(36,185,18,34)	27	25.jpg
25	oil_bottle	(0,171,17,36)	24	25.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	frying_pan	(100,88,83,103)	14	26.jpg
26	cutting_board	(4,115,58,64)	19	26.jpg
26	bowl	(49,118,44,42)	17	26.jpg
26	shell_egg	(58,224,23,22)	7	26.jpg
26	milk_carton	(0,217,21,35)	23	26.jpg
26	saltshaker	(20,170,38,58)	26	26.jpg
26	spoon	(36,185,18,34)	27	26.jpg
26	oil_bottle	(0,171,17,36)	24	26.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	frying_pan	(100,88,83,103)	14	27.jpg
27	cutting_board	(4,115,58,64)	19	27.jpg
27	bowl	(49,118,44,42)	17	27.jpg
27	shell_egg	(58,224,23,22)	7	27.jpg
27	milk_carton	(0,217,21,35)	23	27.jpg
27	saltshaker	(20,170,38,58)	26	27.jpg
27	spoon	(36,185,18,34)	27	27.jpg
27	oil_bottle	(0,171,17,36)	24	27.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	frying_pan	(100,88,83,103)	14	28.jpg
28	cutting_board	(4,115,58,64)	19	28.jpg
28	bowl	(49,118,44,42)	17	28.jpg
28	shell_egg	(58,224,23,22)	7	28.jpg
28	milk_carton	(0,217,21,35)	23	28.jpg
28	saltshaker	(20,170,38,58)	26	28.jpg
28	spoon	(36,185,18,34)	27	28.jpg
28	oil_bottle	(0,171,17,36)	24	28.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	frying_pan	(100,88,83,103)	14	29.jpg
29	cutting_board	(4,115,58,64)	19	29.jpg
29	bowl	(49,118,44,42)	17	29.jpg
29	shell_egg	(58,224,23,22)	7	29.jpg
29	milk_carton	(0,217,21,35)	23	29.jpg
29	saltshaker	(20,170,38,58)	26	29.jpg
29	spoon	(36,185,18,34)	27	29.jpg
29	oil_bottle	(0,171,17,36)	24	29.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	frying_pan	(100,88,83,103)	14	30.jpg
30	cutting_board	(4,115,58,64)	19	30.jpg
30	bowl	(49,118,44,42)	17	30.jpg
30	shell_egg	(58,224,23,22)	7	30.jpg
30	milk_carton	(0,217,21,35)	23	30.jpg
30	saltshaker	(20,170,38,58)	26	30.jpg
30	spoon	(36,185,18,34)	27	30.jpg
30	oil_bottle	(0,171,17,36)	24	30.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	frying_pan	(100,88,83,103)	14	31.jpg
31	cutting_board	(4,115,58,64)	19	31.jpg
31	bowl	(49,118,44,42)	17	31.jpg
31	shell_egg	(58,224,23,22)	7	31.jpg
31	milk_carton	(0,217,21,35)	23	31.jpg
31	saltshaker	(20,170,38,58)	26	31.jpg
31	spoon	(36,185,18,34)	27	31.jpg
31	oil_bottle	(0,171,17,36)	24	31.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	frying_pan	(100,88,83,103)	14	32.jpg
32	cutting_board	(4,115,58,64)	19	32.jpg
32	bowl	(49,118,44,42)	17	32.jpg
32	shell_egg	(58,224,23,22)	7	32.jpg
32	milk_carton	(0,217,21,35)	23	32.jpg
32	saltshaker	(20,170,38,58)	26	32.jpg
32	spoon	(36,185,18,34)	27	32.jpg
32	oil_bottle	(0,171,17,36)	24	32.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	frying_pan	(100,88,83,103)	14	33.jpg
33	cutting_board	(4,115,58,64)	19	33.jpg
33	bowl	(49,118,44,42)	17	33.jpg
33	shell_egg	(58,224,23,22)	7	33.jpg
33	milk_carton	(0,217,21,35)	23	33.jpg
33	saltshaker	(20,170,38,58)	26	33.jpg
33	spoon	(36,185,18,34)	27	33.jpg
33	oil_bottle	(0,171,17,36)	24	33.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	frying_pan	(100,88,83,103)	14	34.jpg
34	cutting_board	(4,115,58,64)	19	34.jpg
34	bowl	(49,118,44,42)	17	34.jpg
34	shell_egg	(58,224,23,22)	7	34.jpg
34	milk_carton	(0,217,21,35)	23	34.jpg
34	saltshaker	(20,170,38,58)	26	34.jpg
34	spoon	(36,185,18,34)	27	34.jpg
34	oil_bottle	(0,171,17,36)	24	34.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	frying_pan	(100,88,83,103)	14	35.jpg
35	cutting_board	(4,115,58,64)	19	35.jpg
35	bowl	(49,118,44,42)	17	35.jpg
35	shell_egg	(58,224,23,22)	7	35.jpg
35	milk_carton	(0,217,21,35)	23	35.jpg
35	saltshaker	(20,170,38,58)	26	35.jpg
35	spoon	(36,185,18,34)	27	35.jpg
35	oil_bottle	(0,171,17,36)	24	35.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	frying_pan	(100,88,83,103)	14	36.jpg
36	cutting_board	(4,115,58,64)	19	36.jpg
36	bowl	(49,118,44,42)	17	36.jpg
36	shell_egg	(58,224,23,22)	7	36.jpg
36	milk_carton	(0,217,21,35)	23	36.jpg
36	saltshaker	(20,170,38,58)	26	36.jpg
36	spoon	(36,185,18,34)	27	36.jpg
36	oil_bottle	(0,171,17,36)	24	36.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	frying_pan	(100,88,83,103)	14	37.jpg
37	cutting_board	(4,115,58,64)	19	37.jpg
37	bowl	(49,118,44,42)	17	37.jpg
37	shell_egg	(58,224,23,22)	7	37.jpg
37	milk_carton	(0,217,21,35)	23	37.jpg
37	saltshaker	(20,170,38,58)	26	37.jpg
37	spoon	(36,185,18,34)	27	37.jpg
37	oil_bottle	(0,171,17,36)	24	37.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	frying_pan	(100,88,83,103)	14	38.jpg
38	cutting_board	(4,115,58,64)	19	38.jpg
38	bowl	(49,118,44,42)	17	38.jpg
38	shell_egg	(58,224,23,22)	7	38.jpg
38	milk_carton	(0,217,21,35)	23	38.jpg
38	saltshaker	(20,170,38,58)	26	38.jpg
38	spoon	(36,185,18,34)	27	38.jpg
38	oil_bottle	(0,171,17,36)	24	38.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	frying_pan	(100,88,83,103)	14	39.jpg
39	cutting_board	(4,115,58,64)	19	39.jpg
39	bowl	(49,118,44,42)	17	39.jpg
39	shell_egg	(58,224,23,22)	7	39.jpg
39	milk_carton	(0,217,21,35)	23	39.jpg
39	saltshaker	(20,170,38,58)	26	39.jpg
39	spoon	(36,185,18,34)	27	39.jpg
39	oil_bottle	(0,171,17,36)	24	39.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	frying_pan	(100,88,83,103)	14	40.jpg
40	cutting_board	(4,115,58,64)	19	40.jpg
40	bowl	(49,118,44,42)	17	40.jpg
40	shell_egg	(58,224,23,22)	7	40.jpg
40	milk_carton	(0,217,21,35)	23	40.jpg
40	saltshaker	(20,170,38,58)	26	40.jpg
40	spoon	(36,185,18,34)	27	40.jpg
40	oil_bottle	(0,171,17,36)	24	40.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	frying_pan	(100,88,83,103)	14	41.jpg
41	cutting_board	(4,115,58,64)	19	41.jpg
41	bowl	(49,118,44,42)	17	41.jpg
41	shell_egg	(58,224,23,22)	7	41.jpg
41	milk_carton	(0,217,21,35)	23	41.jpg
41	saltshaker	(20,170,38,58)	26	41.jpg
41	spoon	(36,185,18,34)	27	41.jpg
41	oil_bottle	(0,171,17,36)	24	41.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	frying_pan	(100,88,83,103)	14	42.jpg
42	cutting_board	(4,115,58,64)	19	42.jpg
42	bowl	(49,118,44,42)	17	42.jpg
42	shell_egg	(58,224,23,22)	7	42.jpg
42	milk_carton	(0,217,21,35)	23	42.jpg
42	saltshaker	(20,170,38,58)	26	42.jpg
42	spoon	(36,185,18,34)	27	42.jpg
42	oil_bottle	(0,171,17,36)	24	42.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	frying_pan	(100,88,83,103)	14	43.jpg
43	cutting_board	(4,115,58,64)	19	43.jpg
43	bowl	(49,118,44,42)	17	43.jpg
43	shell_egg	(58,224,23,22)	7	43.jpg
43	milk_carton	(0,217,21,35)	23	43.jpg
43	saltshaker	(20,170,38,58)	26	43.jpg
43	spoon	(36,185,18,34)	27	43.jpg
43	oil_bottle	(0,171,17,36)	24	43.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	frying_pan	(100,88,83,103)	14	44.jpg
44	cutting_board	(4,115,58,64)	19	44.jpg
44	bowl	(49,118,44,42)	17	44.jpg
44	shell_egg	(58,224,23,22)	7	44.jpg
44	milk_carton	(0,217,21,35)	23	44.jpg
44	saltshaker	(20,170,38,58)	26	44.jpg
44	spoon	(36,185,18,34)	27	44.jpg
44	oil_bottle	(0,171,17,36)	24	44.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	frying_pan	(100,88,83,103)	14	45.jpg
45	cutting_board	(4,115,58,64)	19	45.jpg
45	bowl	(49,118,44,42)	17	45.jpg
45	shell_egg	(58,224,23,22)	7	45.jpg
45	milk_carton	(0,217,21,35)	23	45.jpg
45	saltshaker	(20,170,38,58)	26	45.jpg
45	spoon	(36,185,18,34)	27	45.jpg
45	oil_bottle	(0,171,17,36)	24	45.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	frying_pan	(100,88,83,103)	14	46.jpg
46	cutting_board	(4,115,58,64)	19	46.jpg
46	bowl	(49,118,44,42)	17	46.jpg
46	shell_egg	(58,224,23,22)	7	46.jpg
46	milk_carton	(0,217,21,35)	23	46.jpg
46	saltshaker	(20,170,38,58)	26	46.jpg
46	spoon	(36,185,18,34)	27	46.jpg
46	oil_bottle	(0,171,17,36)	24	46.jpg
47	table	(0,112,101,142)	29	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	frying_pan	(100,88,83,103)	14	47.jpg
47	cutting_board	(4,115,58,64)	19	47.jpg
47	bowl	(49,118,44,42)	17	47.jpg
47	shell_egg	(58,224,23,22)	7	47.jpg
47	milk_carton	(0,217,21,35)	23	47.jpg
47	saltshaker	(20,170,38,58)	26	47.jpg
47	spoon	(36,185,18,34)	27	47.jpg
47	oil_bottle	(0,171,17,36)	24	47.jpg
48	table	(0,112,101,142)	29	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	frying_pan	(100,88,83,103)	14	48.jpg
48	cutting_board	(4,115,58,64)	19	48.jpg
48	bowl	(49,118,44,42)	17	48.jpg
48	shell_egg	(58,224,23,22)	7	48.jpg
48	milk_carton	(0,217,21,35)	23	48.jpg
48	saltshaker	(20,170,38,58)	26	48.jpg
48	spoon	(36,185,18,34)	27	48.jpg
48	oil_bottle	(0,171,17,36)	24	48.jpg
49	table	(0,112,101,142)	29	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	frying_pan	(100,88,83,103)	14	49.jpg
49	cutting_board	(4,115,58,64)	19	49.jpg
49	bowl	(49,118,44,42)	17	49.jpg
49	shell_egg	(58,224,23,22)	7	49.jpg
49	milk_carton	(0,217,21,35)	23	49.jpg
49	saltshaker	(20,170,38,58)	26	49.jpg
49	spoon	(36,185,18,34)	27	49.jpg
49	oil_bottle	(0,171,17,36)	24	49.jpg
50	table	(0,112,101,142)	29	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	frying_pan	(100,88,83,103)	14	50.jpg
50	cutting_board	(4,115,58,64)	19	50.jpg
50	bowl	(49,118,44,42)	17	50.jpg
50	shell_egg	(58,224,23,22)	7	50.jpg
50	milk_carton	(0,217,21,35)	23	50.jpg
50	saltshaker	(20,170,38,58)	26	50.jpg
50	spoon	(36,185,18,34)	27	50.jpg
50	oil_bottle	(0,171,17,36)	24	50.jpg
51	table	(0,112,101,142)	29	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	frying_pan	(100,88,83,103)	14	51.jpg
51	cutting_board	(4,115,58,64)	19	51.jpg
51	bowl	(49,118,44,42)	17	51.jpg
51	shell_egg	(58,224,23,22)	7	51.jpg
51	milk_carton	(0,217,21,35)	23	51.jpg
51	saltshaker	(20,170,38,58)	26	51.jpg
51	spoon	(36,185,18,34)	27	51.jpg
51	oil_bottle	(0,171,17,36)	24	51.jpg
52	table	(0,112,101,142)	29	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	frying_pan	(100,88,83,103)	14	52.jpg
52	cutting_board	(4,115,58,64)	19	52.jpg
52	bowl	(49,118,44,42)	17	52.jpg
52	shell_egg	(58,224,23,22)	7	52.jpg
52	milk_carton	(0,217,21,35)	23	52.jpg
52	saltshaker	(20,170,38,58)	26	52.jpg
52	spoon	(36,185,18,34)	27	52.jpg
52	oil_bottle	(0,171,17,36)	24	52.jpg
53	table	(0,112,101,142)	29	53.jpg
53	stove	(103,112,154,123)	30	53.jpg
53	frying_pan	(100,88,83,103)	14	53.jpg
53	cutting_board	(4,115,58,64)	19	53.jpg
53	bowl	(49,118,44,42)	17	53.jpg
53	shell_egg	(58,224,23,22)	7	53.jpg
53	milk_carton	(0,217,21,35)	23	53.jpg
53	saltshaker	(20,170,38,58)	26	53.jpg
53	spoon	(36,185,18,34)	27	53.jpg
53	oil_bottle	(0,171,17,36)	24	53.jpg
54	table	(0,112,101,142)	29	54.jpg
54	stove	(103,112,154,123)	30	54.jpg
54	frying_pan	(100,88,83,103)	14	54.jpg
54	cutting_board	(4,115,58,64)	19	54.jpg
54	bowl	(49,118,44,42)	17	54.jpg
54	shell_egg	(58,224,23,22)	7	54.jpg
54	milk_carton	(0,217,21,35)	23	54.jpg
54	saltshaker	(20,170,38,58)	26	54.jpg
54	spoon	(36,185,18,34)	27	54.jpg
54	oil_bottle	(0,171,17,36)	24	54.jpg
55	table	(0,112,101,142)	29	55.jpg
55	stove	(103,112,154,123)	30	55.jpg
55	frying_pan	(100,88,83,103)	14	55.jpg
55	cutting_board	(4,115,58,64)	19	55.jpg
55	bowl	(49,118,44,42)	17	55.jpg
55	shell_egg	(58,224,23,22)	7	55.jpg
