Frame:	Label:	Points:	Bounding Box ID:	Frame path: data2/ham-egg/
10	frying_pan	(103,117,82,73)	14	10.jpg
10	pan_handle	(200,77,27,55)	15	10.jpg
10	bowl	(55,116,46,42)	17	10.jpg
10	cutting_board	(11,113,58,60)	19	10.jpg
10	knife	(9,109,61,63)	22	10.jpg
10	saltshaker	(19,160,40,56)	26	10.jpg
11	table	(0,112,101,142)	29	11.jpg
11	stove	(103,112,154,123)	30	11.jpg
11	shell_egg	(73,221,23,21)	7	11.jpg
11	ham	(60,173,35,32)	12	11.jpg
11	frying_pan	(103,117,82,73)	14	11.jpg
11	pan_handle	(200,77,27,55)	15	11.jpg
11	bowl	(55,116,46,42)	17	11.jpg
11	cutting_board	(11,113,58,60)	19	11.jpg
11	knife	(9,109,61,63)	22	11.jpg
11	saltshaker	(19,160,40,56)	26	11.jpg
12	table	(0,112,101,142)	29	12.jpg
12	stove	(103,112,154,123)	30	12.jpg
12	shell_egg	(73,221,23,21)	7	12.jpg
12	ham	(60,173,35,32)	12	12.jpg
12	frying_pan	(103,117,82,73)	14	12.jpg
12	pan_handle	(200,77,27,55)	15	12.jpg
12	bowl	(55,116,46,42)	17	12.jpg
12	cutting_board	(11,113,58,60)	19	12.jpg
12	knife	(9,109,61,63)	22	12.jpg
12	saltshaker	(19,160,40,56)	26	12.jpg
13	table	(0,112,101,142)	29	13.jpg
13	stove	(103,112,154,123)	30	13.jpg
13	shell_egg	(73,221,23,21)	7	13.jpg
13	ham	(60,173,35,32)	12	13.jpg
13	frying_pan	(103,117,82,73)	14	13.jpg
13	pan_handle	(200,77,27,55)	15	13.jpg
13	bowl	(55,116,46,42)	17	13.jpg
13	cutting_board	(11,113,58,60)	19	13.jpg
13	knife	(9,109,61,63)	22	13.jpg
13	saltshaker	(19,160,40,56)	26	13.jpg
14	table	(0,112,101,142)	29	14.jpg
14	stove	(103,112,154,123)	30	14.jpg
14	shell_egg	(73,221,23,21)	7	14.jpg
14	ham	(60,173,35,32)	12	14.jpg
14	frying_pan	(103,117,82,73)	14	14.jpg
14	pan_handle	(200,77,27,55)	15	14.jpg
14	bowl	(55,116,46,42)	17	14.jpg
14	cutting_board	(11,113,58,60)	19	14.jpg
14	knife	(9,109,61,63)	22	14.jpg
14	saltshaker	(19,160,40,56)	26	14.jpg
15	table	(0,112,101,142)	29	15.jpg
15	stove	(103,112,154,123)	30	15.jpg
15	shell_egg	(73,221,23,21)	7	15.jpg
15	ham	(60,173,35,32)	12	15.jpg
15	frying_pan	(103,117,82,73)	14	15.jpg
15	pan_handle	(200,77,27,55)	15	15.jpg
15	bowl	(55,116,46,42)	17	15.jpg
15	cutting_board	(11,113,58,60)	19	15.jpg
15	knife	(9,109,61,63)	22	15.jpg
15	saltshaker	(19,160,40,56)	26	15.jpg
16	table	(0,112,101,142)	29	16.jpg
16	stove	(103,112,154,123)	30	16.jpg
16	shell_egg	(73,221,23,21)	7	16.jpg
16	ham	(60,173,35,32)	12	16.jpg
16	frying_pan	(103,117,82,73)	14	16.jpg
16	pan_handle	(200,77,27,55)	15	16.jpg
16	bowl	(55,116,46,42)	17	16.jpg
16	cutting_board	(11,113,58,60)	19	16.jpg
16	knife	(9,109,61,63)	22	16.jpg
16	saltshaker	(19,160,40,56)	26	16.jpg
17	table	(0,112,101,142)	29	17.jpg
17	stove	(103,112,154,123)	30	17.jpg
17	shell_egg	(73,221,23,21)	7	17.jpg
17	ham	(60,173,35,32)	12	17.jpg
17	frying_pan	(103,117,82,73)	14	17.jpg
17	pan_handle	(200,77,27,55)	15	17.jpg
17	bowl	(55,116,46,42)	17	17.jpg
17	cutting_board	(11,113,58,60)	19	17.jpg
17	knife	(9,109,61,63)	22	17.jpg
17	saltshaker	(19,160,40,56)	26	17.jpg
18	table	(0,112,101,142)	29	18.jpg
18	stove	(103,112,154,123)	30	18.jpg
18	shell_egg	(73,221,23,21)	7	18.jpg
18	ham	(60,173,35,32)	12	18.jpg
18	frying_pan	(103,117,82,73)	14	18.jpg
18	pan_handle	(200,77,27,55)	15	18.jpg
18	bowl	(55,116,46,42)	17	18.jpg
18	cutting_board	(11,113,58,60)	19	18.jpg
18	knife	(9,109,61,63)	22	18.jpg
18	saltshaker	(19,160,40,56)	26	18.jpg
19	table	(0,112,101,142)	29	19.jpg
19	stove	(103,112,154,123)	30	19.jpg
19	shell_egg	(73,221,23,21)	7	19.jpg
19	ham	(60,173,35,32)	12	19.jpg
19	frying_pan	(103,117,82,73)	14	19.jpg
19	pan_handle	(200,77,27,55)	15	19.jpg
19	bowl	(55,116,46,42)	17	19.jpg
19	cutting_board	(11,113,58,60)	19	19.jpg
19	knife	(9,109,61,63)	22	19.jpg
19	saltshaker	(19,160,40,56)	26	19.jpg
20	table	(0,112,101,142)	29	20.jpg
20	stove	(103,112,154,123)	30	20.jpg
20	shell_egg	(73,221,23,21)	7	20.jpg
20	ham	(60,173,35,32)	12	20.jpg
20	frying_pan	(103,117,82,73)	14	20.jpg
20	pan_handle	(200,77,27,55)	15	20.jpg
20	bowl	(55,116,46,42)	17	20.jpg
20	cutting_board	(11,113,58,60)	19	20.jpg
20	knife	(9,109,61,63)	22	20.jpg
20	saltshaker	(19,160,40,56)	26	20.jpg
21	table	(0,112,101,142)	29	21.jpg
21	stove	(103,112,154,123)	30	21.jpg
21	shell_egg	(73,221,23,21)	7	21.jpg
21	ham	(60,173,35,32)	12	21.jpg
21	frying_pan	(103,117,82,73)	14	21.jpg
21	pan_handle	(200,77,27,55)	15	21.jpg
21	bowl	(55,116,46,42)	17	21.jpg
21	cutting_board	(11,113,58,60)	19	21.jpg
21	knife	(9,109,61,63)	22	21.jpg
21	saltshaker	(19,160,40,56)	26	21.jpg
22	table	(0,112,101,142)	29	22.jpg
22	stove	(103,112,154,123)	30	22.jpg
22	shell_egg	(73,221,23,21)	7	22.jpg
22	ham	(60,173,35,32)	12	22.jpg
22	frying_pan	(103,117,82,73)	14	22.jpg
22	pan_handle	(200,77,27,55)	15	22.jpg
22	bowl	(55,116,46,42)	17	22.jpg
22	cutting_board	(11,113,58,60)	19	22.jpg
22	knife	(9,109,61,63)	22	22.jpg
22	saltshaker	(19,160,40,56)	26	22.jpg
23	table	(0,112,101,142)	29	23.jpg
23	stove	(103,112,154,123)	30	23.jpg
23	shell_egg	(73,221,23,21)	7	23.jpg
23	ham	(60,173,35,32)	12	23.jpg
23	frying_pan	(103,117,82,73)	14	23.jpg
23	pan_handle	(200,77,27,55)	15	23.jpg
23	bowl	(55,116,46,42)	17	23.jpg
23	cutting_board	(11,113,58,60)	19	23.jpg
23	knife	(9,109,61,63)	22	23.jpg
23	saltshaker	(19,160,40,56)	26	23.jpg
24	table	(0,112,101,142)	29	24.jpg
24	stove	(103,112,154,123)	30	24.jpg
24	shell_egg	(73,221,23,21)	7	24.jpg
24	ham	(60,173,35,32)	12	24.jpg
24	frying_pan	(103,117,82,73)	14	24.jpg
24	pan_handle	(200,77,27,55)	15	24.jpg
24	bowl	(55,116,46,42)	17	24.jpg
24	cutting_board	(11,113,58,60)	19	24.jpg
24	knife	(9,109,61,63)	22	24.jpg
24	saltshaker	(19,160,40,56)	26	24.jpg
25	table	(0,112,101,142)	29	25.jpg
25	stove	(103,112,154,123)	30	25.jpg
25	shell_egg	(73,221,23,21)	7	25.jpg
25	ham	(60,173,35,32)	12	25.jpg
25	frying_pan	(103,117,82,73)	14	25.jpg
25	pan_handle	(200,77,27,55)	15	25.jpg
25	bowl	(55,116,46,42)	17	25.jpg
25	cutting_board	(11,113,58,60)	19	25.jpg
25	knife	(9,109,61,63)	22	25.jpg
25	saltshaker	(19,160,40,56)	26	25.jpg
26	table	(0,112,101,142)	29	26.jpg
26	stove	(103,112,154,123)	30	26.jpg
26	shell_egg	(73,221,23,21)	7	26.jpg
26	ham	(60,173,35,32)	12	26.jpg
26	frying_pan	(103,117,82,73)	14	26.jpg
26	pan_handle	(200,77,27,55)	15	26.jpg
26	bowl	(55,116,46,42)	17	26.jpg
26	cutting_board	(11,113,58,60)	19	26.jpg
26	knife	(9,109,61,63)	22	26.jpg
26	saltshaker	(19,160,40,56)	26	26.jpg
27	table	(0,112,101,142)	29	27.jpg
27	stove	(103,112,154,123)	30	27.jpg
27	shell_egg	(73,221,23,21)	7	27.jpg
27	ham	(60,173,35,32)	12	27.jpg
27	frying_pan	(103,117,82,73)	14	27.jpg
27	pan_handle	(200,77,27,55)	15	27.jpg
27	bowl	(55,116,46,42)	17	27.jpg
27	cutting_board	(11,113,58,60)	19	27.jpg
27	knife	(9,109,61,63)	22	27.jpg
27	saltshaker	(19,160,40,56)	26	27.jpg
28	table	(0,112,101,142)	29	28.jpg
28	stove	(103,112,154,123)	30	28.jpg
28	shell_egg	(73,221,23,21)	7	28.jpg
28	ham	(60,173,35,32)	12	28.jpg
28	frying_pan	(103,117,82,73)	14	28.jpg
28	pan_handle	(200,77,27,55)	15	28.jpg
28	bowl	(55,116,46,42)	17	28.jpg
28	cutting_board	(11,113,58,60)	19	28.jpg
28	knife	(9,109,61,63)	22	28.jpg
28	saltshaker	(19,160,40,56)	26	28.jpg
29	table	(0,112,101,142)	29	29.jpg
29	stove	(103,112,154,123)	30	29.jpg
29	shell_egg	(73,221,23,21)	7	29.jpg
29	ham	(60,173,35,32)	12	29.jpg
29	frying_pan	(103,117,82,73)	14	29.jpg
29	pan_handle	(200,77,27,55)	15	29.jpg
29	bowl	(55,116,46,42)	17	29.jpg
29	cutting_board	(11,113,58,60)	19	29.jpg
29	knife	(9,109,61,63)	22	29.jpg
29	saltshaker	(19,160,40,56)	26	29.jpg
30	table	(0,112,101,142)	29	30.jpg
30	stove	(103,112,154,123)	30	30.jpg
30	shell_egg	(73,221,23,21)	7	30.jpg
30	ham	(60,173,35,32)	12	30.jpg
30	frying_pan	(103,117,82,73)	14	30.jpg
30	pan_handle	(200,77,27,55)	15	30.jpg
30	bowl	(55,116,46,42)	17	30.jpg
30	cutting_board	(11,113,58,60)	19	30.jpg
30	knife	(9,109,61,63)	22	30.jpg
30	saltshaker	(19,160,40,56)	26	30.jpg
31	table	(0,112,101,142)	29	31.jpg
31	stove	(103,112,154,123)	30	31.jpg
31	shell_egg	(73,221,23,21)	7	31.jpg
31	ham	(60,173,35,32)	12	31.jpg
31	frying_pan	(103,117,82,73)	14	31.jpg
31	pan_handle	(200,77,27,55)	15	31.jpg
31	bowl	(55,116,46,42)	17	31.jpg
31	cutting_board	(11,113,58,60)	19	31.jpg
31	knife	(9,109,61,63)	22	31.jpg
31	saltshaker	(19,160,40,56)	26	31.jpg
32	table	(0,112,101,142)	29	32.jpg
32	stove	(103,112,154,123)	30	32.jpg
32	shell_egg	(73,221,23,21)	7	32.jpg
32	ham	(60,173,35,32)	12	32.jpg
32	frying_pan	(103,117,82,73)	14	32.jpg
32	pan_handle	(200,77,27,55)	15	32.jpg
32	bowl	(55,116,46,42)	17	32.jpg
32	cutting_board	(11,113,58,60)	19	32.jpg
32	knife	(9,109,61,63)	22	32.jpg
32	saltshaker	(19,160,40,56)	26	32.jpg
33	table	(0,112,101,142)	29	33.jpg
33	stove	(103,112,154,123)	30	33.jpg
33	shell_egg	(73,221,23,21)	7	33.jpg
33	ham	(60,173,35,32)	12	33.jpg
33	frying_pan	(103,117,82,73)	14	33.jpg
33	pan_handle	(200,77,27,55)	15	33.jpg
33	bowl	(55,116,46,42)	17	33.jpg
33	cutting_board	(11,113,58,60)	19	33.jpg
33	knife	(9,109,61,63)	22	33.jpg
33	saltshaker	(19,160,40,56)	26	33.jpg
34	table	(0,112,101,142)	29	34.jpg
34	stove	(103,112,154,123)	30	34.jpg
34	shell_egg	(73,221,23,21)	7	34.jpg
34	ham	(60,173,35,32)	12	34.jpg
34	frying_pan	(103,117,82,73)	14	34.jpg
34	pan_handle	(200,77,27,55)	15	34.jpg
34	bowl	(55,116,46,42)	17	34.jpg
34	cutting_board	(11,113,58,60)	19	34.jpg
34	knife	(9,109,61,63)	22	34.jpg
34	saltshaker	(19,160,40,56)	26	34.jpg
35	table	(0,112,101,142)	29	35.jpg
35	stove	(103,112,154,123)	30	35.jpg
35	shell_egg	(73,221,23,21)	7	35.jpg
35	ham	(60,173,35,32)	12	35.jpg
35	frying_pan	(103,117,82,73)	14	35.jpg
35	pan_handle	(200,77,27,55)	15	35.jpg
35	bowl	(55,116,46,42)	17	35.jpg
35	cutting_board	(11,113,58,60)	19	35.jpg
35	knife	(9,109,61,63)	22	35.jpg
35	saltshaker	(19,160,40,56)	26	35.jpg
36	table	(0,112,101,142)	29	36.jpg
36	stove	(103,112,154,123)	30	36.jpg
36	shell_egg	(73,221,23,21)	7	36.jpg
36	ham	(60,173,35,32)	12	36.jpg
36	frying_pan	(103,117,82,73)	14	36.jpg
36	pan_handle	(200,77,27,55)	15	36.jpg
36	bowl	(55,116,46,42)	17	36.jpg
36	cutting_board	(11,113,58,60)	19	36.jpg
36	knife	(9,109,61,63)	22	36.jpg
36	saltshaker	(19,160,40,56)	26	36.jpg
37	table	(0,112,101,142)	29	37.jpg
37	stove	(103,112,154,123)	30	37.jpg
37	shell_egg	(73,221,23,21)	7	37.jpg
37	ham	(60,173,35,32)	12	37.jpg
37	frying_pan	(103,117,82,73)	14	37.jpg
37	pan_handle	(200,77,27,55)	15	37.jpg
37	bowl	(55,116,46,42)	17	37.jpg
37	cutting_board	(11,113,58,60)	19	37.jpg
37	knife	(9,109,61,63)	22	37.jpg
37	saltshaker	(19,160,40,56)	26	37.jpg
38	table	(0,112,101,142)	29	38.jpg
38	stove	(103,112,154,123)	30	38.jpg
38	shell_egg	(73,221,23,21)	7	38.jpg
38	ham	(60,173,35,32)	12	38.jpg
38	frying_pan	(103,117,82,73)	14	38.jpg
38	pan_handle	(200,77,27,55)	15	38.jpg
38	bowl	(55,116,46,42)	17	38.jpg
38	cutting_board	(11,113,58,60)	19	38.jpg
38	knife	(9,109,61,63)	22	38.jpg
38	saltshaker	(19,160,40,56)	26	38.jpg
39	table	(0,112,101,142)	29	39.jpg
39	stove	(103,112,154,123)	30	39.jpg
39	shell_egg	(73,221,23,21)	7	39.jpg
39	ham	(60,173,35,32)	12	39.jpg
39	frying_pan	(103,117,82,73)	14	39.jpg
39	pan_handle	(200,77,27,55)	15	39.jpg
39	bowl	(55,116,46,42)	17	39.jpg
39	cutting_board	(11,113,58,60)	19	39.jpg
39	knife	(9,109,61,63)	22	39.jpg
39	saltshaker	(19,160,40,56)	26	39.jpg
40	table	(0,112,101,142)	29	40.jpg
40	stove	(103,112,154,123)	30	40.jpg
40	shell_egg	(73,221,23,21)	7	40.jpg
40	ham	(60,173,35,32)	12	40.jpg
40	frying_pan	(103,117,82,73)	14	40.jpg
40	pan_handle	(200,77,27,55)	15	40.jpg
40	bowl	(55,116,46,42)	17	40.jpg
40	cutting_board	(11,113,58,60)	19	40.jpg
40	knife	(9,109,61,63)	22	40.jpg
40	saltshaker	(19,160,40,56)	26	40.jpg
41	table	(0,112,101,142)	29	41.jpg
41	stove	(103,112,154,123)	30	41.jpg
41	shell_egg	(73,221,23,21)	7	41.jpg
41	ham	(60,173,35,32)	12	41.jpg
41	frying_pan	(103,117,82,73)	14	41.jpg
41	pan_handle	(200,77,27,55)	15	41.jpg
41	bowl	(55,116,46,42)	17	41.jpg
41	cutting_board	(11,113,58,60)	19	41.jpg
41	knife	(9,109,61,63)	22	41.jpg
41	saltshaker	(19,160,40,56)	26	41.jpg
42	table	(0,112,101,142)	29	42.jpg
42	stove	(103,112,154,123)	30	42.jpg
42	shell_egg	(73,221,23,21)	7	42.jpg
42	ham	(60,173,35,32)	12	42.jpg
42	frying_pan	(103,117,82,73)	14	42.jpg
42	pan_handle	(200,77,27,55)	15	42.jpg
42	bowl	(55,116,46,42)	17	42.jpg
42	cutting_board	(11,113,58,60)	19	42.jpg
42	knife	(9,109,61,63)	22	42.jpg
42	saltshaker	(19,160,40,56)	26	42.jpg
43	table	(0,112,101,142)	29	43.jpg
43	stove	(103,112,154,123)	30	43.jpg
43	shell_egg	(73,221,23,21)	7	43.jpg
43	ham	(60,173,35,32)	12	43.jpg
43	frying_pan	(103,117,82,73)	14	43.jpg
43	pan_handle	(200,77,27,55)	15	43.jpg
43	bowl	(55,116,46,42)	17	43.jpg
43	cutting_board	(11,113,58,60)	19	43.jpg
43	knife	(9,109,61,63)	22	43.jpg
43	saltshaker	(19,160,40,56)	26	43.jpg
44	table	(0,112,101,142)	29	44.jpg
44	stove	(103,112,154,123)	30	44.jpg
44	shell_egg	(73,221,23,21)	7	44.jpg
44	ham	(60,173,35,32)	12	44.jpg
44	frying_pan	(103,117,82,73)	14	44.jpg
44	pan_handle	(200,77,27,55)	15	44.jpg
44	bowl	(55,116,46,42)	17	44.jpg
44	cutting_board	(11,113,58,60)	19	44.jpg
44	knife	(9,109,61,63)	22	44.jpg
44	saltshaker	(19,160,40,56)	26	44.jpg
45	table	(0,112,101,142)	29	45.jpg
45	stove	(103,112,154,123)	30	45.jpg
45	shell_egg	(73,221,23,21)	7	45.jpg
45	ham	(60,173,35,32)	12	45.jpg
45	frying_pan	(103,117,82,73)	14	45.jpg
45	pan_handle	(200,77,27,55)	15	45.jpg
45	bowl	(55,116,46,42)	17	45.jpg
45	cutting_board	(11,113,58,60)	19	45.jpg
45	knife	(9,109,61,63)	22	45.jpg
45	saltshaker	(19,160,40,56)	26	45.jpg
46	table	(0,112,101,142)	29	46.jpg
46	stove	(103,112,154,123)	30	46.jpg
46	shell_egg	(73,221,23,21)	7	46.jpg
46	ham	(60,173,35,32)	12	46.jpg
46	frying_pan	(103,117,82,73)	14	46.jpg
46	pan_handle	(200,77,27,55)	15	46.jpg
46	bowl	(55,116,46,42)	17	46.jpg
46	cutting_board	(11,113,58,60)	19	46.jpg
46	knife	(9,109,61,63)	22	46.jpg
46	saltshaker	(19,160,40,56)	26	46.jpg
47	table	(0,112,101,142)	29	47.jpg
47	stove	(103,112,154,123)	30	47.jpg
47	shell_egg	(73,221,23,21)	7	47.jpg
47	ham	(60,173,35,32)	12	47.jpg
47	frying_pan	(103,117,82,73)	14	47.jpg
47	pan_handle	(200,77,27,55)	15	47.jpg
47	bowl	(55,116,46,42)	17	47.jpg
47	cutting_board	(11,113,58,60)	19	47.jpg
47	knife	(9,109,61,63)	22	47.jpg
47	saltshaker	(19,160,40,56)	26	47.jpg
48	table	(0,112,101,142)	29	48.jpg
48	stove	(103,112,154,123)	30	48.jpg
48	shell_egg	(73,221,23,21)	7	48.jpg
48	ham	(60,173,35,32)	12	48.jpg
48	frying_pan	(103,117,82,73)	14	48.jpg
48	pan_handle	(200,77,27,55)	15	48.jpg
48	bowl	(55,116,46,42)	17	48.jpg
48	cutting_board	(11,113,58,60)	19	48.jpg
48	knife	(9,109,61,63)	22	48.jpg
48	saltshaker	(19,160,40,56)	26	48.jpg
49	table	(0,112,101,142)	29	49.jpg
49	stove	(103,112,154,123)	30	49.jpg
49	shell_egg	(73,221,23,21)	7	49.jpg
49	ham	(60,173,35,32)	12	49.jpg
49	frying_pan	(103,117,82,73)	14	49.jpg
49	pan_handle	(200,77,27,55)	15	49.jpg
49	bowl	(55,116,46,42)	17	49.jpg
49	cutting_board	(11,113,58,60)	19	49.jpg
49	knife	(9,109,61,63)	22	49.jpg
49	saltshaker	(19,160,40,56)	26	49.jpg
50	table	(0,112,101,142)	29	50.jpg
50	stove	(103,112,154,123)	30	50.jpg
50	shell_egg	(73,221,23,21)	7	50.jpg
50	ham	(60,173,35,32)	12	50.jpg
50	frying_pan	(103,117,82,73)	14	50.jpg
50	pan_handle	(200,77,27,55)	15	50.jpg
50	bowl	(55,116,46,42)	17	50.jpg
50	cutting_board	(11,113,58,60)	19	50.jpg
50	knife	(9,109,61,63)	22	50.jpg
50	saltshaker	(19,160,40,56)	26	50.jpg
51	table	(0,112,101,142)	29	51.jpg
51	stove	(103,112,154,123)	30	51.jpg
51	shell_egg	(73,221,23,21)	7	51.jpg
51	ham	(60,173,35,32)	12	51.jpg
51	frying_pan	(103,117,82,73)	14	51.jpg
51	pan_handle	(200,77,27,55)	15	51.jpg
51	bowl	(55,116,46,42)	17	51.jpg
51	cutting_board	(11,113,58,60)	19	51.jpg
51	knife	(9,109,61,63)	22	51.jpg
51	saltshaker	(19,160,40,56)	26	51.jpg
52	table	(0,112,101,142)	29	52.jpg
52	stove	(103,112,154,123)	30	52.jpg
52	shell_egg	(73,221,23,21)	7	52.jpg
52	ham	(60,173,35,32)	12	52.jpg
52	frying_pan	(103,117,82,73)	14	52.jpg
52	pan_handle	(200,77,27,55)	15	52.jpg
52	bowl	(55,116,46,42)	17	52.jpg
52	cutting_board	(11,113,58,60)	19	52.jpg
52	knife	(9,109,61,63)	22	52.jpg
52	saltshaker	(19,160,40,56)	26	52.jpg
53	table	(0,112,101,142)	29	53.jpg
53	stove	(103,112,154,123)	30	53.jpg
53	shell_egg	(73,221,23,21)	7	53.jpg
53	ham	(60,173,35,32)	12	53.jpg
53	frying_pan	(103,117,82,73)	14	53.jpg
53	pan_handle	(200,77,27,55)	15	53.jpg
53	bowl	(55,116,46,42)	17	53.jpg
53	cutting_board	(11,113,58,60)	19	53.jpg
53	knife	(9,109,61,63)	22	53.jpg
53	saltshaker	(19,160,40,56)	26	53.jpg
54	table	(0,112,101,142)	29	54.jpg
54	stove	(103,112,154,123)	30	54.jpg
54	shell_egg	(73,221,23,21)	7	54.jpg
54	ham	(60,173,35,32)	12	54.jpg
54	frying_pan	(103,117,82,73)	14	54.jpg
54	pan_handle	(200,77,27,55)	15	54.jpg
54	bowl	(55,116,46,42)	17	54.jpg
54	cutting_board	(11,113,58,60)	19	54.jpg
54	knife	(9,109,61,63)	22	54.jpg
54	saltshaker	(19,160,40,56)	26	54.jpg
55	table	(0,112,101,142)	29	55.jpg
55	stove	(103,112,154,123)	30	55.jpg
55	shell_egg	(73,221,23,21)	7	55.jpg
55	ham	(60,173,35,32)	12	55.jpg
55	frying_pan	(103,117,82,73)	14	55.jpg
55	pan_handle	(200,77,27,55)	15	55.jpg
55	bowl	(55,116,46,42)	17	55.jpg
55	cutting_board	(11,113,58,60)	19	55.jpg
55	knife	(9,109,61,63)	22	55.jpg
55	saltshaker	(19,160,40,56)	26	55.jpg
56	table	(0,112,101,142)	29	56.jpg
56	stove	(103,112,154,123)	30	56.jpg
56	shell_egg	(73,221,23,21)	7	56.jpg
56	ham	(60,173,35,32)	12	56.jpg
56	frying_pan	(103,117,82,73)	14	56.jpg
56	pan_handle	(200,77,27,55)	15	56.jpg
56	bowl	(55,116,46,42)	17	56.jpg
56	cutting_board	(11,113,58,60)	19	56.jpg
